,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.182576078111168,5.082645580394184,,,3.428162576594592,,,2.230898793084323,1.1428837058062309,4.598427362228271,,
2,2.2777873736735548,6.189083025357657,8.350118539725623,,4.982487589066778,9.456484368977062,6.1491587236817375,3.671800182069456,2.25743243584138,5.680679634977403,4.9390412190186535,
4,,4.739912065212279,10.167421738945738,,2.909384907152299,8.879093283118975,5.636990990770546,,,4.628916067570552,8.311708676891007,
5,1.2201222831663725,3.1308257131968755,2.355359654968148,2.671873620630123,3.3021762865014668,27.05816365514832,16.324042901783507,2.088519845061484,1.1789148563351417,2.6904678517124108,1.865465361194042,2.571229668593765
6,1.7406956171399457,,6.2081303501329055,4.6347309848939835,,4.4002629289192505,3.7371506007139015,,1.6858392307375445,,4.933873538911564,4.610721574719984
7,,,,,,,5.732679567057289,,,,,
8,1.3376830926443608,6.510200398028999,4.501721776273963,6.214001019148793,3.714238558724408,7.2468424723722915,6.766497380703633,2.129699453694333,1.333759996583088,5.621010324340026,3.457448454277495,5.8311942775787005
9,1.3878158231188369,2.4002041104207508,7.96689673321135,5.9468489377205325,2.670064468557184,6.455272895710403,5.394790869234699,2.2246697544370733,1.361353087712272,2.2757359683187794,6.462388906318374,5.200517550082599
10,2.0631966050665342,16.68000553526468,6.409449074547307,4.720764439975817,5.575287769571181,13.420611494270648,9.006787954577742,3.3185653779975866,1.9834277159168627,15.387127983313036,5.568069942568848,4.315895824372424
11,2.534916586385457,4.305167394732973,7.0031542837581435,6.935285368410858,3.981046305334431,6.633018209228053,4.701107690886076,3.1942915740184805,2.4817167173821755,3.5463223429579123,6.353866913616309,6.890237875462166
12,1.6571800968450363,3.2343670731996528,4.614669566956311,6.058171596430973,1.8194531171057151,4.747235196655483,3.8792455063926297,1.5579370618498158,1.6225306341668762,2.76090191308662,3.2142152198856566,5.829200152698375
14,1.7035546772474996,2.7757429047145052,4.313387674284778,3.753545330195632,2.480722764208521,6.149959000988227,4.353387821386967,1.6387093719748198,1.6639290430312186,2.4300177459254333,3.8307973165754836,3.5202988995614284
16,1.5007363360827983,5.9293271789806985,5.2336645007483344,5.222403058787738,3.5879928609911067,9.779970161630363,6.233448802607416,2.4898601907516498,1.4842861839750634,4.752089771919024,4.224372203889852,4.908350951291376
17,2.300200429667422,6.418033408315346,8.612784772396273,6.062468970616858,2.405309771952081,8.090780581384449,6.743255649098603,2.271689718955385,2.104397348561663,6.408086521703894,6.3405553435053825,5.529788571844709
18,2.199219649334189,4.502020378484909,7.237200794103131,8.523652495333478,4.2435193775855895,8.85425386881957,6.501450405629934,3.1921469656720767,2.1386252579146405,4.445077085268535,4.651762709652878,7.70634117921575
19,,,6.5685338323884475,10.407177222708233,,9.27227827649562,5.848748344515139,,,,4.197117712464545,9.977265895530806
20,,4.761555063496373,7.587769934289239,6.068467565885445,,14.691074339568287,9.177734492076944,,,3.2068007144121937,7.521598191494004,6.042319535615151
21,1.2085503224595011,3.803049721170716,5.62458256971187,7.448049767430907,2.814273449401585,6.284694251741152,4.678482562640979,1.7679288163283524,1.1586150636990165,3.7311779744534515,5.2425430144366,6.754797739209068
22,2.578987456653089,6.195949430370523,10.25363976183504,6.5468160912562325,3.653457192352189,6.810077719002429,5.767425987089847,3.4317741610258654,2.555611256938289,5.416083148796487,9.805224587250317,6.0055365620167445
23,2.238415198776804,3.859661594127657,5.834655777347388,,4.253102038848225,8.759717217197245,5.264818713540824,3.5067129135994017,2.1738253279946256,3.6961731693885027,5.796457190032249,
24,,,,,,,6.0390376545000395,,,,,
25,2.5364065648889857,10.394307340141447,11.463071970604876,9.396958587803203,3.901486253220053,15.10013490084324,9.4221838053132,4.411296631809021,2.4860587263452514,9.957187583289036,11.176778990817855,8.766368917581989
26,1.7366770759187415,4.569474930507133,4.032942041403445,4.767250127410085,2.2258295482969706,4.800615168434562,3.496644536743829,1.7142246673617902,1.6706963373807957,3.8465002204829086,2.9339475189326585,4.5151448975628865
27,0.9896799250994208,1.4828313528827912,1.8817065816600496,1.9858687831651136,0.8586963343438456,3.928629879443261,2.627456265727052,1.4273082641855293,0.9772654457989428,1.3241591198972713,1.6741579459459237,1.652732402969346
