,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.3670612201825003,,,,2.4737353547653442,,,1.755863609483682,1.2899193982715311,,,
2,1.2029912939235592,4.921295262365343,5.911564585317018,4.231604931533202,2.6921521714397962,4.375882960037913,5.770783057915505,1.8181180444614289,1.1334786036237312,4.103501571468983,5.058736599133458,3.304340394355339
4,2.18290462677803,5.430467689295262,5.9178886603088205,4.417131920928236,3.497254537582488,4.129913128351277,4.0117937811423054,2.309996261336229,2.0699242537822062,4.660409144078857,4.002971114953511,3.135466230683162
5,,,,,,4.815711627139941,4.933248862677432,,,,,
6,1.5609890721467683,10.11972066975328,4.11804725186442,9.045164173310562,3.459143711489596,6.883467636749601,5.3079963670239865,2.0336769876301046,1.5121397179625542,9.982789665598814,3.3261436004085154,7.808457951602354
7,1.9382441881728536,,4.646668439321352,4.360450118269782,5.214666550822244,3.786406966525837,5.301168691072375,2.7700024169870443,1.850959061247416,,4.483226057001877,3.9701387560078754
8,1.6430761800863884,6.240216470619633,5.9951791495357565,6.672137538569228,3.6358594740420855,5.545626734203816,4.391615301586082,2.431954608837524,1.5129078587297615,4.945325033178533,4.758354704006857,5.5309903106369385
9,2.9808956933200323,13.429430493209406,10.940155350647972,7.7378902172483865,7.137242285956129,6.4869998419808335,5.940138606155652,3.9308673981917073,2.9004614019247685,13.053553549081034,8.102746951094463,6.432459907865673
10,,,,,,,7.171591543523721,,,,,
11,2.5168641674555965,7.308788922883282,10.58158421081679,8.161730447964404,4.371258261846426,7.311832980635277,5.369448485663396,2.639875562967128,2.3684749957984432,5.825062665032128,10.2965139308001,7.3940759777645635
12,1.7902083010186156,5.392979784325503,6.978942818317151,6.449346642845381,3.3425951096145137,6.824670657693826,5.191720877639015,2.4010479246677563,1.7588778696889542,5.334400784136917,6.923867389354798,5.812990033060099
14,1.326452827750981,4.506723574014584,2.6203317074685164,4.924550029484946,2.8593668489381043,4.799328289453755,5.8754006695485925,1.8501094829032625,1.2240052450595869,2.597090008304696,2.0449742690488613,4.418051588449202
16,1.6507161967315325,3.540812359283197,4.741848116504198,4.405554439154549,2.7566905484605626,4.929711494003195,4.258430956538992,2.24268682845956,1.6028443197159732,3.113130282046124,4.0330682552584864,4.0807935601557785
17,1.8502215640520407,8.587370066311756,7.256399415344019,33.20787073834617,4.0998882112851645,,,2.8893146067297564,1.774464052455128,8.382511020446781,6.898110960082506,30.48594443719693
18,1.7830453949009148,5.5901678132667945,10.386347935444133,6.547179607843317,3.8622165992144,4.884679708138783,4.747636622101735,2.9891816882367013,1.6423598562558483,4.666895822088678,9.72872867513325,5.8429414401939725
