,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.3357076471357971,2.4510217286699314,,,,,,1.5555818801332078,1.2365889511781336,1.8864248128813792,,
2,1.269126027153875,4.861596118156257,5.500789954952071,4.3219575227682565,2.821069202052791,4.4032741437515925,5.714454698043692,1.9157600604625133,1.1796139312158282,3.3756403676344955,4.979377704877644,3.4726163968514863
4,2.1632559856846605,5.257726316320369,5.7897783613913365,4.371123838202368,3.04272980237927,4.194019247893629,3.868325921801544,2.313643614864683,2.0763137455405043,4.949507985140959,4.11977980226357,3.1363469562102653
5,,,,,,4.986230891396367,4.27914663553379,,,,,
6,1.780885071070936,10.864158135385518,4.8401064649677865,9.187085567603564,5.3780183475364565,6.945319894127848,5.349421463161783,2.9308580638251103,1.7448340127431017,10.810519490636675,3.9804555793104446,7.6979964555584415
7,2.179167213614281,11.29738695665159,11.004275905110571,6.7810157463905325,5.462530470242076,5.023667660855592,5.534211910551955,3.617766578645432,2.0811030013646503,10.52043313750657,9.189829417968099,6.168360724624453
8,1.9315272823331329,,10.590823349366348,7.351992653412628,,6.196753518234085,4.684388537259963,,1.825019082042353,,8.718222606947831,6.48517396871585
9,2.5995358601996723,5.95672697492005,11.184852999625273,8.271618495742752,5.589515941789463,6.182962133989455,5.89839223955119,4.0947105082268624,2.520170957929666,5.1336909531413975,9.588910880127173,7.4368840609749585
10,,,,,,,7.3806186282695325,,,,,
11,2.576584363697996,8.777849837667278,11.732307906558649,8.604458629259852,5.433319976666372,7.148096995086403,5.5314362748947525,3.4465959691540293,2.4566319072202982,8.320001223314014,11.145798208865305,8.098317932604651
12,1.623380169554472,3.931966446929685,6.131534710065849,6.464871111640103,2.633002033089192,5.635436640492103,5.164701745086635,2.432845648817697,1.6022281878194544,3.674023645304463,5.889255439132782,5.959381408304397
14,1.459149639971199,4.6331183466919725,4.15518675000242,5.372656021701343,3.791036160556339,4.423465498220144,5.8751134153294124,2.3482296179197117,1.3293010056563974,3.3943502436093382,3.5906590819447164,4.7964822821178
16,1.5688370825157234,4.611360388331528,5.275054239988954,4.67666058306849,2.596965821749332,4.553479136797189,4.255236360698464,2.2581211804557806,1.499048488969607,3.750097515513016,3.84536231168315,4.4131483147320525
17,1.9003562637463995,5.729521755124288,6.8354087598787485,6.085963400636648,4.446023367218108,26.06235586400557,20.18781404484497,2.7908009187047083,1.8344316717822051,5.04624710246085,6.727042364536028,5.467885274302485
18,2.0251720465636818,7.5581921682214865,12.096506527474565,7.509544499741597,4.819074151376757,5.45900155376725,4.899224322474934,3.4335332297551666,1.9163257957649416,7.096683616859125,10.185911107905797,6.429259513914063
19,2.5373654627309743,15.04162202788557,13.081834198031242,8.018076045180809,6.003607398402687,6.080987042846588,7.179827164181465,3.4054308541648783,2.33715912445064,14.771184781741285,11.6924864380205,7.349142731410144
20,1.8271431717331081,9.61607030207542,4.364293737795019,5.317488255134565,4.567454428863952,7.3712031010132275,12.508163819920009,2.865292597033096,1.707488610281508,8.509000285285618,3.1716790132024366,4.518724901735037
21,1.4350478318880042,5.338139396791799,4.851579429317667,6.492060648768409,2.6223667134002846,5.332438222031695,3.9640719433476135,2.2930036858068696,1.4348534305517584,5.284182383009292,4.81413981004056,5.589822646484685
22,1.2302787852668688,4.183730885304805,1.6038439309570385,3.940854657760437,1.8874623285586607,2.841173626743237,2.629491925428772,1.553051769472712,1.1766555502246112,3.7066601684869407,1.5863324182509302,3.8385996237463584
23,1.3216385803064552,2.987843320753425,2.9200899262896134,4.46194984902641,2.0128786352264214,4.2801594849099605,3.859479114000468,2.047687971245028,1.190019565150837,2.1243345656400443,2.4991696236477146,3.874079258610777
24,1.7333617977482425,7.918766766621539,6.385038351741944,6.326756976883254,3.7445966322433386,5.0492935792458455,5.381434104522676,2.3832670243135388,1.6508994453107964,6.73189169731382,6.1323970311388765,5.2081023225091405
25,2.3077181544558534,5.231128749008413,11.058207536773274,6.680591663906027,3.722452719229457,6.790077175667441,6.154174588658887,2.546911985895353,2.1830491722328245,4.4276233385290835,9.720955022067699,5.799174191429301
26,2.2823400858987686,6.143357858148314,11.234475003871957,7.835956052650197,4.456673267533877,5.733963736029523,4.254292195000118,2.749886980020129,2.2130103168902977,4.819969651532238,8.603258143232727,5.443008797747643
27,1.1034414467404077,2.190865442920835,6.1308915961013675,3.316886413243596,1.37728704202449,3.1373499421308764,3.83841167843148,1.3479928076793877,1.0590224581323349,2.028549490785619,5.949021515648584,3.2303714353056003
28,1.8236429451994995,7.941231417258005,8.754324858634865,7.1197966133806965,4.015984216210735,6.122840029991296,5.779492882577679,2.630753866742263,1.6017017899624022,6.358168775110188,6.018126224223328,4.391543637733447
29,2.0276276781508544,3.8013563364471104,3.338082034736241,4.00001568625436,3.439839029024692,7.949448368907097,5.276111073239586,2.3605857281111406,1.9238840548650065,3.3956186921355505,3.247204777886976,3.464423904752561
30,,7.963104961993017,,,6.610166493777252,,9.681921429601877,4.715732501040955,,5.898563870615174,,
31,1.2803368524713352,5.693966525698968,4.856833019711506,4.531519439249479,3.723094632305908,5.105779908239457,5.2705018412708045,2.0961359119128584,1.2489104946184306,5.3606270509329805,4.422633513821957,4.091106288090095
32,1.2245592384698496,5.555929614981737,3.4575520627611365,4.025877618070736,2.5034739912399693,4.068973014079913,3.4600406594375865,1.6241259378156083,1.0631719304932234,4.391452144092326,2.3872517970053275,3.518350159110781
33,2.324614522854025,5.631813543005563,8.78233513080673,5.6943557015595365,2.9825158687725417,6.291207708055158,5.056182469371084,2.3702832863887595,2.174575380756252,5.4816625885576125,8.699927823154479,5.3993592050287535
34,2.7604127879746034,11.2243254895784,10.551576273461428,,8.346315252755932,6.892253499398931,6.557773270719213,4.599070567705701,2.5669321782558767,9.377084558193387,10.019491197099061,
35,,,,6.469375549802951,,5.928423940710051,6.352836349707927,,,,,6.128357674532584
36,1.0589210694122473,3.26732273302657,2.3588795608508386,3.8803744996282012,1.9358053752642304,5.17085208468594,4.266305946583505,1.3848850867174634,1.000970506639946,2.529316442008438,2.0556055068823382,3.5105436390607707
37,2.1520743200531243,7.297375563539973,7.368723480139612,5.597854398651353,4.154248834349523,4.8508448895241525,3.842958536338071,2.4538142817125483,2.051955770351687,6.995917955641628,6.811833879877229,5.464972189931596
39,1.6671692728481884,4.1927542291455495,4.241638010378996,6.004296004022982,2.4586414976135265,4.5643743210733705,3.9260796071465465,2.0531077274566294,1.622684649472406,3.8849845314466185,2.312144065894388,5.930190613031219
40,,4.212622706127476,2.118917349768059,4.6266120699982975,3.375339471308968,4.506787884421159,4.230274744210288,1.9687916228615463,,2.9684667538845084,1.4323991679514099,3.670679979240106
42,2.1202688418001117,7.537793416538262,9.579145607224794,6.8678323226725375,3.4721569493688484,5.460009112028316,5.861356145737113,2.29807326754918,2.119447071676651,7.3425536943193315,7.674983645254482,6.707791517412495
43,2.077588672169944,17.672114079394802,11.938903106678719,7.128349212030039,7.197859450350188,6.511169228631292,5.004609644145644,3.7978725715749904,2.064834744386144,16.527439253785644,11.653903743374519,6.611859377587558
45,2.2139097977570565,4.820031736047794,8.819040982796606,6.1475352442604505,4.375331746399186,6.004066424983343,4.778450905795643,3.8189581226693,2.182449580061752,4.026169325234992,4.412384649768411,6.008600952451963
46,2.0129535914679315,7.295280077097943,10.96704721926416,7.127328769107533,5.325658862303363,6.815295661112662,6.931473210776395,3.322210603463588,1.9879844122188617,5.777630403482141,10.788540518794763,6.71312535731296
48,2.33120158351136,3.9805841839210068,14.312653959997768,7.933961984478532,2.939373547812436,5.947632694001571,4.671752192955079,2.6992718888091733,2.281641439552212,3.9024199408014737,14.0572509182576,7.709945041849514
49,2.4726834885662834,,9.715621320807744,11.859113567183108,,8.921733418915975,7.450408135251043,,2.4596014724577566,,9.326082743721935,10.596634683489174
50,2.3766024689747223,7.870781337211662,13.131181377866078,9.871829482902765,5.313170157984735,7.2203190400779675,5.357767882391653,3.4353672262538075,2.241226967534829,5.853958827277322,12.303923380187616,8.798436830283752
55,1.793493320949073,,5.796453310259028,5.9144819396898765,,5.239843910774937,5.094524575720578,2.706602148284139,1.7049554733163408,,4.064151334549803,5.215136608681805
56,2.993266509827392,10.620456748151216,11.365839141621231,9.575973605655856,4.973190186382936,7.463145193763768,6.1347167345240745,3.1124655863198947,2.937454075946316,10.504864487302038,11.30687404685348,8.951205227896631
58,,,,,,,6.191091642379822,,,,,
59,2.0990369227299315,7.973412393760449,9.86867013318284,6.419435818748946,3.3991002031632833,5.4504785267189275,3.8153210650454734,2.5682561879122514,2.045272990168913,6.995003744508427,9.362159436849973,5.475915014776678
60,1.3251104955212718,4.150769540564552,4.398728535687897,4.879813755395585,3.250640760263024,4.489087572194129,4.261396330235954,1.969293254923116,1.2822265252988745,4.034962999629391,2.9564891196590373,3.9455241707779516
61,1.5880991500282549,3.1300120141906067,6.264675117365688,5.457780650735558,2.405796963708556,4.474549725025588,4.545772996262502,1.9537974048616853,1.560773001051362,3.081142880366667,5.8585278000183765,4.361678131325255
62,1.5664893810132865,6.991541757532735,6.20824673509867,4.161525190269913,3.8166414775970714,3.468591577770438,3.9359858915920896,2.5129018362965385,1.4764950119867433,5.8721868047558825,4.503308770820358,3.414086517854329
63,1.6870963050996632,5.377962210753698,7.434570019586518,4.937973800785488,4.216677544794212,4.445434038431952,4.344787814993048,2.5793427752775515,1.6858340068140123,5.360907183369339,6.890549395048777,4.81073112911635
65,2.211158399120792,7.233243272268758,5.090413823107707,4.170353553376026,4.310895911552674,3.993246278259846,6.673947607247256,2.6025926142076283,2.166875565864201,6.978726231514153,4.536278490171972,3.9120703218909214
66,1.6571017446606708,3.0063881916798616,3.445349362349053,5.999323499279512,2.3234678260640824,6.887239930823179,4.863981021826692,2.6641733982928795,1.54533035606971,2.7726305919976406,3.2527668529067277,5.385688257537904
68,,,,,,,6.115894259140355,,,,,
69,1.5156657821269537,4.946655688323691,5.440231149336183,5.087069736660713,2.894674056227722,4.7929565831130665,4.5983393032682125,2.2494431130250847,1.5003753591905962,4.247778781427198,4.1578868210842685,4.196857939005893
70,2.033979341003392,4.79898945787496,8.245902356741228,4.8642068100469285,3.0497231631073327,4.254376637291317,4.261570258512817,2.606293070566234,1.9256584975729545,3.0393992491535755,5.603728527036742,3.820769965548308
78,1.5710460031188231,5.5270763674047805,4.69102213267483,3.47507963611475,2.9940692992671782,7.370226946396358,4.853633689169103,2.4261208447182816,1.4825003821944625,3.9368191818923775,3.6624418930911977,2.621427591414485
88,,,,3.7716451088932144,,2.8017030811791512,2.6580848040645746,,,,,2.542237259800083
89,0.8009722341351213,2.5762632956357625,2.3847800881486103,2.1772691991335007,1.296805166800612,2.0315575929796146,2.3255750537230586,1.053472182716598,0.7553526621168115,1.9797201931215915,2.30136091836246,1.7884377620440242
90,1.4025753700439534,3.3879541176153767,4.166655683897264,5.1530480917717885,2.858857070192544,8.892422849827389,6.444318947620201,1.8610108620033827,1.3650024475547493,3.190631719915124,3.685655613107033,4.951997035427328
96,1.306251193398397,3.8681751779958,3.4514584268311026,3.2300716588988037,2.792501757722976,3.8998776458638105,3.6673123238375833,1.8049740290479561,1.2524976772011092,3.489202743043157,2.996457377727014,3.152406016104808
99,1.8013760470567126,9.109011333704878,7.985718864731811,5.822403340539135,3.7664279837457912,5.416346217648743,4.505664696448334,2.3457891826171537,1.7694398494970514,7.688490262719978,6.764150838071545,5.626230351657502
100,2.3060390784082414,4.642735422823193,9.675498399395902,6.8831924945564005,3.5262810361704395,5.091659257416104,4.282005235134863,2.073739556101533,2.2693944595656683,3.8090709290072295,7.985226413981669,6.1656694923503705
150,1.3123001331636064,6.650266022215039,4.705718513407811,4.652184264550356,2.9663497816820623,3.80618290627326,4.392384666311702,1.825135732349357,1.2145850371844342,5.916041696446795,4.058958541719584,4.222244740765008
