,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.048440731346918,2.8032836579029174,,,2.1009785577351496,,,1.3320640295460573,0.9519426913858944,2.0230701290619773,,
2,1.4156728754174268,6.0824067160423985,6.7035979000583295,4.372821800475179,3.3533599195527555,3.655109538852913,4.391913503500598,2.1289741698211597,1.3133923395782006,5.741057822960862,4.8799240435397335,3.3392432092506783
4,2.1579510823483474,4.062753608095724,5.1322677255237,4.272612114233089,5.881990529034911,3.5249219953878352,3.2971102967577863,3.5931505847480643,2.032403761531312,3.4880245645968597,3.3033799406200486,3.1894975595059702
5,,8.302583789400881,,,4.7743636842270165,4.663413958519637,3.6829425249705112,,,7.62211044607391,,
6,2.0374957082134366,5.0914610009931325,5.25948916759907,4.44923821326972,3.3887868644113635,6.568760471664069,5.11289787458356,3.338078035284887,2.011718845523682,5.080389201939145,4.9259535653559245,3.712449313517096
7,2.7837184343545256,6.591013085486593,14.176009115850327,8.193451665636049,5.8339822229307225,5.988796957382086,4.980678377460152,4.589103606328304,2.749375679590592,5.30428085648269,11.353250946369991,7.558034788770477
8,2.4764786055128187,10.280314684304734,14.348833170149922,7.781246113467593,5.245461067189017,6.716720401387423,4.762980375383068,3.911901462294656,2.2544611382542206,7.3098535537689235,9.600216568576062,6.281104613954634
9,2.5232544266531898,9.674114778859154,11.081480902414034,8.501977350118795,4.374736245395437,6.184120750388925,5.842370773474178,2.9550799144680298,2.4730121569708925,9.380233026689904,10.655677352471091,7.486205053452128
10,,9.654559552771484,,,5.940607046696157,,7.180350865572959,4.269594977288988,,8.838802911925226,,
11,2.6142043502312498,7.912892295691731,8.140557286467708,7.629899634043867,5.205742053598572,6.720876596822673,5.448448776582991,4.120478636017347,2.517492928243471,6.915700527439048,7.104133058940272,6.9707617097127486
