,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.5339747933952894,6.654539226880182,,,3.497645142395482,,,2.1478497367806915,1.315294730829229,5.707586209222318,,
2,1.9164002409550736,7.724299479733927,7.174266281026957,6.338227862999524,3.8915759486763744,7.1526648298299325,6.125489614175111,2.4859653344867367,1.6743721548887265,6.591543173746931,7.100689267447971,5.927744264782147
4,2.428815723763848,17.525040720416705,8.370039925664326,7.894455136065368,,6.037957982120148,5.857357779268148,4.165616353531593,2.372756960677465,16.169813734951454,7.138419180061806,6.7800696562762335
5,1.8172736632953093,6.147343682941114,5.345392006669403,3.3919960001264275,3.6851036688587673,2.468320384448248,16.22616764560722,2.7732456293906047,1.639712045042334,5.1965597521908515,3.8806204548766425,2.60474115774745
6,1.7237840093859411,3.0517646516551133,3.053660828042416,,2.8460409615872493,4.121241764963785,3.2183199043432116,2.068211721740345,1.6810328393439118,2.995981511544757,2.5639253683875363,
7,3.9327326812861454,7.447322322347253,18.818228649622863,,5.561929055043984,9.255090584492038,7.270658406563902,5.596104167374791,3.7327086660757853,7.370628502062856,12.44720402400873,
8,,5.6106577511797715,10.257624999588264,5.797146465869154,3.4899779613867032,4.284755916226942,7.04436601403125,2.548138811987104,,4.16123869342558,9.531541410657669,5.729699134559356
9,1.838150800228431,8.674986055706501,7.369057442812704,5.713684669379102,5.08933600800905,4.211599202924663,5.329215007872408,3.2354651121874447,1.5196170035658216,7.869928378951192,4.943766040942808,4.290485314092348
10,2.534527547381469,6.880592540964146,10.569012147549582,7.5529732077644836,4.139727560372595,5.338010411066771,8.598888388300399,3.3227860613592166,2.452247573794564,5.7601619856611,9.60887821078656,7.478703923709043
11,2.2154070121377547,5.321424099191199,5.283285526258978,3.692717511702245,3.5944422149316235,4.137010663473375,4.280703940660077,2.7561967913912047,2.140074558855066,4.598832863512717,5.071159567154253,3.6137183438568736
12,1.376568103856141,4.2148181988933455,3.6810846626056657,3.5358696325107672,3.8337457770801633,3.215641917769558,3.1918289473697725,2.2082762753950576,1.210744045292457,2.8573139039947044,2.9228379541998657,2.9078057599947016
14,2.8948289182301483,4.051682733657306,12.55637097074364,8.063301446918654,3.52991873852006,5.695570567337311,5.060151705190256,2.62574650302461,2.8489543008541767,3.8328661234619896,8.957403780949413,7.672419031062713
16,2.0333372002200893,5.1306093803516575,9.04594720297627,6.109809764323592,5.784449494140112,4.383667891707186,6.342775806084213,3.0874585640606433,1.972745017462004,4.812377075032723,8.286369945727431,6.049402657229216
