,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.0336338692147915,6.643977922376188,,,3.4038350952111385,,,1.9061547995990324,0.9930919530001678,6.205225917519113,,
2,2.1727008614703105,5.223848167691076,8.593614174686943,,5.092787735495132,9.438620345953717,6.108489135573338,2.9708002234302144,2.14247154639629,4.659341499046773,6.928146313866054,
4,,4.572060617971993,10.655646086648057,,5.238063729135865,9.27051809457694,5.630970493544855,,,3.3116166411956858,7.334574597604543,
5,0.9802845257432408,1.7872307725192682,1.7799559255275148,7.375204792291639,1.8683832564773308,27.08551203828636,16.30943922861742,1.639908965022275,0.9496126550397528,1.3514533997624611,1.271985073408874,6.436915851228381
6,1.982901615857944,2.9161144947880864,5.5063013523262585,4.112712682503019,2.0556672075484475,4.160389985471876,3.6359942498477076,2.171465645142931,1.9119454972435144,2.609233408458354,4.683352077222152,4.095876684507728
7,,5.341692865415828,,,,,5.693382295226878,,,5.115603013329788,,
8,1.3678972728947834,5.1387172080415775,3.8307243343804216,7.929772818831121,2.2134169290007457,10.519210945143255,6.781472962013893,1.6355393754068757,1.3658417376212344,3.973271973424872,2.8780196339473103,6.905948009103727
9,1.3994090744586083,5.201199733720067,7.464423893362862,6.885866732301817,3.7286396122215617,6.439052831309335,5.351244836295678,2.1772495963997343,1.3737507561507156,5.176647778556722,6.059320003386363,6.142879107871464
10,1.7691097874732826,3.113349412392003,5.355833479131795,5.987872554191275,3.098451577577825,13.440435500220408,9.191351565853079,2.0369991200876663,1.6770772360854378,1.7737801402248559,3.950960388741197,5.099038635631652
11,2.643148583196058,5.069006805673972,7.415698594252845,7.922630356825807,4.264168115470541,6.639832384706218,4.688013257971465,3.3989747507201726,2.607756959692753,4.2334015206320785,6.1079973677452575,7.781336991404276
12,1.6416889056643096,2.9491583163508146,4.460236561559372,6.1605826025945625,2.4102574765745093,4.733785546187602,3.876160463738056,1.5460893281186046,1.6116708581589967,2.6367204229985908,3.5222010324086432,5.963015032165606
14,1.7306582919272098,2.344149699616939,4.95108019636805,5.256650769907765,1.8998715277454823,6.306902345740325,4.345837624033813,2.3782339909154224,1.7017811814376058,2.0290633458177965,3.9328207804345854,5.061002945292207
16,1.3678234753542051,6.357503314729514,5.188440432093349,9.471116174545473,3.7614922695748265,9.74749120499324,6.224705408348018,2.2929094305528017,1.3477922801355189,6.25624455915871,4.072621465760122,8.16304085288082
17,2.3127465390787814,2.976802391936272,8.582582817417201,7.329416150289365,2.8757392090534446,8.745996627552824,7.356839889841262,2.5194144923794464,2.0992785770306996,2.6065522004944337,6.749456833001815,6.944333822008161
18,2.2403616072239103,10.438310059996256,7.31095054329788,8.823083810545498,4.48860658947241,9.987959614021928,6.449405480483523,3.289092515539708,2.190676281947392,9.480517737124297,6.571165192483948,7.66745842227787
19,2.563105034938871,7.063118189636287,6.676389929128756,12.39029720796836,6.025174980401544,9.090513815889773,5.760736358254527,3.5927786481400488,2.459949050087111,6.4096190567131295,4.216254413637521,11.612964007531742
20,,,6.9371387886715725,17.073525203710222,,15.134614675330894,9.156846990239028,,,,6.822904298881793,16.373491787915253
21,1.1402122980534282,5.0640745684331065,5.585474743729528,7.747229335485206,2.186969614076788,6.342230061313133,4.678184932633009,1.804808338736618,1.101264724288685,4.929452480715279,4.978418040621093,7.0142223552935175
22,2.5641811268235832,7.9656543533625825,9.383287394128144,8.703268097920418,5.424381239528962,6.742933735708679,5.7310776737291755,4.348023024675573,2.553797893274884,6.31459491917181,8.575192726823975,7.610415043288268
23,2.201270220013943,,7.0484899968398524,,6.101524746446183,9.038770276689737,5.242849178531881,3.5246326279534705,2.1250557630606006,,6.340990686748707,
24,,,,,,,5.9152745623076175,,,,,
25,2.5309585167005832,4.86148872851408,11.536764532120975,18.59966915979405,7.586839231143642,15.055788043527322,9.3971669980508,4.378727904538083,2.4822794509295987,4.642775158588847,10.60691687521413,13.898499903367405
26,2.049430060148454,3.7665351211320464,5.672951724188385,5.019496254508577,2.4130715397612317,4.998654308368042,3.5218827968622426,2.053606634854964,1.9854623852097608,3.533527579605708,3.1087771401395004,4.589702668535428
27,0.9863775706521392,1.0599243928088775,1.6999067987007959,2.011147408295841,1.127082458509362,3.900249426911592,2.6603537266264685,1.7205868868794718,0.9759244012180652,0.8864605174012634,1.5888974078341211,1.6327785321698831
28,1.2797427084890969,5.773060825889328,5.082722612819925,4.677233554463255,2.7687604172147395,3.8100519214570334,3.5369614200308552,2.097738122383999,1.1822750349883058,4.679195587916288,4.784163183836744,4.477684653938865
29,,,,,,9.542520982866607,6.039357860512188,,,,,
30,1.3482441339946372,4.82950756391576,4.941657481482249,3.3603839974046297,2.3679013782894254,3.1165565949056853,3.297908595491278,1.5375598781012203,1.3464815983523517,4.285186281464128,4.9192030037924335,3.1182432311379173
31,1.2603115143961192,,6.00815216591853,5.7009760345337925,,9.448355094296133,6.707751990983253,,1.2337392899087296,,5.747516859292808,5.019417155838911
32,,,,,,7.035752398049004,4.5922291001056434,,,,,
33,,,,,,,10.014689945624763,,,,,
34,,6.206976509448184,,,,10.192439650487296,6.335169192009463,,,5.721181035227437,,
35,1.7318758064692859,3.8626700637003872,5.141581587349768,5.123841488888488,2.1336288624708493,6.202515710834327,4.5372942080538206,1.9848853084801847,1.7130185116765384,3.819482563232628,4.317157298355669,4.7722717198831335
36,1.7934391475143252,8.101404129481855,15.452795476726266,8.507671644341519,5.138008770303834,6.804753335344484,4.407721763874986,2.9467180495599514,1.7857836622613117,7.400116354451759,11.775761784741876,7.446552701825156
37,,3.77975024288854,7.831063058397907,,3.092455246046415,6.600648576563281,4.27522401179541,2.682268124207392,,3.5301964262819485,6.917526721205109,
38,,,,,,8.026078432629213,5.448629446411178,,,,,
39,1.6130080405944027,4.548727941078932,4.026382048046987,3.2520160185036384,2.9175064108054465,4.665505481916397,3.3985867917013795,2.214443764907787,1.6002626853902353,4.502000340162584,3.2058090872890728,2.6828081954993444
40,2.0796829410266104,5.117472790054952,6.225860028152818,7.0438291938100175,3.739702953576899,7.350642639424679,4.638184859868292,3.4775953470950256,2.0069071057268726,3.8334980452032537,5.853881563404948,6.944251697999093
42,,5.370814260402108,,,2.650140607940103,3.844201451135953,3.0480702265176776,2.3144436239504262,,5.1776284709478935,,
43,2.1767832405839505,3.367790207630504,11.570541129294051,7.906023078800152,3.4667195035900247,9.553986824355206,6.4244583221527325,2.6249251788310084,2.093122260579912,3.352166928724005,7.0824280613557935,6.315177352469064
45,,7.799629392285374,,5.598089215510192,3.692255484718538,6.190454405079242,5.059998312367722,3.122850243346542,,7.510637663093657,,5.009225135969619
46,1.04506173171854,2.703758116681534,2.477021173670109,2.7486184725630562,1.9781608716320882,5.71968306467744,4.575913281176343,1.6272095177026444,1.0447427927242958,2.588377089138231,2.3057343674432893,2.7404438191412748
48,,4.769475476609566,,,2.783970007133634,7.364731020937313,5.252543467573046,2.5197887078716783,,4.406464266571208,,
49,2.131198680683052,5.599188877963594,5.836516801672416,4.9488327558421625,3.9809871792794516,6.5413806842589235,5.273715278204368,3.1090320754305583,2.0823432895838274,4.281120263630776,5.83601915008682,4.639468807504754
50,,6.313491898663665,,,3.906147669800761,6.959914313134215,6.908336792846797,3.5184460919413976,,6.245680326201954,,
55,1.8212215487635133,3.6910745743130087,6.220536075340188,8.680776401842687,3.6247105565871207,7.236966683360027,4.707551034027539,2.4756629279983944,1.795496584994822,3.636155287922569,5.510625433950324,7.7292263246419965
56,1.5263156864393643,5.219354062838503,4.899911347161196,5.921933436880527,2.9586141690456405,6.270753086411464,4.860607580246519,1.814102041608763,1.4756419335515516,4.840834111355692,4.652257600060596,5.4532427946497215
58,1.6425949860390237,2.59561819410316,5.4379487019358175,4.925661457257103,3.1431622008855067,6.211906867691496,4.077194438824286,2.0586622753410224,1.5488191078208902,2.3591539888460518,3.3751002104421786,4.863647276911274
59,1.9566834335593783,5.211957520147015,12.621976078070688,7.281799142157862,3.7227819469715886,6.012346538072543,4.831762788027872,2.7395039172203504,1.8962722513600376,5.101864197302072,7.511156536457618,6.4784757791135545
60,1.769314346673294,6.4940012750154015,4.8832465946278765,6.4141935154500125,3.804428044054456,4.7992702082586245,3.5766693161709138,2.1815138151094966,1.7227871903040852,5.402909864165549,4.090712718540587,6.195345852199466
61,,,4.109130032924516,4.444381011074854,,4.397415243725534,4.116515475325337,,,,3.683498561188301,4.320045147931279
62,2.475988234931454,5.814036872504468,13.789782471390907,9.817531469455329,3.897385915544665,10.133320549475927,7.203451162327544,3.9609592893640304,2.3805123936755623,4.711939682349334,13.611720105401012,9.281294916423585
63,1.6035516959242568,4.6406284688350885,6.534849265851703,3.8871015462637737,3.664687546396292,4.372069997237734,3.796993700868327,2.731027336818692,1.582166135363135,4.532628872115533,5.1072384563505615,3.2951234799404845
65,2.3514536851976,5.442168528652166,11.056771226480961,7.960467549299296,4.139337855891731,6.909369074124402,5.112450334797715,3.656003145255817,2.28052941654808,5.238100592753637,9.015604954654982,7.516781912724928
66,2.110592777481016,4.923233608328708,9.825136623114544,,3.2044156809279496,13.26168167376768,8.217176092136862,2.3081213307421304,2.0417135761461784,4.258231994012444,9.071686895685533,
68,1.7269293720085752,7.423453034756463,5.703551616807747,4.498086207583333,3.989198400755301,5.225161613125121,3.827662864942434,2.817984279684784,1.6805632467540028,6.537638929610185,4.873341964773786,4.183073948983348
69,1.2781451594370583,5.247678274978163,7.283144030167817,4.111880716360233,3.2429279721132582,4.486827173376653,3.4922824107109816,2.1804960746193816,1.2363332240398457,4.984928416394896,6.156671323756907,3.689991484891381
70,1.8122741873059864,4.830117904179972,7.910064416108867,6.1233912522593785,4.222692921423545,10.068843799979398,6.287040012193612,2.5361259093844564,1.7684511303252748,4.725307956211718,7.289746910190479,5.594648927580866
78,1.0971118132851028,2.4180729308387554,3.5799097422988626,6.126314705633253,2.0913032082240632,6.1254181849099325,4.412393323840381,1.5347113134736388,1.0720677946323771,2.2449570509744765,3.5652103549530625,5.801800574657869
88,2.421365477419468,5.565968593769431,8.000955191025842,4.924838560737559,4.2446681897318,6.2284451763979565,4.514882836254995,4.452899351590951,2.3742617010764797,4.9857806089402965,6.638173336704531,4.529914882557324
89,1.1086678250386617,2.0933090488250445,4.662700144161568,3.7557751346843378,2.0849627208394517,4.416029634846969,2.9786268040178205,1.7886680620666957,1.098468832861698,2.014022620819006,3.609075335974415,3.390072637075759
90,1.9288156720251768,4.909458998116975,5.1320082544459735,4.41934696259876,3.412319114674362,6.369784857971776,4.155967851240933,2.776654348691301,1.8815540364545649,4.869173586430187,4.952506731974065,4.328208923073699
96,1.6718864344834647,3.8552759624050985,3.7552396513095534,3.5963526276282662,2.037677313390576,5.530005818756452,5.054076822069281,2.3792592969392707,1.6384543358118466,3.5930289985321684,3.6252876731437897,3.36163174131168
99,,,,4.901214721077415,,6.089302434349108,4.173999585172984,,,,,4.775675563712157
100,,3.6997024039391935,,,,4.151041300231228,3.1570962407541154,,,3.4901166482588764,,
150,1.2932615784594277,2.7791807136880724,4.1820682723454325,7.555179211937895,2.139201770439972,7.630916769060018,6.397617345876646,1.5031667497502172,1.278172335901628,2.6649898726919483,4.101019856423707,7.1405079654827865
151,2.2917351478387533,4.431876989075807,8.271269811584077,6.378063589299883,3.095660269272761,5.909436395556827,6.258374611363922,3.8065892683378633,2.1377637406524603,3.7418179088691033,7.400987813950344,6.325332105041965
153,,3.012849931014194,,,,6.3949851374090665,4.067558355975022,,,2.98742250498688,,
155,,,,,,,5.639356268361699,,,,,
156,0.8616758698881378,2.9890010094844004,2.592646774895814,4.572446377642769,1.6220917286809906,6.060948782866375,72.45835624767436,1.165243802435268,0.8226200289709034,2.718964747686451,2.3589847871449314,4.471847026871849
157,0.9937457228242612,2.978522058026728,4.178268821863677,2.9231445054054994,1.660718820221883,4.212686400782807,2.871618251962458,1.2242378733824566,0.8997276437103024,2.3928692186246603,3.6371794150254315,2.5650507134779827
158,2.3591379448822503,5.015230563046756,10.122916206556775,6.997483999330139,3.351810690938465,9.75232743856022,6.555440369365118,4.06093621974399,2.3211029381336497,4.978996007307998,8.523266874727303,6.666880298759433
159,2.248572485512625,4.070703302172426,9.325562363338037,,3.097697597255339,5.393620535873637,4.207893217920634,3.119588743765798,1.9915917852381984,3.5891382244566667,5.466463669797857,
166,0.8113447632507644,3.7334126373817984,,,1.8739979229805392,,,1.1817156790120555,0.7988467999255209,3.6580596929190654,,
301,,,,,,3.60038840333515,2.4195943405813334,,,,,
333,1.6168725675647182,4.314858398677662,6.2124638408897495,5.2424143822645295,3.7070692763013127,4.55227873178695,3.691188420059102,2.5052565026513545,1.5161079007025853,3.5595404763417315,4.960409144213497,4.809105437807873
338,1.4993800321504154,4.291934967974677,4.130670968295319,3.5015019998567323,3.4649220486142176,4.161047441259484,3.127192438058381,2.080492754034379,1.4514957627175131,3.8516797527632702,3.848726570375268,2.5932644640839064
400,1.5184966388587395,3.9353462566696917,7.374518986550509,4.404234746196488,2.6099414164686485,4.086478821263095,4.273099119652491,1.9058118466874039,1.4983555416215175,3.6481759015076896,7.070173455181522,4.362485912840967
401,2.8495566326035275,11.14795734850748,15.173124046973774,8.713525844389912,5.111297187978057,7.704356887885453,5.454928795622761,4.901057006354209,2.690851516561533,9.518365819775068,14.6556613903721,8.592199756029476
402,1.9068681602909088,4.607984498801551,4.596314396482988,4.9736535302283045,2.7292264737472047,7.514904350251213,5.066499714898581,3.0951831008207678,1.8319975005932203,4.162125774164199,2.8146996695981845,4.835841179585193
403,,,5.225059879371963,6.520267241427323,,6.593783214433281,39.112550568526395,,,,4.731314468452309,4.868082707154599
404,1.4597615319783552,2.687940657505457,8.555603828014837,5.54653413229718,2.4615491266608323,4.987454390128117,3.8862160932544576,2.042934614223205,1.405295794343654,2.5564195968716223,7.517113346138989,4.791552717157193
407,2.3324163552267647,4.152883848157057,12.263858829622981,7.596032410661883,3.5740175192933634,5.8747986934311935,4.138074851358283,3.306670723589675,2.2953010138446044,3.8481984472538486,11.134506283695163,7.410321544981081
408,1.6420761947122664,9.064215127378851,3.7275813677799583,7.759253826606332,4.059112871547641,8.76560504188369,5.631507569872887,2.8997800480988505,1.6007869172677558,8.814294001228498,3.3813271325090084,6.536547144298702
409,3.0593349215719585,6.416411002751168,17.970619738356522,,4.9289545659985805,8.599521953955284,6.692583710737754,3.432065368203163,2.9596665568757285,6.155566113088198,12.580731482409133,
410,1.7782868526248632,4.854085359699438,8.87816326304693,6.578221144911032,4.228339706209635,7.890671121410429,5.217520822928283,2.896002470507536,1.7201664498646647,4.658811012268201,7.9242346104503385,6.186106719240072
