,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.5557504727892415,4.924302095594891,,,2.8248595476861,,,2.045868182458709,1.3741289670973764,3.6262398734443333,,
2,1.95773227562504,4.461366567253127,7.761855937234093,6.299902753771237,3.139988917050855,7.341407186520293,6.214533200295546,2.5841268852912527,1.6900877437252722,3.3524363528826875,7.694936585930985,5.9451380401069525
4,1.8554134162488425,7.046976624223322,7.541049476646737,7.4897759214932575,4.319431936605659,6.272977299515138,5.785399418297242,2.6514103281936423,1.8010342805365205,6.9355703405958185,5.010371072246897,6.1906931419895885
5,1.857910853985509,4.13909862506099,4.489570168197239,3.181853958961244,3.9894293493692286,2.3740054655316727,16.208393084317528,2.4783851574149445,1.713007707738274,3.9152638437872014,3.2885905132834123,2.33881602623833
6,1.9103197863362176,3.703873822500906,7.112585979056942,,2.706374024784433,4.0566083169966936,3.659946056162721,2.774799446979694,1.8372489872569544,3.355116053239477,4.289359223172772,
7,3.925295475972964,7.067594713588409,18.923324208938435,,7.83999888109551,,7.2527562422871235,7.0739416476768255,3.746531452862503,5.906369705819259,15.426456861645546,
8,,6.541496135139035,10.268752411181627,5.6266056313607145,3.121397017239349,5.074289159902238,6.959945584388616,3.3362026476595372,,6.2753081596352445,9.322769764849351,5.503599447620812
9,1.5039813232973724,4.779428634831793,5.625496481364998,5.129841948776098,2.318199534985709,3.842367175133186,5.203999843355242,2.5683201043916206,1.2776784813314692,4.124470404258683,3.571010091785142,3.831375842795413
10,2.560241124316951,5.3130078681095565,12.576915045613205,7.473335707329124,4.6911318072334485,5.4414833848579125,8.5987352704062,3.301478817437056,2.521067310062094,4.87460169623879,12.048679615050125,7.333039604743516
11,2.215813261003775,5.480425932855047,5.5990894994049585,3.9854006815381275,3.3354249103356777,4.1318716617991855,4.4514852246337,2.960531882163588,2.127005238346775,4.543089468477834,5.304483183837345,3.958201801261827
12,1.1458204438867536,5.049517825472306,2.9909847100437785,3.410131185269622,2.4665039458598166,3.252181084857121,3.1466621843848834,1.8972776641929363,1.017316624913876,5.043457371771165,2.1368149816884405,2.7824606637533806
14,2.9900894204540847,6.695622047373008,13.106535645903342,7.879660463897857,4.127414545011544,5.77620635832569,5.034243164007181,2.7401113608617766,2.933661208460108,5.969523584752598,9.896750548095287,7.473246912387181
16,1.8203971020641487,8.952866224556107,8.600197987034361,5.453568657907977,3.2768717407263335,4.110480674963852,6.2276577647164535,2.437539611056318,1.7206575841636542,8.278457451155191,6.686058954022635,5.431862398835065
17,3.010114380113164,4.447515713149762,7.918525199338223,5.551420749242316,4.3126938389236384,4.639845055131443,5.907365460387608,3.860663477960602,2.93244361269726,3.904174285636948,7.531417659612642,4.9359485290801866
18,3.020953287165318,9.837907425775633,8.687066111294104,6.54744346830186,6.617265355041923,5.073989051687249,6.760787098869108,4.960549271493024,2.832106364153133,9.574599514081351,6.81414663975893,5.602451735181129
19,2.8091563310723338,1.9093296346685948,6.431360471420161,,2.650690933720866,5.543212892628933,6.148130301739416,2.08570542393639,2.714625840192312,1.718500624911362,6.363794548768787,
20,2.843307453287083,6.815911424245543,11.028202792188916,8.129638801328285,5.165319946400338,6.113426938784799,9.619707877901906,2.9740988546973077,2.7430354136919206,5.200323224523752,5.588955217478484,5.902019869142943
21,1.6414844028749902,6.410756429805225,6.779880111556494,4.760661061748163,3.186252508124677,4.194793318127723,4.196340456149066,2.107316545472874,1.4528488569339657,6.156173976195707,5.497417948339865,4.112327616825505
22,,,,,,4.7373965694396425,4.560851002031871,,,,,
23,3.279590967460682,20.24913347632975,11.243377967130833,7.125324759482043,7.448508345213691,5.675601233351427,6.436796927744076,4.48922922505888,3.1947897807955474,15.469769950437842,6.65302933991044,4.9476050686249184
25,2.5086252985614066,10.28001759120312,5.828965850109975,7.705253813713839,4.172631655847606,6.112113160520901,9.478375947136508,3.78264586504526,2.4505214865880904,9.901076209751764,4.71035292818563,7.329727689311173
26,1.2791835802964735,2.494610680567505,3.174755451770322,2.8415743811496585,2.2506239257942893,2.6874257338611605,3.2468328997794647,1.6486104275906042,1.204644437396391,2.1522555774123204,2.555715564125712,2.023729608931633
27,1.181107370722766,7.2881949815174965,3.974211031871308,2.4224023587883448,2.601509697583982,1.7835772562099563,2.54646484388596,1.8130091335999707,1.0972963682127377,6.447171448216977,2.966456594309138,1.8594748901169225
28,1.5626633001620631,4.875575248158869,5.68506567496189,3.838003092011187,2.565101951305297,3.2396049708558663,2.8713509833558173,2.0153568777434683,1.5500153235601708,3.954889506698318,4.719209096308571,3.7260435824626033
29,,,,,,,7.239851560658398,,,,,
30,1.4278588824616951,7.280642151142101,5.391407454690771,3.2511890161603527,3.036489885262927,2.7869500127553666,2.254987347766658,2.3219304072768066,1.3880655392919008,7.150146743676604,5.349673572777837,3.2291547593284315
31,1.73018351982785,2.5539406614906133,4.630301106982494,,2.3542777818668883,3.076551130651179,7.058992796292348,2.511521194836984,1.6785839297456988,2.152385907194355,3.499681188890184,
32,2.26570499197162,7.619717367336023,8.999300752942878,,4.288232546486745,4.810749315074033,5.110653952779132,2.7185328001335223,2.166838110846675,7.214074893749008,7.468187857748926,
34,,4.589847131155293,10.074294068345916,,4.100862681027718,7.686995674358222,7.037875134462683,3.4618195615355347,,3.699358078440538,6.350951574838862,
35,,3.5604677435628767,,,4.861769260045481,5.299658047345258,4.916115734777773,3.20818096154078,,2.5406644033241004,,
