,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,1.9653281147042487,8.093171040760009,,,4.1249283602070985,,,3.1919978274691565,1.7850537868738137,6.352119986832285,,
2,2.669408444104496,5.945374284820608,8.767191490003697,9.450498935401297,4.588042391019867,9.435941527435881,6.252037714043119,3.845037890322478,2.3992699305358487,5.658738899516642,7.351393843323502,9.260518169225426
4,2.50160304671889,1.845705696413664,9.441127355657818,,3.125597406213088,7.778891377980387,5.748096685163207,3.693431260286674,2.424058120476911,1.7393099609797822,8.504960802881344,
5,1.569640014457913,2.8295476044212813,3.3026825343174635,2.2813528462958548,4.034286217302007,25.312422899948483,16.282642429401992,2.3024446958633065,1.4573299623061318,2.6993493839299734,2.0177619763253545,1.3936984471630307
6,,4.634253386437164,,,,4.786584140543448,4.035455322777915,,,4.613580470516443,,
7,,3.8050236088206537,,,,,5.687764390609704,,,3.567341048188148,,
8,1.3958932910027575,,5.094621981196439,4.0013012629751445,,6.341224490958427,6.737526358350469,1.7000304558680048,1.3898860590202564,,5.043830741590377,3.8860482996636194
9,1.5952553610020588,5.182168513775934,8.19047787502928,4.809382352283917,3.7282535554961327,6.227023056237329,5.375592580227502,2.2045401115029994,1.4777519532892402,3.8725053037437664,6.085977146829713,4.145544145957117
10,2.450194329220116,7.594801496610278,8.70825636692748,5.365205163707153,5.034816490826078,12.684371355944679,8.673853985157434,3.589516548247728,2.297443721880261,7.053856780545745,6.8149747469860635,4.998071562448011
11,1.9727269718270581,4.0352171573321085,5.155378116195765,5.478510611483854,3.3225223400949697,6.4994858653115966,4.518447737632721,2.2094654019781803,1.8899844793010336,4.0104922922813175,4.634621164797256,4.955568421704592
12,1.3685140495216823,2.7020580885485925,5.923687436885518,4.3635830542429535,1.8467363612739984,4.588979866027437,3.9661434175944215,2.2556327691117546,1.334783975891273,2.363708929525839,4.255158721384299,4.240610427729721
14,2.2844687119541454,6.052289927836133,9.33668678028307,5.502976002263877,5.178814722332956,5.730077261849872,4.611555233089577,4.229093939592167,2.2638800663931784,5.714862017579103,8.916152385896718,5.1216878675450195
16,2.0203175039994417,5.544424372284071,7.707233820350377,4.658014635484858,3.9007196884937456,8.677502001395565,6.3166119753523935,3.1865095505312624,2.010360486350108,5.472950124932988,7.016499242201053,4.438017134022559
17,1.6329558510217543,2.706358276284243,5.198891588587569,5.308391668497759,4.045606314047515,7.114084149842105,6.471041020707884,2.278183668218914,1.508639031922689,2.681372847986929,3.5510009536816187,4.690548007360965
18,2.108675434682988,4.60688903048669,7.345831369939308,4.867618997029512,,8.041571772399124,6.4678359577929685,2.5834290370364563,1.9522994940114449,4.57918090320851,5.5648653534995685,4.196855852476287
19,,14.347516388803518,,,,9.43391707441052,6.1682225925857805,,,14.198632498062933,,
20,,7.162116370156375,15.110461333493994,8.569739453028063,6.886435837432921,13.794188501721807,9.622296419188526,5.148032754101321,,6.619664115709276,7.737654443683094,6.434178038784039
21,1.9551335891269184,9.477356067830973,4.904598770081663,5.529131042458298,4.243588311246817,5.727603382163412,4.7505813832100126,3.5032177389340355,1.8169029941540504,7.525902971227697,4.491182978028841,5.05034004727198
22,,,,,,6.797140630460175,5.014409887975709,,,,,
23,2.6144444642704863,4.583824710324376,8.600006355817133,5.824880316024816,6.1033450687821365,7.745021679282964,5.592576280298873,3.857989546886062,2.573045756450488,4.432284649918666,6.9382799496447145,5.2304733125915615
24,,,,,,,6.325393813495955,,,,,
25,2.806522433062458,6.364135474517764,13.132799820761544,8.157299280710557,6.5639284106377325,14.432952858399474,9.466855611810066,3.4682744043234885,2.737174360963434,4.0777856050962935,12.173548979032025,7.0528334903550745
26,1.3165924330807648,5.251691620952533,4.802711209080095,3.674503898804205,2.844648635852943,4.122949644085804,3.4292794726982687,1.9623857480563704,1.2482228355032725,4.724626114105599,2.5652160693577764,2.7138875097514474
27,0.9567682449196344,4.0383415513797205,1.8198028725569155,1.3935141545434409,2.1111644167037724,2.841542420076371,2.596254842237217,1.2057495242948049,0.8958357893044568,3.882845967163487,1.528129333810475,1.3470945560846517
28,1.5271355547425485,6.602737060828615,4.687394872325936,3.550471205578252,3.582654264884942,3.5191018774258054,3.3741538833998352,2.444852703303165,1.5128559740219052,6.560727204385178,4.050223035619852,3.5374410684700583
29,,,,,,,6.510971547193176,,,,,
30,1.0320274192648295,3.881719268571954,3.703157688138049,3.2593382540026568,2.1157066101014794,2.975845499694412,2.6527786055821,1.2998914753999635,0.9868302400368126,3.69303977049372,3.3338865427220488,3.0165815814356542
31,,,,,,10.011256353822082,7.117901340722325,,,,,
32,,7.239941335837245,,,5.840041850728049,6.493671869317403,5.207029533362618,3.730453866372311,,6.3128957645247015,,
34,,,,,,,6.7347259602797855,,,,,
35,,,,,,5.602698282767989,4.5372942080538206,,,,,
36,2.054991126566166,2.4630135872661274,16.424997924337678,9.175910775903695,2.75128743993952,6.995384691524103,4.732343581192948,2.6164141785243085,1.9572168929967269,1.8681136405004568,8.034762983740979,7.35151058562827
37,2.192610674906374,9.354391796348773,9.527948413695901,,6.586009735086031,6.986202872376251,4.717633217898234,3.775578654046353,2.1271873327561344,8.537690033573085,7.102052901327788,
38,,,,,,,5.428054936974559,,,,,
39,1.5352815979190575,4.2133044593821545,7.543798161603411,4.292701736290888,2.7528190276755926,4.722932347647267,3.474955439220221,2.2119210750749208,1.5055721295469162,2.70714340894535,6.8534833332539735,3.9343344613958324
40,2.0114263740579155,5.200426394823246,6.058662002546457,5.0667869399972005,3.784227679528011,6.8065100471121625,4.671885760722482,2.5467744403202808,1.8879895933864028,4.705993773069716,4.843740215040707,5.062315997469205
