,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,2.059896572971004,2.6022809090373817,,,2.7039454251808044,,,2.1670932320972334,1.7944468758206171,2.1574646120783725,,
2,1.8304758064197195,4.9392556701884685,9.374315988561355,6.116505196595688,4.0395288027881415,4.482624363623129,3.582385246238448,2.5607950467754805,1.5946228425917417,4.7964955949439725,7.913381046912601,5.256568386648223
4,2.493166444489464,4.7480664157663215,6.527320689985287,4.262920373319079,3.225365522094311,3.5881109718205764,3.067450548896616,3.2024193650631365,2.4226521313907208,4.1834509767822965,6.102809103833585,4.117569352193547
5,1.6837666003177538,1.7982801377805169,7.112738685463986,4.036144846904556,3.0780143876401818,3.3776284407443984,3.189043676892473,1.8004228552134824,1.6340994121387806,1.5336084551654832,4.461344588632539,3.5893244280271523
6,2.106943233014435,5.813995822843176,11.906085159788553,6.538538659778348,4.915718338616257,4.7346240062818215,4.921670676628441,3.078388490430198,2.048899969848659,4.928323108572099,11.220378582719784,6.292956530001378
7,1.7485191875435628,3.6826293045848786,5.9941176014974475,6.325303675850402,2.412931742493181,6.711151350414437,4.520066162792203,2.02654205053176,1.7253517440808799,3.4568006059564715,4.411247394629272,6.316129027267697
8,2.565000858896218,,5.467218329512867,6.172602137745592,3.7265297823936456,5.779340954716767,4.560080228200387,2.7429256017329364,2.5108058292614293,,5.440815038186176,4.74538301128696
9,1.920804274414107,3.1101208334699324,6.522029348339975,5.583862248676796,3.4043977600911277,5.286309138720212,4.317309468381117,2.559112973352873,1.8941254589085563,3.072100046962257,6.393686118461614,4.890514008842729
10,,7.216036036321199,10.673250087797676,,4.459021438225058,,6.131530045570487,3.9115420307225253,,6.005279915070188,7.134462997301067,
11,1.7748035547839651,1.92527699667556,8.199771509684659,6.5391888095221296,3.9778143901574703,5.350590483666241,4.877711825311535,2.3875232099760866,1.7255548688476705,1.88581276003348,7.4212181971176765,6.528773070683433
12,1.6944358766669532,1.4280565905332163,3.906582641907342,6.428656972377031,1.7823183961112945,4.76909714951697,4.225640469933274,1.8203482807456248,1.6882615394685483,1.3779329807818177,3.318703382238601,6.3599689197446025
14,2.626337611419312,6.87271545352746,7.6270213426058255,8.049078871316393,4.911464550440892,6.988808482636727,5.0532255851736645,2.993413349822977,2.5559061979739868,6.388685312448352,6.970456046365434,7.7788360329130315
16,2.1186193042507413,3.402133244564612,7.030808908156063,4.693016517025315,3.1770401563290744,3.796603487106857,3.4228201409382657,3.12692386561616,2.0921539652296137,3.1320851117199133,5.67615479047151,4.314190194913264
17,,4.46791556441983,,,5.271919805999071,8.435124894593057,16.78796910382712,,,4.3301869964343975,,
18,1.7882189789286032,9.186672690840783,6.451624683347387,5.607506266813033,4.301747555270952,5.758042268209939,4.045750079505736,2.4935847770599024,1.7249617806770756,7.3882045201275135,5.800765910021652,4.989388311620711
19,1.6933240183630054,4.738243713826607,7.144588298124907,4.549351403312458,3.824866818818366,5.839942871929472,4.36041741166151,2.5571844364428933,1.6282926460095974,4.465804847050318,6.0681626850565085,4.08267798073509
20,2.0404570144729592,7.355825720491668,7.899691077323669,4.428806066212197,6.002562203038994,3.5799862053789293,4.720144416339998,3.2248710684479702,1.9297332112587888,6.525113354484953,7.611017147336607,4.336920013904849
21,1.9978987871158576,5.5172758162064515,10.106270347895396,6.540679190810377,2.973275785960864,4.675904258362014,4.0062448739382575,2.7317531066441614,1.922561020671988,5.503401359607656,6.817741784083925,5.421927801770222
22,2.5949974295662703,3.3189539829553127,9.7815731014059,10.11161414878292,2.9021431888753013,6.85494483479543,4.442282647705115,2.3797724469324364,2.538619619343137,3.2990216710590854,8.709734336690246,9.754820101153022
23,1.8011222923797363,4.328616661513443,3.597689608558511,3.0024196961342122,3.2234673971370484,2.4685935592637347,2.9223649798520714,2.3619166420163884,1.778596531031711,3.8903294997410316,3.113384382593681,2.46270182308794
24,2.397748184660643,5.782132634169472,11.001317671240267,7.434205766848716,4.758222375737589,5.6103006722225714,4.289550575297545,3.0593826602710843,2.156297675432988,5.109817712047104,9.21237136091805,6.519043069270332
25,3.041625789033452,14.929810542340947,10.813272042006037,6.201329225681389,,4.972881598200941,4.79283861403755,5.694692066939367,3.0046057560969057,12.729340109262097,10.563859443533092,5.615211910934583
26,1.3056846035481646,3.464205288354215,6.331581165374288,5.208723463631147,1.9389910601540359,5.071498102951205,4.289855904277094,1.6855729478017965,1.3034347813910088,3.054087889925313,4.833996637470332,4.998579123842698
27,1.2867688797929293,3.370140650503618,4.476174251122308,2.7277058467791027,2.2271945696675517,2.374605093952076,2.021407119702148,1.4906690616599336,1.2240554246893345,3.2496716419381344,2.341853517368353,2.350455946035899
28,2.5158691878823185,7.1264612134494625,10.448824172171149,7.337021606495802,4.48592361210767,5.972235243313287,4.92368100937112,3.5892778041596585,2.4564724492147483,5.552805271886358,9.987732769789273,7.073602169297023
29,2.14708893312199,3.5888992142824017,11.791358277026589,6.429064827028473,5.935693724700212,4.5703160356495385,5.3337572705511525,3.4773977580832365,2.0924878354794387,2.957534633289544,9.168890017991249,5.741481847689228
30,1.925277125585369,2.7589638925313267,7.396373298124693,7.111200852099133,2.5692015169522726,12.017818371362706,8.147110148877749,2.6528330313154904,1.9196412386708799,2.391601106218848,7.0864778089012646,5.60237858152146
31,1.3973175018159352,2.2522341060772706,5.267345348691014,3.806850678202972,2.489213662700555,3.1627401551515977,3.2314708379646984,1.6138107542626856,1.286977939751972,2.0382815482173995,4.985702149772081,3.7356145142083617
32,2.1289039565879424,,6.6693555641679785,4.646546231023568,3.3331514459180123,3.4515887771109672,3.257472984342092,2.600546294234688,2.074367707889607,,5.867306373765591,4.490092644968038
33,2.529489065732919,7.244357941007918,8.66718797166347,4.804381798431789,5.327495041204231,4.279239237418723,3.813449412079656,3.946976031633732,2.52940119832654,4.978061414875344,6.918106594411237,4.476422988139818
34,1.8579057989076029,3.1391971171910162,8.643257333006346,5.233767361711804,3.461194951441275,5.482746042907108,4.613403967385142,2.440978259208181,1.8351186948763325,2.94016147036471,8.322599361152779,5.23329651211644
35,,4.502404734311222,,,4.859265979728165,,4.5898824951203565,2.8871901675668203,,4.060387426597076,,
36,1.7766568845093058,5.724085624274408,5.328120787866136,4.892924068401121,2.9729094843539707,5.4541553262118025,4.144871703409671,1.9095849349857703,1.7148981657933045,5.315439440572005,5.185898992199649,4.669516181832976
37,,,,3.1141462914878377,,3.38030096173118,3.2669621924167083,,,,,2.8082160889071752
38,2.409229410803414,2.113891742559649,8.859508626476648,,2.6394982579735875,,,2.3005858546304383,2.386840646964809,2.0146888631567923,7.325262289454661,
39,2.00260048072335,2.2913172088262947,6.487156386318735,5.170561432375349,2.8744796977763976,3.770714560323401,3.4775600556196817,2.6215361864725564,1.9828404033763158,2.0261783743202706,5.9779952073814275,5.070883242262845
40,1.0191001507539943,2.3984158703989134,3.241642547971721,3.4950443653973067,2.2596230124013443,3.7736975540096735,3.4402828056842867,1.5046117623583748,0.9817343307423811,2.386416770678944,3.18908018362564,3.4037615461409314
42,1.6044127056975577,3.891868860848161,4.380828974420216,4.650744128594662,3.88532301211627,4.7044527579985225,3.939334948056165,2.329316164048074,1.591122880448807,3.747092565766895,4.1974518301153125,4.613781117279896
43,2.2188054960954777,2.5258539522181813,7.540097707623737,7.382034718861911,2.9877849905119036,6.590284228987392,5.065183069451433,2.1272915166788606,2.1458974724482087,2.243532119550724,7.403890684926777,6.9373956615921895
45,,,,8.297729330329505,,6.515567215299728,4.8786276452326085,,,,,6.348612745550223
46,1.96297532714679,3.517935512661569,10.026987360573427,7.466023286453155,5.052463667825312,6.202616558941095,4.996387450735178,2.8469068679359166,1.834959665852944,3.4959432192716933,7.4749315163005265,7.0766064194981375
48,2.293848010213477,5.120381171285636,9.880546343721779,7.100163998294704,4.052812809547208,5.4510812360446455,4.604203079113422,3.4076304064529785,2.268287738709774,5.09081235791739,9.172575709437613,6.579189083084534
49,2.747035375057872,6.569935251197291,10.006272498418546,8.909850764223624,3.9375669671702007,7.521266047264621,6.7865385189122405,3.72440963163876,2.6425424219704388,5.508141676571912,9.789714692144825,7.309924225908191
50,,4.337234866137393,11.507802294397626,11.279176398918171,2.9483060669495558,8.712490432831638,6.3500136126050855,2.611259202383123,,4.1866359897754695,9.482852036467275,8.643627290564783
55,1.7528904058406107,6.788007150261196,3.507554095878491,4.0796652795906025,4.391853013202958,3.614957344948434,3.4949186473440115,2.7586000082501636,1.7302410974768458,5.9087267631189535,3.3165505435007017,3.917239994649186
56,2.5083366287040083,4.136627100707051,9.097399688289896,8.833369825252307,5.537066512276554,6.663475942438015,5.7207072297700226,3.4125395405456573,2.5053947197033737,3.2053476037066875,7.802651365597978,7.204277241351888
58,2.387574801292485,1.912844583641093,5.720417892830846,5.5389506797315775,2.4480004985747343,,5.636108223046236,2.625689219036996,2.2883535466012863,1.815437261924946,5.502072757316822,5.497195929771508
59,1.8441620522116096,3.3866478970184817,6.858275744505228,4.844295887929128,2.3655765909661817,4.283560348324378,3.790973650390385,2.6452570291160065,1.7792391073530196,3.372908019608724,5.983078308133463,4.701574209923916
60,1.4508988331502586,4.974514513329232,4.5668219829765055,3.84970716220315,2.383621007415953,2.9752660816889147,2.9037765484080915,2.201079711456748,1.3529896016239542,4.395787452995062,3.617362567357913,3.00052600011408
61,2.5146342490204003,9.11133541681752,11.56363515369458,7.383139872287908,6.0899872530373935,5.249195672676248,4.242571327318789,3.414625584625795,2.5121342818992107,6.913263860669775,8.908685868250748,7.3116080726461625
62,3.7455914304912565,,15.861825418903058,9.8585176150879,,7.003442415697467,4.615960042134791,,3.6068221233448488,,15.747510857030097,8.792889622111227
63,2.0942907053663284,3.7085620025669996,8.298678236614286,7.15046909178422,2.887096343414905,5.52907273493678,3.9301212256856335,2.455224548732021,2.0640354344979115,3.2248944084035402,7.115179235164431,6.691169102866639
65,2.6011578161387554,5.466858941418831,9.248755754631556,7.345997830846432,4.1441213182912975,5.143852249929296,3.9249501212705473,3.0925176988560135,2.530050751784964,5.2781511503533896,7.443506354736439,6.286553015321172
66,2.4256915328048563,7.569977660518208,10.749762659948383,6.073276850780027,3.1372258375555866,4.306148537265881,4.177607482316739,2.805678054061405,2.333069368919135,7.507730609890848,9.8307333010803,5.7029108565743805
68,2.298476783781316,4.863957578868517,7.652182537231893,8.222478052398921,4.255196984375739,,6.144794467414173,3.6263804832249154,2.22259225345642,4.518409927932158,6.296903731072093,8.12241780100883
69,1.8623073326554567,5.461512883311106,7.110927718500197,5.514965503068441,3.9528262891449577,4.191610255434585,3.6070244863667855,2.5614917992750392,1.6868029749159519,4.405231741195492,6.381875334959651,4.979360992260252
70,2.4448487194222035,4.078911760286308,9.002812361836039,5.3610675319878,4.0525852140957435,4.5464141460402425,3.289650692465607,3.324411484232193,2.3288856653072703,3.973668925355786,8.455962510266822,4.780533492737408
78,2.221718024237969,2.305673611711806,5.448609884659732,5.779287581749785,5.044812420066047,4.24540226434256,4.781479863782323,3.445312748828535,2.2005332387545224,2.1798499197128045,5.42379324890792,5.6925837113559625
88,2.896622138804562,4.513393585128335,10.515135603512023,6.331295869341488,4.014817859718256,4.8207354675516045,3.1771207375762005,3.1163047441859977,2.8438720728712843,4.3861064465008734,10.177832566692542,6.043928524494129
89,1.1215950747454415,1.6501960951827923,5.442662913082762,3.1224942302968697,1.3717210899799022,2.235364915786187,1.7231184017881016,1.1595048824594991,1.0973680484260764,1.4817578855786149,4.9526691668244345,2.9797368673047475
90,1.3792418271956228,2.5517956166266327,6.32395608102404,3.8014197987257696,2.8825378302368043,3.0281373534830256,5.590080162880916,1.7827273206801129,1.3633886908043256,2.1803298220724283,5.335128247704416,3.754365191763165
96,3.053427225514965,9.312082787866382,15.535075932945464,9.233483752057515,4.4284236601002265,6.360265077962787,4.335234761446033,4.057633061109836,3.0133470170376717,7.762783007199056,14.019699478454378,8.532903515354741
99,1.7766602916013017,4.297413579961119,8.224323047415789,4.7612037418736985,2.4085783828639293,4.236248528506007,3.6368272103612336,2.19197494161512,1.7245036158369915,3.9428928765756335,6.629053629600391,4.473848998487343
100,1.6633156032114738,1.7371028749781618,7.03327784671777,4.840325319102698,2.0652481644410066,3.9262071192417287,3.6826252221036215,2.222034409910432,1.649406530711433,1.624233783037183,5.224044878380929,4.616748874966518
150,2.2148814844132327,,16.564727671527628,9.458628006203002,,6.631699226404924,4.5221277177036345,,2.204387187665375,,12.95464942829494,9.121509737039366
151,1.5854197347244343,8.086725702441733,4.647907327234608,4.690275108596367,3.676710925713337,4.386423131940039,4.356149188302846,2.101554236051257,1.5658883529592598,8.05589388440114,3.841881343155949,4.093756823352638
153,,2.1547270130110374,3.902731416882948,3.5798601536896837,,3.4013182192344518,3.3938394925801227,,,1.920138173805633,3.899812991454108,3.093521146550004
155,,13.23696252367522,13.911889176382866,8.0217035459915,8.741157716204668,5.884381766561173,3.8403232081716703,4.8823995899537245,,9.484841186783099,11.880135956349227,7.324840557285013
156,3.6309691316325488,8.771925843154524,20.432013336928,,,,,,3.3434443814189816,8.142203844788849,17.79410700516507,
157,1.4835527291862871,1.944758258002664,3.60017764824632,3.3982869357264223,1.6001905667822804,3.385093516576056,3.342571673205238,1.1845454114165783,1.3718462399786813,1.7007501220431245,2.3909023957861133,2.08936941005712
158,2.3499201037734694,5.8954809233714105,11.339293834878983,6.438726485472268,6.0328182586923385,4.695635360585696,3.9432727400204564,3.8662817265568883,2.3279582617371135,5.751127451045121,10.114805662600425,6.0235057405178845
159,2.970046857044924,8.320352032557986,8.217845978125581,5.63741535461359,5.586296003659051,4.16874210290515,3.690269157353826,3.7034089895438633,2.9327008546510043,8.278022586417379,5.8418515093939885,5.630648165466156
301,1.309839754922954,1.4393843375060722,4.35647305632379,2.6607470621501843,1.5561430519889226,2.724343556044235,2.44377529733947,1.208873458542446,1.2845340162814716,1.124599290647352,2.7757785381689857,2.253094907772832
333,,4.041633332198193,,,3.5922116130160977,,,2.5707815223840176,,3.741308366550084,,
338,1.3480035619208888,2.828390402095279,3.1960955279836853,5.005091024926252,2.8665949191542714,3.6023810901795263,4.33969405819479,1.7701654928914117,1.2740554250409517,2.619337355281369,2.8486381477402505,4.254921190560199
400,2.2573837679755857,6.661662108240309,9.25203023060192,8.466557171280249,3.5581986532708787,6.347776439748015,5.053199624349413,2.7643416215701,2.1933767601406884,6.543637312697966,8.294922784176597,7.8091876288968125
401,2.215547937215622,4.161389364102746,11.404185489078813,7.728187515156683,5.392779605183374,5.930142627774536,4.273600918043817,3.472150484413041,2.0563470955841234,3.56748771273792,7.969373270155263,5.3453218653485965
402,1.8414449509587687,11.543598956173316,9.111675872835333,5.251064723538622,5.781791317353481,3.7141292305972553,3.443741131021232,3.1878834010413843,1.7495534519370903,11.296561619058902,8.009569165881256,4.440284664669377
403,2.0847751912599493,4.229928092861108,9.336804094945867,,4.864123723177898,,,2.9543650368846173,2.0410193286160374,3.694066209208108,9.10166356395934,
404,1.7761697749267469,3.4840304615328948,8.969700583538827,7.089076699173924,2.006132373640414,5.605372990450166,4.628668061789338,2.6290040192967905,1.672819423027312,3.4146607751994646,8.150117613175215,6.947536600403327
407,,2.661942905891706,5.698271199317395,5.539796906755461,,5.856973383361281,3.8515340118045382,,,2.2917863185238225,3.7083195692213686,5.228282435421548
408,1.8900047944499097,3.4129403784814443,5.5599637721461885,4.837403532287059,3.4440768528396157,4.6553792208338045,4.223565734642403,2.623141768098668,1.879609927627755,3.239451280904584,3.619082906211204,4.289790267830268
409,2.2838729467503187,5.729050279386327,4.346083854165173,9.961493448541232,3.8101584794698216,7.118825426285618,5.270033904682781,3.0699185422707878,2.264638224539724,5.623411132344335,3.979035005651929,9.472018303421246
410,1.6446923078587472,4.233989217766028,10.039470048868164,5.504186146578037,2.66693909270619,4.37121074304276,3.4964871024799566,2.6682439258337607,1.5794279974844652,3.965832945977696,9.49307234903157,5.022041376794713
411,1.8385883104190883,3.659372887791487,10.150703485610842,5.378385524304236,2.433731644619047,3.981219520128055,3.2729254732098583,2.164761553526,1.7121927777393322,3.192669118800537,10.099331108807784,5.328961947261443
413,2.656251527369127,7.248527293767986,14.716938956940355,8.203113493046093,4.342167705091868,6.099716607941168,4.722771579029472,3.306306691859936,2.520141639799921,7.152402147738348,12.575437917197249,7.371672469195333
415,2.5459770255303926,3.95025499546772,3.369588878923546,3.510147746386426,2.655920428809188,3.9791953900053287,3.467117405636834,2.979870246343339,2.5100122778170317,3.65575878231885,2.9399260610173172,3.0133856160040535
416,2.704975564625596,2.7581141669612683,,,3.244598433196254,,,3.3315111282437244,2.651682811084904,2.4200883861941858,,
417,1.3557646634546168,1.689011103100381,5.396504932286082,3.996852403538509,1.924185660047364,3.9760341616942014,3.691036153634295,1.3772665181929251,1.315519953298551,1.5963840276236518,3.7096948429763454,3.3886771808171017
418,2.03620350842398,,8.582267829146934,6.581182707392758,,5.031294454441864,4.068159718440444,2.9748777447730967,2.0183259407535994,,5.726158544933349,5.761511799405688
419,2.711830005140413,4.166484581607167,10.991822135188672,6.217647906335879,2.357251334027792,4.709924008463304,3.8132720279870727,2.1634606709688837,2.6867169509244246,4.060399297157741,9.50477613672367,6.180053788833081
420,2.0108447847606667,10.39523565520444,9.271003591758626,6.731575585812645,5.524055738349679,5.968667366266844,4.218256935012011,3.693876663431753,1.967747376842398,8.75057148638583,8.178418879752122,6.339673040483168
421,1.9734741350985523,10.902417256939565,6.54036974114385,3.8990453109496586,,3.2572635063768107,3.0569793261794684,,1.92923808823268,9.130657471929602,6.226881005584732,3.8136615987568296
422,1.1281089539903593,3.7966217615628284,3.1483099525700893,3.3352570037068348,1.8972311675949085,3.518391860750165,3.0510737254317832,1.4126809278843548,1.0709901658264351,3.014300757455844,2.819187061933933,3.1544383419810416
423,1.5985944840687465,2.9680728229420104,4.876619410729843,5.044938369035406,2.6824900995333856,4.069082238114792,3.680133578982858,1.9732402184162288,1.5502474147800154,2.540272902535171,4.38759172623106,4.957708305498264
425,1.2325297579709564,4.30380584260197,3.5800665568149497,3.1023085336489764,2.341141734091067,3.651594996576901,3.3991613588137315,1.4219544187641928,1.105413217396826,3.9310377771649887,2.7716229548015723,2.54097387565777
426,1.9938634235280248,12.137997190990374,7.929381830297957,4.847509120563872,4.813648452135262,5.109629438250206,4.668420123810591,2.769938541296684,1.979955965852044,11.662531182818745,7.899840007254203,4.8097150846638685
428,,,,9.941769251437831,,6.8905908683683625,4.836393901773131,,,,,9.46425040979305
429,1.336465345734562,4.016494290002624,4.6436274393417785,3.2580823342332623,2.061761539058005,2.8917821721691723,2.04223860882974,1.6733931300892162,1.2949920683903062,3.924896198687581,3.73707735922351,2.3996933639752616
430,1.5998830561181825,1.988044914129076,4.4239433951588945,4.839420786945105,2.593201618419223,4.044526745774621,3.5074215470940246,1.9592447109313151,1.5670092177059174,1.8718610328626282,3.881874887628804,4.776507265953374
488,1.3264305443071052,1.0429082350542471,4.032483294016734,3.11820538666516,1.2308956701263545,2.2507100812165475,1.8678264387027783,1.330065115323208,1.3108345736030975,1.0168902776396518,3.96824251591945,2.997004484169793
498,1.7617538024152508,1.4457290041348354,5.096489840282302,,1.1659364937232681,,,1.8639861961322173,1.757582247090414,1.3977476905960655,4.557516919672177,
501,1.8062428308118872,5.431700184307556,6.524922786643622,5.302121781941311,3.396594155426603,4.619287421939759,3.844899639761612,2.1719139449622906,1.7809297668839228,5.026540259388323,5.12635319393582,4.802092222659444
502,,,11.038774558309353,6.9157437179434025,,5.209878742784301,4.234853205213182,,,,10.538625028569149,6.193258541874162
503,2.6284182992533327,8.194526322866905,11.48748341770944,7.933065582066318,4.449950291623453,6.072217558306128,4.85014813828198,3.2619494278844603,2.5612342808300617,8.030706924308067,8.853947173465393,7.501083803372515
504,,,5.640443866126135,6.505922380517927,,6.4797579791804125,5.6430471295894495,,,,4.9506428730000565,6.257584782477027
505,,,,3.990422664919272,,3.7139526178503353,2.894485031364203,,,,,3.6947074304625533
