,idio_capm_12m,idio_capm_1m,idio_capm_1y,idio_capm_2y,idio_capm_3m,idio_capm_3y,idio_capm_5y,idio_capm_6m,idio_ff_12m,idio_ff_1m,idio_ff_1y,idio_ff_2y
1,,3.793144742162623,,,3.4192984399419415,,,2.0321588246113973,,3.5407079956908536,,
2,1.8251000033248472,4.296241951630817,5.307289858203029,4.39839243053521,2.291138056175955,4.4494104032426485,6.372462036976043,1.931638668229377,1.5992610521223367,3.63652344722525,3.396448785724494,4.041148388409642
4,2.008711274558598,15.527342986769636,5.856347189471988,4.822719102044398,5.845655862898786,4.364780954373212,4.117910839313892,3.32371144305564,1.873749423082318,14.725976658325127,3.6092192905616174,3.8499972566685736
5,1.8518788018524843,,7.7817523238379644,5.8801601093156135,,4.80058477087866,5.009269760120475,,1.791889537406424,,4.908629767275572,5.037049740026419
6,2.675363835582408,4.464912601790427,16.999773091806265,9.93553817282682,3.3404864606424884,7.277277896473496,6.006268875575508,2.843151301320076,2.573001850551478,4.318888396201411,11.977129305175117,9.515080411832756
7,1.7759568152120433,8.170886836653706,4.849101948558332,4.7521167775476085,4.1511404102456275,5.332509212098471,5.431481745707327,2.8289261507506653,1.6860430285511163,7.851768017040179,4.320088392311137,4.677037374755074
8,1.5144727523983732,5.4869344764614585,6.12740942205592,7.116436075339464,2.9037086641617256,5.962608905772048,4.5161539468428025,2.1680063092048374,1.453391978486242,5.472993111361612,5.484473436762184,6.920253237062697
9,3.1380366975117453,4.539568986732758,11.381226086565551,7.031290907721247,5.351648813705506,7.474496181840597,5.793999369725935,4.900285669543001,2.975118010713382,3.864302759368977,9.044510275129104,6.283742254989681
10,,,,,,,7.118454179737814,,,,,
11,3.023981412338037,8.542562074410599,10.82942062000422,8.680149904758732,6.6262775968205085,7.739677651836164,5.362143384934515,4.563710272167841,2.9180423465711254,8.460638542336483,9.796573035990367,8.262769274209562
12,2.5952662540274787,6.472111796063572,9.726865400093256,6.698492715018622,3.4423375119024286,6.824412739308094,5.2358960079655885,2.7579365247080965,2.456694414170192,6.3343900106372555,5.579413681735736,3.7721878833763953
14,1.8462248612979493,2.228046498275308,8.533872784396133,5.763204495470643,2.6740664939806402,6.7422710320572135,6.285518880587111,2.0870763420466085,1.7269341258171385,2.1104672543285616,4.2999880226160085,5.500501238338432
16,1.825254022392862,2.2615310779399653,5.72196671087538,5.978255372423607,3.441457099619304,5.042601560142127,4.341810938511951,2.3546243941079856,1.7591536791283795,2.207717364880355,5.552161880703001,5.193128015937061
17,1.9014107057395688,5.3048909708101,8.59165970359026,,3.2161587541875583,,,2.5798589263496337,1.8017313178587744,5.27540759426563,7.360393166431857,
18,1.4854395358040844,2.4797717926612326,7.986905420828261,5.033777764043925,2.3369341757731013,4.964906627130922,4.649540533024618,1.800305305142759,1.405324264233653,2.4504244266586133,5.942634565850298,4.344180849480956
19,2.709825031239179,4.102146500330524,9.32411826790164,6.546466905233338,6.297270039403888,5.0024818848837445,6.834853610825582,3.6411968359876514,2.5586483913889406,4.031908975035793,8.093819346967043,5.414754397777249
