,beta_12m,beta_1m
1,0.8466097939821764,1.07156660887888
2,0.9346717469869312,1.4465383819773918
4,0.5655563604314244,0.4846541838764625
5,0.9676932242682964,0.902408430750256
6,,1.5168047425938809
7,,0.4761249315867809
9,1.33251882247328,1.0658068806958827
10,1.2689396060568634,1.1445145264131875
11,1.2461060643376796,1.0078375421455892
12,1.2778815233919785,1.1896319411142149
14,1.4127982574806086,1.4596013887433927
16,1.4280550437936517,1.059017035424703
17,0.7434781702143545,0.31703084127768233
18,1.0520600579742034,1.240887869518017
19,,0.7273191918828561
20,1.3949338141788452,1.2932196179674569
21,1.4956845530006515,1.1711470096818264
22,,1.7651622087874748
23,1.5302380289155006,1.5016407561296483
25,0.9294231508003796,0.7164280999872956
26,1.0697040434145548,0.9649761117963328
27,0.7515910634894474,0.6281072997559869
28,0.9171675594760188,1.2739488249883877
30,0.8228614959502271,0.8397873137646304
31,,1.1339696112520676
32,1.2458695443713308,1.0955316732359406
34,,1.4315972586544272
35,,-0.419153909674593
36,1.2722231681634772,1.6797957621309658
37,1.1746881450782332,0.7726550337243214
39,1.6042563073844072,1.5103907102626095
40,0.868013109002389,0.8648834883354096
42,0.4428898721048317,-0.3801704587339578
43,0.8309943275430155,0.9745656460195682
45,1.1236715109453608,1.0798893041743294
46,,1.862870479666136
48,0.1727374628370726,0.273241681061434
49,1.2831835798250946,1.102806374745668
50,1.6230014817434342,1.4141821557574712
55,1.3828149614131138,1.5049236062434956
56,,0.05247709866439402
58,1.275452536318605,1.022044199908792
59,1.3273975002981095,1.2292204493209804
60,1.5056537961347265,1.7167688276109394
61,0.8893008744110894,0.879630478758129
62,1.4146065600602438,1.0299406357303384
63,1.7655793562064546,1.6494374695412293
65,1.37498624268114,1.5391869623065242
66,1.4579269345634478,1.6472858490990154
68,1.0414042487622714,1.4475477403209374
69,0.9633361784082726,1.6140224249493316
70,1.4035546867959892,1.1504141405209412
78,0.8912031350020884,0.8537141624136964
88,1.264992809907135,1.6485316633914835
89,0.6945301307630084,0.4519474969563395
90,1.1442928154447194,1.5733921629445708
96,0.4013941168264532,0.3257985735252003
99,,1.2137234153311574
100,1.1704020918510758,1.5483244865349697
150,0.2611630352304084,0.020263745625707368
151,1.3835474522415747,1.483973380326559
153,1.142871226864456,1.03888298176352
155,,1.5739731383873101
156,,0.7193795609180959
157,0.6594837653321941,0.5535108421378838
158,1.3063792848491442,1.6810152656886144
159,1.2711238137532694,1.2104284420806826
166,0.7003930992792958,0.7599058054367671
301,,0.9485214675613972
333,1.084513197023093,1.2635673823794522
338,1.2053848012029351,0.7887297951192607
400,1.1166401032009778,1.1896412135284258
401,1.527529573585946,1.7438669357277998
402,0.9079977212548481,1.5023403799692714
403,0.4675502554101719,0.4764599899461576
404,1.1749930767880108,0.9976097742788468
407,1.2445895566993546,0.9955826134301502
408,1.000347397586474,
409,,0.21043708187763946
410,1.3540463310975843,1.1224997875627345
411,0.9338796347263428,1.7243669933280938
413,1.1730891569647692,1.0091484251922664
415,,2.600145340319201
416,1.4215130663746596,1.2195683923504843
417,0.972905379412857,1.0051701672251363
418,1.1335958207012735,1.4860440972121074
419,1.0142930680162965,0.6926849734404544
420,0.7526365021384968,0.7678616811889138
421,1.0974941111682908,1.0026182714156116
422,0.8775787505223798,0.9723506889315882
423,0.6878977972756356,0.9085592437720956
425,1.0122804085901316,0.8397957000564394
426,1.5990018992240531,
428,0.97874993333473,0.9161950029883285
429,0.6268443243186153,0.3849894593358064
430,0.8388648456526681,0.691296315121084
488,1.4493071591169504,1.6222715522001496
498,1.1616521421846977,1.6437353137650257
501,1.057503171273193,1.2996215574487184
502,1.0678500744840516,0.38563175581553466
503,,2.230586383145305
504,,0.5116063346390239
505,0.9994886295003722,1.1347798125404336
506,,1.6892223676259963
507,1.316004930781866,1.5868641451909982
509,,-2.252252207845085
510,1.0733381100470225,1.0600631196697126
511,,0.4309941082741025
513,1.3594136364848213,1.0523679468602627
514,1.1367019201120456,1.2033544839838353
516,,0.9999777421603628
517,1.089726858391762,0.9070278416621618
518,1.0178783631121229,0.8359114987053465
519,1.0327059236760758,0.9501812939507728
520,1.157566294810104,0.9004302711155899
521,1.1095086537236762,1.0274227494768622
523,,-0.2469429963051468
524,1.2201514998693537,1.2593427666369286
525,1.5161488104439949,1.2865268812836688
528,1.3247037011004847,1.5379048132921809
529,0.8868588929210784,1.0724116025762092
530,1.2350376597467,0.8949295860334195
531,1.0059271232043203,1.2207411866273798
532,1.6823066256728476,1.5782956976591824
533,0.7776035551693179,1.2522028313742368
534,,0.17926647875331747
536,1.1578225073492303,1.3934630018856493
537,1.423470082128022,1.8963374064192344
538,0.7305490846534195,0.7123188971281951
539,0.5438373523897544,0.2787811336171848
541,0.9854621957023364,0.8611849746047691
543,0.8433150532507685,0.6075826452291305
544,0.7905809265805983,0.4585343057678517
545,1.1532371829496957,
546,0.8365133545876469,0.5898619511184032
547,,1.3070177175790088
548,1.041736942167501,0.8139329867171541
550,0.7644327559586209,0.6399528432121564
551,1.2787142722577027,1.1308844365469417
552,1.1019518014555258,0.8533430633337509
553,1.2769127341484714,1.1520295160435359
554,1.27116638151436,1.057075982598748
555,,1.1662693309701424
557,,0.6809159930436199
558,1.2835956717086288,0.8637710161379508
559,0.9108678857611779,1.3115099847918734
560,1.0571302683669164,0.9753232168025078
561,1.1501824818228927,1.0006476174715386
563,0.9664180413136998,0.9989488551373154
565,0.9886116507872124,0.8003005680317796
566,,-0.9608031897769052
567,1.1128788461012005,0.5854516508375369
568,1.0877607385751349,1.4087439144233869
570,1.0136405212110535,0.9681569075663184
571,1.0756087844102191,1.3473750276356526
572,1.2348247712091744,0.8374634255393303
573,1.0630412454659668,1.2179939656928505
576,0.016086427225855154,-0.6957771277404808
581,1.0754095167061708,1.0114212609568596
582,1.2509843441260236,1.0122883179633284
584,,0.7347913262490585
585,,0.9639774907842548
586,0.9806113418631488,1.122464498941161
587,0.4640675606954912,1.7866215423739755
589,1.0110402831892005,0.9539154522805406
590,1.105797779401338,1.0178176398732066
591,0.8427738979262261,0.4201737033158445
592,,1.3533790287691565
593,,1.3027863675282567
595,1.0335984312392217,0.3400998137262704
596,1.0272210165883329,1.0403880855246683
597,0.98857978984977,1.1936702013184548
598,0.8265109250067302,0.6379149199504791
599,1.1002570423853273,1.1496569258141427
600,1.287361970078446,1.0317229272062745
601,0.7057386132569208,0.8191511417258139
603,1.2886822667570563,
605,1.674795115312074,1.3478859795106148
606,,1.6686139698192175
607,1.1732251784462882,0.6083750902721485
608,,0.9934602272917062
609,1.1135438308624797,1.1706192831735542
610,1.0201675980516267,1.3258328550326364
611,1.1204304218191077,
612,1.4535378195935222,1.0281236748268148
