,beta_12m,beta_1m
1,0.5079341615215435,0.3761596739140438
5,1.378497992901052,1.4697361757505658
6,1.2125507293349125,0.8288414985903076
8,1.0685014721859054,1.6413253433753314
9,1.2596101193165858,1.7371695778365053
10,1.2739618486622613,1.318589291469042
11,1.1698597515645657,1.3417004193553177
12,1.0879921504979118,1.392268640045614
14,1.3125949232744447,1.142042126848802
16,,1.6889257111263434
17,1.3507988558792834,1.1464448529884832
18,1.3678439009379075,2.0816531064935937
19,1.27123868622028,1.3693004436061575
20,1.120475717388579,1.1111609651246024
21,1.3736181995462888,2.091207077992024
22,,0.996810581727812
23,,2.023610243755573
25,0.8644115857043426,1.388401051369652
26,1.3613337317143026,1.5101851939168405
27,1.1883126268729092,0.8292909021346792
28,,0.7366208970703959
29,1.23007563502285,1.1993318744578705
30,1.0451823460326215,0.6697355243398071
31,1.2319763355732969,0.8424706027222364
32,1.3300808961482082,1.3304369099267703
34,,1.4299185867539124
35,,0.886916947580676
36,1.1640648564717262,0.8942472649505278
37,1.2869853303010117,
39,1.118354364694046,0.963373541304192
40,,0.7471926729012004
42,1.0837196708636379,0.4557850239000573
43,1.3811032375424623,0.7537947365196671
45,1.3497308615462291,1.541617801498788
46,0.8932892838628121,0.3015693428365712
48,,0.7957601758892773
49,1.135988998136658,1.7468394557348832
50,1.3904916547103898,2.1658061483389535
55,1.238038236610185,1.2732401865317071
56,1.0893561854067229,0.4594577651529052
58,,1.6172933008700334
59,0.7319588169830846,1.5619658194942088
60,1.3227167282252743,0.805674992961942
61,1.0006772704204656,0.8021732034439398
62,1.4377428809817956,1.8390292040160607
63,0.9952113589168058,1.1537154610592877
65,,1.6588965108609883
66,,1.725744735042721
68,0.6698430633898009,1.192493172493814
69,1.0066487223010414,0.6658460887007205
70,1.2762750311304312,1.4167913837156705
78,1.373414949772109,1.231124737549783
88,1.0645726184469566,0.8582885556977409
89,1.0554668921184955,0.8463669491936803
90,1.2679650554420494,1.1483302247608966
96,1.2998334218947551,0.8391683380246736
99,1.3052128651379953,1.2631171049086451
100,0.8994345065899501,0.5619627535735627
150,,1.6012353689253485
151,1.279539936400738,1.2383982412008865
153,,1.2579077624173465
156,1.2249299396850828,1.5162732750062244
157,0.9317626693855604,0.4502884579000994
158,1.4091480333136284,1.3011980830713157
166,0.9513654502971356,0.7881896600452145
301,1.1983115824459318,1.0300651610914575
333,0.7065670830137522,0.6256686302650345
338,0.9707196069413744,0.7601949182804126
400,1.1505873479637965,1.6074650319689912
402,1.004161382908162,0.803115075734741
403,,0.7229545083146378
404,1.212945150556878,0.7705605120231678
407,1.146337455964768,
408,1.3174769208346309,1.2938070370398267
410,1.3902789875375454,1.6684856346067165
411,1.364311344638211,1.0505675077660106
413,1.0041710277936895,1.753388531050875
416,,1.5279739086812132
417,1.2197269229120404,0.9434114229878436
418,0.7773508226159649,0.75054526039809
419,1.2634717266814521,1.2217883055119263
