,beta_12m,beta_1m
1,,0.10380653130490784
2,0.8497908329454336,0.8778638286199696
4,0.7666915489457049,1.5921038219983852
5,0.9813209477007404,1.1562410732485209
6,1.0170956942514922,1.5405253034707131
7,0.7416840003299809,1.5233625368267831
8,0.7107182543686206,1.2659578661587751
9,1.4500129204779375,1.1322835321535043
11,1.081342422284165,1.2251358087087725
12,1.3972542235989267,1.1633054055475929
14,1.0456968722769948,1.2132582023254432
16,1.007458423455108,0.9350419081391546
17,0.8455572695279482,1.919704655669946
18,0.6583938990340217,0.938804598920384
19,1.2105834616000641,-0.12659176578599152
20,1.2365802273826982,0.4349950849042173
21,0.9554029330920172,0.9412840484944798
22,0.911579687221766,1.6124931329696224
23,1.0382667341639331,1.3648428774739272
24,1.0851471973927254,1.1276341006269321
25,0.9162982691491192,1.566312935114624
26,0.8754308765519545,1.1245778388089205
27,0.9263219411374132,1.2800294437844382
28,0.8075905565184663,0.6952833359218971
29,1.152646807359083,1.1146718542275915
31,0.8727094845318176,1.1451749256101942
32,1.2309672621143617,1.4143150713591104
33,0.8571506390271365,0.2002710155017132
34,,1.8634027951621848
35,0.8086147053085735,2.1786294015366496
36,1.0129947285435956,1.4541827996677552
37,0.7919532840923083,1.5521199821649034
39,1.0283264994402646,0.930549385174966
40,1.1058839936450997,
42,1.2033242918933524,1.0684575113272727
43,1.1443219460522656,1.2586622552638105
45,1.046779180185354,0.7937522946726379
46,1.0021030480037905,0.6913916042667883
48,0.845949053459241,0.3909161522270226
49,1.0659830093137308,1.6787567248857806
50,1.146102648273166,1.8893049397112944
55,1.2447035988966095,2.0941495562708665
56,0.8053604560677126,-1.1265852894473811
60,1.40763433267656,0.8852049734411865
61,0.932574387010598,0.7519706686752023
62,1.0740077039617986,1.0951649274964248
63,1.0582981720097029,1.1945979189285088
65,0.9634355693459108,1.0200034315833053
66,1.2225842032371388,1.1060920734430475
69,1.0335639187158594,1.4361401898518529
70,1.0956681783608009,1.0387066382685537
78,0.9288236656737988,0.9269800285786728
88,0.7955561932094632,0.5474349938423487
89,0.8841710665996192,1.146582853800064
90,1.1931399620625165,1.3060095314845943
96,1.2210808637723003,1.1313897694392694
99,1.3155204446545947,1.736880066606498
100,0.8001853408649847,-0.4337928486184521
150,0.9298141666278724,1.14522691132618
151,1.3751017958983724,1.7409506072533087
153,1.2273403467387742,1.6070697650345949
155,0.8875522159867067,0.476306334449228
157,1.3053772045506893,1.5866230569846325
158,1.1489793597347169,1.5409323972994164
159,1.3661151851136109,1.6570088491682065
301,1.1060064312429796,0.6641851046293279
338,1.0295645697557574,0.8648707380416021
400,1.059782421486032,0.9593171580127828
401,1.258206748120958,1.5397313603321163
402,0.7792299789362226,0.8274307979526867
404,1.08465385083806,1.1095962691630779
407,1.0459241699772426,1.1697292642393735
408,0.8207544551323631,0.055405675933024534
409,0.5048515756144933,0.6392005000063368
410,1.2020376659503331,0.7674332670355551
411,0.9787649300824734,0.7454785166435183
413,0.8439815579137676,0.7745045798798669
415,0.6736963896447221,1.2969685465152885
416,0.976855229567522,0.5758108849017664
417,0.7751256802811437,0.44968218876697397
418,0.8447480709531784,1.1625504892825165
419,1.1148583977568642,1.1755813594761304
420,1.0436367209029451,1.2399716949905757
421,1.0749586536352895,0.6969255024874079
422,1.3786572784276232,0.4741857510266718
423,0.7253772163084065,0.8833854396328449
425,1.2994368778914938,1.5149032601597527
426,1.2865910381427013,2.7906138176670723
428,0.9526740066523192,1.4348285623313481
429,0.7343479654413602,
430,0.848461718592525,1.8707795241367533
488,0.988011279295146,1.3835959600315402
501,0.6450398429937239,
502,1.0800879174534177,1.331117682294634
503,1.3242478909481172,1.9146743865365667
504,0.7605281058738311,0.6202885343325094
505,1.0180759791511171,1.9040763650693373
506,1.0175192328125315,-0.07466207912603573
507,1.160645751878695,1.2129162884070146
509,0.9085137729340604,1.6267532521139825
510,1.104611064359131,0.7971510449127568
511,0.8704889131209453,1.0810319305607
513,0.8377304397982915,0.8543395624958904
514,0.8943972630084326,1.0663344035162194
516,0.9491683621822354,1.1580628081232842
517,0.9919457955132056,0.36826965260984856
518,0.8700504228990344,1.2726232968985631
519,1.0676957437475,0.9364483861181168
520,0.8931328105900755,0.8710235999384581
521,1.0864151398265214,0.403876420140926
522,1.1923788303904412,0.8295540225336264
523,1.095155344531044,2.028554464680796
