,beta_12m,beta_1m
1,0.7949390157731292,0.6557964304330328
2,0.919021859135603,0.7657091411244111
4,0.7880144740272078,0.9627722862877252
6,1.1159766928211252,1.0023170394417096
7,0.8258331374835082,0.8106227612535327
8,0.8536962592075092,0.7780356564265263
9,1.2275883347698642,1.2360439979365163
11,1.4733920631922448,1.4351661385293233
12,1.4765729644776688,1.531195719001094
14,1.2043081728737481,1.3275260294112827
16,1.066325356007534,1.1913607026279098
17,0.9449043718205165,1.1069143314909595
18,0.7278467698312547,0.6053531925849239
19,1.1612323370714144,1.1863613315918098
20,1.227207554867924,1.5338914712097522
21,1.1284769623777549,1.5793537839837448
22,1.074156975860503,1.1510889530665356
23,1.2437520487098368,1.5523655017470401
24,1.0497288898560582,1.0245906024890763
25,1.1775360973311728,1.241863286781919
26,0.8347228099439208,0.8542069384300981
27,0.84571869626965,0.8924282471476901
28,0.7198561174799569,0.5974974742423285
29,1.2072794841962826,1.538218028056071
30,,1.0555844671842236
31,0.9650195219938564,1.0770000630316254
32,1.2259488859340428,1.4553996074623234
33,1.0551573846243862,1.4340595176466215
34,1.2275410209942477,0.9962056505500964
35,0.7062826623291171,
36,0.9691088100269458,0.8750974143871418
37,0.9685510964757538,1.0647404886682952
39,1.3831275787735766,1.3677426564670685
40,,1.128441345038527
42,1.2010845010509061,0.8668676927667474
43,1.295362654039224,1.069602533263141
45,1.1688263509432208,1.260898971850278
46,1.1137367037063102,0.9954473004683118
48,0.7131034491709918,0.4275999344403473
49,1.2931317604797357,1.7844776619910343
50,1.2577301815096822,1.5295317978446308
55,1.436816603814506,1.3686714563081406
56,1.2127996687222804,0.7668196173429294
59,,0.9169964383327828
60,1.3550345052613382,1.2439564542339498
61,0.946442522871746,1.1450233750534982
62,1.046003681868961,0.7692028273606808
63,1.0818649683363228,1.0660257760381824
65,1.1705035598771651,0.9847420343312784
66,1.0407932628166594,0.4261882945709474
69,1.129447787151037,1.2685372202491572
70,1.1101649540737344,0.8400825580657758
78,1.075988901706159,1.1766492974101443
88,0.9169298806567396,0.8351083871220055
89,0.7836209233950818,0.839226683808804
90,1.1713312867071837,1.1291121702682447
96,1.125573629607554,1.2302477080260714
99,1.4320840550184164,1.4237684042725325
100,0.8566710576405406,0.4939048476890908
150,1.1325397335290903,1.2059617807472982
151,1.40925004641408,0.8738764282970749
153,1.2094726298904157,1.3201875224897093
155,1.0936013607469226,0.9477645960675458
157,1.1992627375855107,1.0508002444082276
158,1.2351765614217578,1.0688855671554076
159,1.382349983903752,1.2663083689297752
301,1.110422411925725,1.2470567799608865
338,1.1673689200634494,1.323363273177412
400,1.1648375116099254,1.436037746898593
401,1.3236680387820483,0.9905327249731692
402,0.939570696336182,1.1116484769783397
404,1.0800359806503026,1.3556127480638849
407,1.130123084722742,1.3314979600871006
408,0.8648440173051307,0.6910331299615038
409,0.7316729244072688,0.8533314525217216
410,1.1629580788833604,1.2759809632600392
411,1.3592770448239666,1.3571199067866861
413,0.8790165727631094,0.912692329596132
415,0.8960048732574809,
416,0.9074490775421488,1.0350273697533072
417,0.8133438290131327,0.722906518892003
418,1.2350077299370543,1.443932286401323
419,1.221102616806615,1.2876929960701504
420,1.1982001121884664,0.4059676985162118
421,1.025725394223218,1.114422272698956
422,1.3645205392674091,0.7984102361774681
423,0.7620748645633937,0.6758741414625006
425,1.4194172960759786,1.2376076021581797
426,1.4384181794424735,0.991239410477982
428,1.1661042834884705,1.0626553103357173
429,,0.65154270394319
430,1.0887792077342824,0.7070842605453587
488,1.018020223141395,0.9134303978588376
501,,0.5485049662902213
502,1.2111907452846622,1.6077271328157992
503,1.413849422498075,1.3455949004227599
504,0.8957520136686383,
505,0.9089578248096508,0.8201718727923405
506,1.3411030361095684,1.4979793770235834
507,1.2973141553420156,1.1725985444609914
509,0.968210021339622,1.1568557442652958
510,1.2216981606333337,1.1481233004089235
511,0.8936777725885072,0.6998312935690213
513,0.9745636982257176,1.0017618970228248
514,1.076780608649437,1.0733209949130194
516,1.0122083619311448,0.5826245104937667
517,0.8586777955354941,0.8362607192169292
518,1.1353339461582264,1.2832278648002808
519,1.1385558455709122,1.206787565237042
520,1.1282748848320137,
521,1.1091370227362294,1.386024840514557
522,1.188995694933791,
523,1.3122073891452457,0.9350321749045992
524,,1.2074669417604147
525,0.9637138294727498,0.9160557672713092
526,0.8695250500353595,1.1922467409356443
527,1.0577941673884808,0.8336790843081895
528,1.4679442716563522,1.5501857519919406
529,1.110606312484692,1.2911730760492135
530,1.2595002996134892,1.2399368679472609
531,1.0708078303380255,1.223342459855186
532,1.3397673485541508,1.472141034010631
533,1.2642361910684383,1.4519068408835718
534,1.0485177555384286,0.913060901640196
536,1.0735606237878472,1.114071550978888
537,1.3568246669056403,1.408716925812051
538,0.4093201779101929,0.5961906034345941
540,1.407543942908266,1.9032894549934505
541,1.3528026323181803,1.4834591681101337
543,1.2406466004433612,1.0367860195192384
544,1.1386092565649897,1.1882184601999541
545,,0.9435450015758704
546,1.0120010852066033,1.2890875507659705
547,1.1873054104862495,1.282173386397396
548,1.1409903686078282,1.0287187510080436
550,1.0795689085671014,0.9251494535043698
551,0.9403843476667256,0.7161990215875063
553,1.1017189081828431,0.9973566434014848
554,1.2068171330736857,1.2745032630812605
555,0.7815826010267158,0.9430544965129828
558,0.9000593618945917,1.8301386640603463
559,1.4383526303814222,1.9050023883423488
560,1.0565707512478129,1.1625174084660823
561,1.1880486229626122,0.9073840628413324
562,1.2271706293153808,1.1014092996671647
563,1.2439356776930401,1.335761940284678
564,1.0744237627448672,0.923387239565498
565,1.1203637017367871,0.8448536957618118
566,0.7403951160127619,0.2602931218130424
567,1.2370609871634817,1.2878596303894847
568,0.722170849945087,
570,1.0133179259541796,0.9799057649486308
571,1.1009626602522955,
572,1.1018349617559002,1.227482879340312
573,1.0246912875811405,1.1844605292872303
576,1.1003651025247947,1.3819628094989322
581,1.0076060593628091,1.0869358946604308
582,0.8919583686687084,0.9944737049656021
584,1.2155462910095882,0.852198919955192
585,1.0251121829346064,1.202852192247877
586,1.2389468008561726,1.2678155651752427
587,,1.1081876107506092
589,1.2966298924391344,1.5291219375434355
590,1.092358990870948,0.9894294857477948
591,1.2694397906682326,1.5543557209837846
592,0.9236413171044836,0.7197820545661031
593,1.2175499468165671,1.146204366307592
594,1.0974033764396067,1.2216008798905076
595,1.2167223838809773,1.2911887347878976
596,0.5405639222318573,0.4041166939490022
597,1.217078844002252,1.5894391045491636
598,1.1654193017738987,1.3689324962289904
599,1.0854252747007305,1.3701496437764262
600,1.0687730358712242,1.0305466706138011
601,1.1540466491522785,0.9969535002979047
602,0.7658464912244713,0.5187919895489426
603,0.9785138153367604,1.3926242167618383
605,,0.9633025663484268
606,1.3392808381428878,1.7294955139109325
607,0.9018114007680842,0.9966309345240422
608,1.071992726414155,0.4438422512257959
609,1.0305116436308883,0.9999316591494009
610,1.3185479901538204,1.5281068639700628
611,1.233440708618088,1.4462615008108437
612,1.3789298718319527,1.362050622163576
613,0.9501072834362708,1.0329937923775891
615,0.9475088560052668,1.068237072755364
616,1.0013618875180776,1.0676558557110605
617,1.2022072990686092,0.5999122574904671
619,1.1679496359450496,1.3405193546669345
620,,1.9826252699194589
623,1.2487405271608472,1.0061313510251118
625,1.09832610298567,
626,1.319241010151236,1.2812135700268257
627,1.0377633921489549,1.1552989404101124
629,1.2210216840196852,1.204088738929744
630,1.6381983130201727,1.578483657087949
631,1.1671488054370682,1.2971359040571848
632,1.2285933068666517,1.2340387060858116
633,0.8043888257091631,0.8368817177944838
635,1.4193156179502868,1.4181066750888582
636,1.3258952789117118,1.5454067560185527
637,1.0277039001375732,0.7604901055643174
638,1.2448158709654709,1.0123625316066844
639,0.812574542766203,0.5923210366307711
650,0.7896236179558515,0.993933596871643
651,1.1125167937023228,0.8731874708529455
652,,1.2908670342364363
655,1.3358959966427535,1.034095689420608
656,0.883626938968653,0.9701097807459264
659,1.2346509379093835,0.6331442880739644
661,0.984364541115044,0.8678279999716136
662,0.9920178356976016,1.3025016259597493
663,1.1191655550290498,1.4150219146297522
665,1.0325751177896665,0.7397243646716584
666,1.1863237073799626,0.9373046892247888
667,0.8258882651531482,0.7375500009183547
668,0.9602954719517296,1.059960738897725
669,0.9416314265616872,0.190337079145566
671,1.0194635039767266,0.9433707710335221
673,0.9397675267886502,0.9266772195476114
676,0.8756518507419538,0.9562445892223866
678,1.2015529590918832,1.3986347092642202
679,1.3345223310184522,1.277982163311198
680,1.541046457896614,1.5488244432043423
682,1.0246471913703077,0.9482961664708058
683,1.280397985260146,1.1102111306718172
685,1.2280254820573355,1.1155869872977855
686,1.3572649838252504,1.439052172704839
687,1.0762874017758544,0.6239571966456356
690,0.8798899229258502,0.8890465531605125
691,0.9896194362920888,0.4676299971399554
692,1.242384647369895,1.151955314836394
695,,1.2402346101072337
697,1.0878640550999323,0.9751014468969846
698,1.300927851242502,1.296158690440215
700,1.2680136209742985,1.0952260491646646
701,1.3396838101240105,1.5669197913894368
702,1.150177837456829,1.3287005966837764
703,0.7968064181669471,0.593319612238837
705,1.1148632218276011,0.948686737546426
707,1.4791213374031114,1.207054475614327
708,1.1349560746686322,0.8458092903496983
709,0.9429222964722276,1.042938694355959
710,1.301702297357624,0.6011228946883953
711,0.964205120960704,0.2821999177991197
712,0.98654005394131,1.153037315089657
713,0.9796638756448826,1.2145054782653015
715,1.0608160694998108,1.1831021895045697
717,0.9034525090961948,0.6947346749247648
718,1.0803050020758764,0.9538007570088072
720,0.9453325641473876,1.079782382100064
721,1.1587528402459557,1.1231245240533254
723,1.1314868686109432,
725,0.9286264177503574,0.5759686153859065
726,1.1685485628289438,1.104789994379472
727,1.4799609216008474,1.1148819717091258
728,1.046301775372395,1.2458026414904235
729,0.6996750377214069,0.9328017065462664
731,1.1255335862781972,1.1492089814724682
732,1.0693692465310116,0.9316901976965812
733,1.162204248797672,0.9441339075238978
735,1.029198258202901,1.0596512952096262
736,1.147017683730827,1.7063643126344314
737,1.11512958766939,1.0385052918902609
738,1.2700885473524972,1.0947530339591918
739,1.1795854118975653,
748,1.0902057128204181,1.137170497194124
750,,1.8451175440848824
751,1.3805357934545737,1.2156272038857665
752,1.2004436473060962,1.705653330068173
753,1.1979160230073551,1.2701544832991531
755,1.621506747335966,1.4293940135088317
756,1.0502279216786512,1.0714461941711706
758,1.566162848627958,1.516342283007488
759,,1.3441006531410329
760,0.8236585433825155,1.19302417164833
761,1.0281381500610045,1.0594839112293233
762,1.473107789909009,1.426764487479828
766,1.1252333440374622,1.154467349448946
767,,0.10257908994846043
768,1.0762933128984875,1.640410939348108
776,1.4366663892335827,1.2183486200431868
777,1.5176284177889643,1.3941104399287
778,1.224373512906156,1.0444580968031996
779,1.072131601030058,1.3791803761194692
780,1.3112107758241949,1.3246523615189336
782,1.2636424265614408,1.3392322130880734
783,1.3953254557493924,1.5329917938515778
785,,1.2474887417843084
786,1.0825415300643224,0.7885289776883319
788,1.1115089711830457,1.0466919192923132
789,1.5128775647091244,1.2900314340253936
790,1.1084439777509898,1.0635427337486385
791,1.0808037516471156,
792,1.072133913775207,1.1244928402803065
793,,1.6378204617678185
795,1.3385416737993323,1.3272289706613374
796,0.9425909384351536,0.48716531161101795
797,1.1344848507989056,1.0162620137900382
798,1.1905872995519724,1.180714371206959
799,0.948209208121991,0.5685229562655701
800,1.2340940050462872,0.9747637362755536
801,1.4425969593652983,1.2548111535236524
802,0.9025602897848296,0.9284510024988724
803,0.9765072059525152,0.4080502520061175
806,1.1564950333342956,1.181681582035452
807,1.5202256842560966,1.701289940995192
809,1.0038736650995568,0.5636340404747161
811,0.9214183591352536,1.006825319218615
812,1.2441576324861852,1.5643824329986225
813,1.2486641169507733,1.0404083073425314
815,1.1137184068676664,1.0301777136067072
816,1.2008466342859152,
818,,0.7168950344396388
819,1.3825663907989378,0.7565078092335139
821,1.1554655544315446,1.222065395750427
822,1.3067574070447985,1.2554822643825934
823,1.2923937169333446,1.5187231733937372
825,0.9130509278546908,0.8364530795639178
826,1.0600457039706308,0.995420901116604
828,0.9466187460809948,0.9314530601514146
829,1.2508857979420258,1.7274193703171
830,1.1780976111285413,1.1167156472993145
833,1.1223919106485356,1.7516326203936703
835,1.3607988562960427,1.269330999776572
836,1.1831579235422274,0.9328055029362464
837,1.3646209642219809,1.6273967979143793
838,1.1169990729327692,1.6296329529010367
839,1.4583774952451212,1.5381986776838086
848,0.8437001338696426,0.8262852538396133
850,1.2354110622933223,1.5984073945981108
851,1.2999863396792208,1.6190186377185358
852,1.4786269692393967,1.4516976385607618
856,0.8820734874710954,0.8959500397137207
858,0.6179094483149444,0.5011558721309363
859,1.2408930855509857,1.4782097812572994
860,1.1970639929270128,1.4805646200343083
861,,0.7382383987617902
862,1.224228322914025,1.3322581539598488
868,1.105402634670673,1.0887403624120024
869,0.4324374147226963,0.3788169465496213
875,0.8497996592592914,0.8985050252181588
876,0.9556229653500068,1.0889536261220616
877,1.3068090485891777,1.2668173008436738
878,1.4017452857810997,1.1358173221744734
880,1.2307620219699866,1.6560388402905524
881,1.0638080307124629,1.1934254772724728
882,0.9864918706523148,0.9639268026519447
883,1.272138809244472,1.1579934369280511
885,1.4806250273521595,1.3615068235388343
886,1.0431197373181589,1.139229214124406
887,1.2339719691579718,0.9957824227333462
888,0.8515894545614738,0.8004022091995068
889,1.1937705839337809,1.1550299929533303
890,1.1095216138306352,1.2269512891880097
892,0.6532453063212951,0.8060443217130377
893,1.166932067702565,1.2717814939894885
895,0.5954629286708029,0.6896038883931557
897,1.1552249241664083,0.9629085417166308
898,0.953915280659852,0.9024901484835192
899,1.2973241633268462,1.0731035102113688
900,1.0225974554175936,
901,1.0921425171046324,0.5783272694983727
902,0.9107781887523144,0.9137834745516128
903,1.3130301770446098,1.4029098575047183
905,0.9615936330228928,1.0833799765926124
906,1.1542821600750657,0.4071887327074345
908,0.7393029689058352,0.5383451680603105
909,1.2677674243392425,1.2958881652947811
910,1.1077017844213053,0.9898593343973364
911,0.9189822989090763,1.2532413406438578
912,0.9696356767753298,0.3230364776191397
913,1.2875789015726276,1.559489807444002
915,1.0546972456127546,1.2790987649483068
916,0.7602175252556036,0.795051650085303
917,,1.3424690823630754
918,1.0524745102651023,1.4999034997269953
919,0.981616784259978,0.9239430833095958
920,1.4302294514685057,1.5617995207107953
921,0.9319377875359351,1.2193110141556829
922,0.8071598694575394,0.3161085506032556
923,1.3501331851002831,1.2312632093673148
925,1.1967000244839765,1.211438640333427
926,1.3472815859075171,1.1706749397259504
927,1.21182935161452,1.3362393525477094
928,1.3101952043270566,0.6957986577592548
929,1.088413258685388,1.5764917937917466
930,1.1803012157726909,1.0585195001352137
931,1.2453607386922267,1.6902326710904394
932,0.9521129039617752,0.8462095707489856
933,1.296642039886712,1.400986935995925
935,1.3741546983343782,0.6963421720519409
936,1.1565380034843962,1.200580422872756
937,1.3822785732549945,1.316573421052658
938,1.3516995548567317,1.5941623203611237
939,1.3595901407478586,1.254726668345309
948,1.2702913315987003,1.6671557478410337
949,1.3672483025793505,0.9985317664415424
950,,1.472258545471862
951,1.4467158117304308,1.4149796726517792
952,1.1502846499199046,1.3489997249783
953,0.8938077024445694,0.962902310312602
955,0.8200145157498837,0.8735501202694629
957,0.9552435167868224,0.9731170400766732
958,0.785966116767058,1.0132471495574993
960,1.7089879500868856,1.5419182698659273
961,1.176391352740907,0.8541068286409522
962,1.6468616122936928,1.767284560963558
