,beta_12m,beta_1m
1,0.7683293598750399,0.5665207150852918
2,0.8431892275126497,0.7114196840516643
4,0.6725853454417782,0.6246313578239938
5,1.019725459044687,1.3330826065358157
6,,1.2752988237666971
7,,0.042952494474802254
8,0.3766145725456356,
9,1.4333173816616678,1.5608638324254078
10,1.3218034610782337,1.123642759183928
11,1.304633644997725,1.2771521896307914
12,1.3043992806467442,1.384338775812628
14,1.3460772037435758,1.23536202134276
16,1.5079783429283025,1.6349882551845225
17,0.8860474610899636,1.1365909786227342
18,1.0428861484839935,1.1588574715141058
19,,1.610917779551733
20,1.4100789385346946,1.3302992712048891
21,1.5426059399712628,1.5697223616873954
23,1.5070229900605292,1.6601714642772814
25,0.9901714180032548,0.9573985766989208
26,1.1180736555458934,1.5165108307320987
27,0.7951987289613215,1.1097285448726737
28,0.8492219723705859,1.1564955287202412
30,0.8433070567387837,0.6083680551871925
31,,1.1740529396714314
32,,1.4008227956971109
34,,1.6547382029983764
36,1.1686433768713669,0.404255695766564
37,1.2291386400724498,1.671701993435184
39,1.6162397302486962,1.5807765316261209
40,0.9572419968382532,0.9370064876665141
42,0.5442066718309437,0.11997063504292672
43,0.8694433927324341,1.1840294255341373
45,1.1824932557257892,1.2648153040174324
46,,0.8261317211297503
48,0.2614931430130569,
49,1.286899408009777,1.6880961227749496
50,1.6789476193667665,1.7953343948304168
55,1.3673457888532812,1.1054870617848391
56,,0.09423538552168706
58,1.3567883720767,1.6484043681660354
59,1.4048937957127157,1.4164437464139599
60,1.477406414204006,1.4713541776497598
61,,1.1491929203738271
62,1.4881800075301417,1.9194783133749944
63,1.7307085977712484,0.8885095326772207
65,1.4154405112011594,1.619675776824719
66,1.456175954798852,1.6388845788557156
68,1.0033113953633228,1.2107591036895622
69,0.9031863357367044,0.8774477811094137
70,1.4352894068591673,1.663429362992341
78,0.8908219524189961,1.2443353829135522
88,1.2420426658967432,1.2776654282752344
89,0.7578011190879657,0.7565191347043888
90,1.1404471881731288,1.0665071989516852
96,0.4606688026496173,0.2294508679200914
99,,1.6483265374238183
100,1.1178316657112888,0.9896568070292776
150,0.2882718086019369,-0.2704819222521655
151,1.3966556156259506,1.3498561608762474
153,1.092662076872879,1.4186370636303618
155,,1.5547610097555924
157,0.6735550941287204,0.6274103071311187
158,1.2600495741311657,1.8971359056287893
159,1.3386076558721562,1.2920443391552636
