,beta_12m,beta_1m
1,1.0771355742622464,0.6685010382278735
2,1.001718721042545,0.2976265170877734
4,0.9657061579706328,1.8042332310378333
5,0.9192796694246204,0.9837117074549414
6,1.0453447015853614,1.3065008657377828
7,0.8126423812034164,0.6857926164471344
8,0.9707114669690244,1.8121095806604817
9,1.2692224367148799,0.8328011322710673
10,,1.4638654953266237
11,1.269659874010476,1.5366586490236425
12,1.415739581554793,0.9032960624219416
14,1.3174181642081653,0.5759004870077511
16,1.0336892363130543,1.2203720151101192
17,,1.7644005378485506
18,0.7328797908585091,0.8632399975342444
19,1.0317214254885694,1.04308535561006
20,1.1722326280298712,1.6028128465397082
21,1.1581071161491925,1.4048562920548178
22,1.4530946231693471,0.9567415916527328
23,0.9335438932734564,0.2528445460690208
24,1.226841331565386,1.1898486873102578
25,0.9072249753962144,1.5836893293462118
26,1.2009622218315106,0.4873165639775542
27,0.7528810247128092,0.5569958553874444
28,0.8008784158817056,1.47080163239169
29,1.2285315864198258,1.5058059123040282
30,1.4061610941885574,1.3071144217516626
31,0.9607046611385868,0.6339084045014062
32,1.4098373095846235,1.0224333666999113
33,0.9356479604312612,0.64618913034437
34,0.8879095847373698,1.1797039692255171
35,,1.2315324603159858
36,1.036543326106549,1.18220077557107
38,1.249550243785761,0.8170168464184151
39,1.3129637416796704,1.126911458486732
40,0.678200397044973,0.7700682354081445
42,0.5450650904766147,0.7732491736230265
43,1.1073059442353177,1.262618736238548
46,0.9134261975798341,0.8012916292144645
48,1.0417570289868898,0.938430719429322
49,0.9844603094675732,1.2719862080692041
50,,1.1403196317463309
55,0.8907975463679338,1.22203239909432
56,0.5472647905852978,1.0485379285025689
58,1.5210392072936243,1.3007021023052876
59,1.0802265965477915,1.0015860502394158
60,1.1642769864442668,1.0889755750622467
61,0.9913353144401308,-0.1276481709556643
62,1.7621369434172591,
63,1.3657916177079708,1.4981854094542684
65,0.9968071846058176,0.9589442084459336
66,1.0655235770268208,1.5861933744370846
68,1.0177410169783196,1.2689642352480532
69,0.9044060017975484,0.3133687925933145
70,1.4298963187195683,1.0093745351618797
78,1.0172045938810867,1.1698173662959823
88,1.1771642057603455,1.0661157736864095
89,0.7958078929042135,0.4983550815284194
90,0.9686271920906384,0.7555075760227461
96,1.3263700395988272,1.5953208111007715
99,1.3100636211070815,1.1245522372201866
100,1.0581574692880713,0.7757963589902809
150,0.808063355100016,
151,1.1706114684313371,1.2322458421104714
153,,0.9548817199375086
155,,1.2020974213428133
156,1.2134866235251485,1.0975619921266253
157,1.026964032333614,0.9398358363353704
158,1.036941838241217,1.2177837163299206
159,1.4954959618966477,1.4716714693041952
301,1.0080923825027428,0.961992259315774
333,,1.0693720802182516
338,1.1254190062773857,0.9352567419306816
400,1.463428207390492,1.6509913222439798
401,1.1694564505882856,1.5348130838955307
402,0.6972961322304165,-1.285027705514331
403,0.9842332722297134,1.5567938412588287
404,1.0421133259382498,0.9106998183955968
407,,1.011286161483175
408,1.1634393760879649,0.9522234619036092
409,1.2204424183605138,1.2651792736097245
410,1.0962909956960811,0.7673653081614843
411,1.0180377894231287,0.3864800007098645
413,0.8207624757476886,0.4508830462154413
415,1.295792081143169,1.4252225921064383
416,1.299485356986482,1.1936429080726367
417,1.1928539228775987,0.9275030627820212
418,1.171230123316369,
419,1.3090052317739551,0.9432166931783053
420,0.8699209420149826,1.689034551887393
421,0.9864645088165732,1.329127743773603
422,1.213648834047135,1.304822185260953
423,0.7336588658875765,0.9289613948025816
425,1.069435516772815,0.7996090402441806
426,1.2625592290844996,1.9716905368330768
429,0.8180042516680831,0.5100784727086445
430,0.9942390373228276,1.0031128260474589
488,0.8250794571224666,0.7509335861062757
498,1.0111728655940946,0.9503431153801952
501,0.8302583569449459,0.9120871286923988
503,1.2367509484696986,1.6815091886699969
505,,-1.2951606909620774
506,1.1591657516132323,1.2686134824315745
507,1.2366994566473246,0.8720841196047493
509,,0.13054738386284162
510,1.200366712850358,1.872136121436725
511,0.7337022564735751,2.50296108648662
513,1.0538240471026203,0.39123266885167374
514,1.1013744178129203,1.5981959691202612
516,1.357431870089949,1.8713125349779696
517,1.0678266926520166,0.8701987125487333
518,1.0007074948078676,0.6548931178423916
519,1.1452734141197434,0.9326464724146241
521,1.318183662892782,1.4822987470615123
523,1.4532379129791673,1.2993935974101951
524,1.075240254065114,0.5576647196064469
525,1.3403206923993731,1.3296527033363326
526,,0.7698364024503275
528,1.1611300419676462,0.7146264223283167
529,1.1810372092894357,1.0413166048514402
530,1.3783964615740285,1.3917384885660955
531,1.113919455835124,0.8644617111707029
532,0.9796174395734192,0.04767000752883338
533,1.026974598118268,0.9867900470660969
534,0.9296987965776058,0.7192271350576762
536,0.6135836323542397,0.5759293162675505
537,,1.3101762050138968
538,0.5553791937602542,0.8964955493629131
539,0.7995179781404178,0.5344548779839037
540,1.164681231566545,1.0893624247803202
541,1.0589951165227585,1.6496642690509329
543,0.8057581613196257,0.6874771738733273
544,1.1736875069183066,0.9488743995789096
545,1.3840610251824859,2.0383002871922926
546,,1.1989515455262458
548,1.2362673813575418,1.778191139530488
550,1.0233709093432513,0.9776540225219378
551,1.309009575107893,1.2987531263858407
552,1.338840355742118,2.221796950788857
553,1.3165150428407473,1.430977001705005
554,1.1126634332488998,1.850926907097717
558,,-0.4197307138863719
559,1.7480200042649685,2.655979894053232
561,1.4704720179691075,1.1045439301186448
563,1.2845691636908243,1.301676810321894
565,1.1207896376807471,0.4817831271173766
566,1.1844890002017108,1.0834257263732177
567,1.0150983091414174,0.8009409957736664
568,0.7050686390297398,0.7258141877338836
570,1.1349373105981813,1.1333915556039864
571,1.0259692684626276,1.700983534108778
572,1.475548267660335,1.3671153350931506
573,0.7123173662049019,1.809357868193636
576,1.1129565004228108,0.9077070166750688
581,1.3462910390304512,0.5608185469225325
582,1.5067762491666117,1.5487696005590583
584,1.075635661822832,1.5386921657629018
585,1.111473435117562,0.8212927273529257
586,1.0545756776021993,0.5451548796317194
587,0.7460450655646398,0.8825069953996076
589,1.0079780644478398,1.09769572772449
590,1.3255353201407365,0.6311904157688409
