,beta_12m,beta_1m
1,0.5263839689594515,0.4400703334940598
5,1.2621134501596591,1.0820448620643621
6,1.2289217913935655,0.9990354980887172
8,1.0600085805045545,0.6579907043397217
9,1.2386238006084538,1.4499178607386227
10,1.2377320762383257,0.9685480380406446
11,1.1506290208828225,1.2580654949268943
12,1.071464451407933,0.8156143008196022
14,1.3041403147776722,1.4593906905584029
16,,1.1301379595250731
17,1.2806899047027247,1.5302738535813691
18,1.3303365573333514,1.6938972510968533
19,1.235009655814497,1.50383103333503
20,0.9193979758672493,1.1102607867497944
21,1.3241805042311945,0.8467939422564146
22,,1.0522732873834826
23,,1.0066301264906026
25,0.8998790613193776,0.9624320775933908
26,1.3230564112911696,1.2812994503413495
27,1.2121047279799841,0.8937213466584779
28,,0.7620400915487039
29,1.2067787031648942,1.136151519604739
30,1.0835155585156686,1.0696868900620131
31,1.1694065738367732,0.9232470936454782
32,1.310595335687081,1.4824358067529766
34,,1.7279592654885176
35,,1.04828455948438
36,1.1643686246911622,0.9209811074577092
37,1.2868396190099265,1.1650241589060029
39,1.0370742129549837,0.7375376919225141
40,,0.7759777724168002
42,1.0824259526226725,0.5680217299302257
43,1.353198541198993,1.2871677179111751
45,1.3172690124144881,1.7202328238868487
46,0.9027274950640232,0.2839504372001244
48,,0.7592200515147137
49,1.108724712491317,1.7215883730280728
50,1.3663306651428138,1.272369694724952
55,1.2110106077660308,0.7574330643993488
56,1.1018889100866336,1.0114692242149048
58,,1.8367024255072004
59,0.7072480845005318,0.8386596429539627
60,1.300166257114076,1.3718822796365486
61,1.0066829250468219,0.6979086462992591
62,1.3992370399150391,1.534124935526557
63,1.015271254734048,0.8683759495795238
65,,1.0091060943707988
66,,1.4113012625535992
68,0.6604569019429845,1.2551267136279054
69,0.943299642814772,0.6050378146438308
70,1.2490461153543149,1.4078048518150164
78,1.3685351514424813,1.0743495201491158
88,1.023497297311028,0.8736857315189801
89,1.0534728685397927,0.6558087455629997
90,1.2673610493609728,1.1275085632403004
96,1.3328873612123426,0.9426978780373628
99,1.302298346229904,1.2025112974957193
100,0.9185158137102049,0.7478770052088631
150,,1.2450438459426834
151,1.2781461155464475,1.385254763173829
153,,1.3351282849753932
155,0.6069334559635888,
156,1.224165686483441,1.4558092962759623
157,0.9568728594366857,0.6908552951241924
158,1.3849541395165574,1.385501074636009
166,0.9323746603230638,0.8552192934295534
301,1.204833990214672,1.0012134382176026
333,0.7015228428215143,1.2990692725397186
338,0.9783166601944042,0.7732650475690188
400,1.149490827373722,1.6740374508101823
401,1.1680260094175623,
402,0.972231796974198,0.3240985230614289
403,,0.8600710325703856
404,1.183157100064559,1.1473735382676622
407,1.163150053566202,0.9490172209465362
408,1.2540500166087218,0.8877685001731753
410,1.3647578301262966,1.4647477495709091
411,1.2583622370957883,1.2062288270448036
413,1.0294562815074506,0.8798044227615884
416,,1.669793750252165
417,1.2425237608102344,1.235756600696573
418,0.7729296209546492,0.3825941395670511
419,1.2728195316807147,1.2106608947175428
420,1.2153332092473847,1.466877367992938
421,1.1149244708648056,1.4353492544786313
422,1.0385579020171092,0.9472630249374864
423,0.7664430840378481,0.4559504912493872
425,0.8989234987640463,0.6118891917181792
426,,1.4894745533832148
428,1.2367360132044023,1.2678672306653107
429,1.0449847966585752,1.0033970594479389
430,1.066528459354302,1.1818819952795054
488,1.0064587527268638,1.0843147275707268
498,1.177630021231043,1.0686676559004185
501,0.9756908027094464,1.0181832347798578
502,,1.6202787142800703
503,1.366384509675068,0.6124672675008047
504,0.9767918737210106,0.6588563114145465
505,1.2894912470375248,
506,1.124334354593984,0.8918244568391966
507,1.1785542317705158,1.004509810826088
510,0.4111525815459071,0.9624429076442544
513,,0.8406809349107516
514,1.2683911565538084,1.3135642856092469
516,1.2909009504558835,1.1964589128076757
517,1.1968838073509676,1.5067867916376296
518,0.9257194697079802,0.7576603071107372
519,,1.4311669804005291
520,,1.3915577943024642
521,1.087882247147384,0.975137260031016
523,1.3509239299598272,1.2812591572126069
524,1.2792691629840058,
525,1.0970976379144042,1.2650160639938601
526,,0.9780061476609812
528,1.0981796030050464,1.1089540326584133
529,,1.3027010645811576
530,1.1542746714549423,0.7577639088028612
531,1.1615606663302982,1.0900671767150705
532,1.280156841742942,1.4042458206178132
533,1.2511057839118416,1.2576605389773898
534,,1.3567848589186733
536,1.1365268792792045,0.8509484492870091
537,1.3282326541117078,
538,0.6052672745225443,0.4687882454744034
539,0.9523999619380686,0.6908221181571446
540,1.021483159735105,0.9201453735904448
541,1.178048592550398,1.3689049582011252
543,1.0069421670810663,0.7498606746853131
544,1.1787311233974669,1.0662460588930904
545,,1.5780348864052771
546,1.23040601058524,1.4442075342473293
547,1.2982110897053494,
548,1.3108746409336336,1.5235217526749198
550,0.8355757873070256,0.604031299510893
551,1.2766348255349431,0.7983111816161423
552,1.0883100900734068,1.3974112616651049
554,1.1265264857622952,1.2666662487040463
557,0.6571812739862479,1.4450170938210936
558,1.1730092535549208,1.3202124878554269
559,1.2996091352313095,1.3314630772747438
560,1.1503212237523457,1.1912388092275572
561,1.3019442325560049,1.574378901561437
563,1.1821793002594747,1.5390252738588843
564,,1.3400357524628992
565,1.2641127989106795,
566,,1.297816993530558
567,,0.6215253407985544
568,0.8141475014843211,0.8491528761138425
570,1.1797894433099017,1.1378000174546088
572,1.121077129295792,1.138479160977552
573,1.2290133818943108,1.171380289133626
576,1.2128587096160754,0.8652255750137031
581,0.9984999961529004,0.8590330468548951
584,1.314701277836102,2.0106705895101125
585,,1.4113544613908715
586,,1.5552675432994592
587,0.9862729954898396,0.7882641950016568
589,1.1731140615292803,1.366560715714061
590,,0.8767561659907426
591,1.2429140091241373,1.2635634229395067
592,1.327875793813708,1.3410671858391892
593,1.1149434017047333,0.6418335294336842
595,,1.0591418801095958
596,0.8605877113891653,1.310460127378852
597,1.183952096509763,1.0520266785118744
598,1.1199965731455266,0.7788578517632901
599,1.2052321385145328,1.0915447067013662
600,0.9798665963826112,0.3749366616700062
601,,0.9881750834015198
603,,1.8988864160408216
605,1.2225608116868627,1.4002258108640202
606,,0.6580121940249152
607,1.2320163019414605,1.5153139761336492
609,1.2965364031817526,1.5268880399557443
610,1.2367367509640377,
611,0.7503868894690211,1.3103488935270635
613,1.1787303576285602,1.959967298138084
615,1.2532169210174224,1.5937996286646443
616,1.2650568462888026,1.295739334443003
617,1.2693746519344824,
619,1.2398811033367068,
620,1.2300912640673312,0.8645011851173212
622,,0.9365939550436784
623,1.0649287738632902,0.7795935635828836
625,0.8322492924646857,0.5875596831128362
626,,1.8723138953782985
627,1.2811352379671654,1.1456797251081838
628,1.1329130480077991,1.757225235042485
629,1.1165730484251837,0.6494716770158829
630,,0.7843397945762773
631,1.0773055715677753,1.219296485371521
632,1.2436229885244183,1.5987673235581001
635,1.2464351043451092,
637,1.17865228561668,1.298585962075668
639,1.1527308501053222,0.7212179350921407
650,,1.116545858387398
652,1.209401710803578,1.1047119729351107
655,,1.704158344741765
656,0.9965309039588758,0.8475830199388135
657,,1.684433827205528
659,,1.010804858644661
661,0.8868050682201991,0.929671766877514
662,1.2618293080764649,1.1451129184019502
663,1.1923826480040869,1.0430051043603623
665,,1.1457459510465764
666,1.2337833376621448,1.3919082409936891
667,1.1273225427238431,0.8461953265809069
668,,1.9413310313109124
669,,1.4564618538944194
671,0.9378144152257316,0.6253725048212673
672,,1.6963785447246775
673,,1.21321138674602
676,,1.4598551507387831
677,,1.605550719503856
678,1.3585723186605785,1.6875802074823505
679,,1.2858505498504913
680,1.2319556344402631,1.225978453800542
681,1.3191439389216544,1.6737164963277231
682,1.2343201936086174,1.0867961624756046
683,1.118247562773325,0.8902541319155679
685,1.0819212137264558,0.7437220906861227
686,1.1012399543738995,1.3547190800545763
687,1.2670641360848969,1.7675718629086172
688,,1.6055233136409597
690,1.1647338209166789,0.9239507941399436
691,,1.4411351437442157
692,1.1944106927067175,1.4381263074344224
695,1.245426541792424,1.5435827971460767
697,,1.4309545157205532
698,1.2195159856868278,0.8114216856477214
700,1.1518380961238448,1.10703940773718
701,1.3569735511151155,1.5855107447025547
702,1.2135363600892723,2.0259001958325955
703,1.1744912713744364,1.391314866221649
705,1.2984369329513437,1.4490153147616531
707,,1.4671216288666895
708,,1.2967276139126795
709,0.9293320124604364,0.9854399803806868
710,1.2899423510640742,2.1582089345656907
711,,1.3888707841059031
712,,1.4731122289637315
713,1.215775320789614,1.4665402491486756
715,1.0861307503460351,1.7834325719436248
716,,1.2443199844963029
719,1.1672696718951037,1.0982616763951625
721,1.0199012862942058,0.9288364136664954
722,1.4047169536635968,1.1063896590320177
723,1.23984436174706,1.044867933702394
725,0.9215720702442524,0.5578529612612678
726,0.8818602795500552,0.6588031376399939
727,1.2601055593018704,1.5685230862107624
728,1.1237272372683071,1.3760570431721104
729,0.8476658680091598,0.7219753187061579
731,1.2797410527961242,1.1867288140815615
732,0.8860518541355559,0.5954612810632429
733,1.3146067630912768,1.3398139775249416
735,1.0797271473347054,1.0726430743413482
737,1.2458102987594954,1.7762816556370224
738,1.2077014182869057,1.1369452114368055
739,1.144296363198985,0.9199704821165366
748,,1.641515321070669
750,1.1280787842157678,1.3998914971943388
751,1.294127858776926,1.4338537955269524
753,1.2494669998259416,1.1195217612479922
755,1.1273900905801095,
756,,1.163220439763729
757,1.1056753082230772,
758,1.2801620789720982,1.6443891452503017
759,1.131255471312944,0.9824476814896386
760,,0.8516310699842704
761,0.7482396294280376,0.4380790018336623
762,1.3041917701899175,1.2411131664416284
767,1.1396662139010412,0.9552586346286572
768,1.2396745422582027,1.1186235937561972
776,1.0126754002435376,1.0697090027452545
777,1.3002628229939126,1.2901700211041962
778,,1.0201376685965198
779,,1.548711631148899
780,1.1025878088991117,1.1402986835121562
782,,1.5069670205561518
783,1.0317899057584925,1.2186993289625754
785,1.2952662084623932,1.4702351560228637
786,,0.9171501383720316
788,1.0032804630999703,0.5818646378645731
789,1.184848914263412,1.1025499511646013
790,1.2979384592015235,1.4097494802222068
791,1.1726614947172436,1.4409585447722253
792,0.9735258849073566,1.2901721502313055
793,,1.198436625306375
795,,1.992323177516883
796,,1.6100269222024015
797,1.2772864562144155,0.8179634181582889
798,1.290120518875468,0.016925293603631653
799,,1.4460430021058959
800,1.1922542495220427,0.5720629409264086
801,1.2567534026704452,0.9767097551535392
802,1.1792066233320897,1.1096847340300853
803,1.2321744538784831,2.2211072486938943
807,1.2000956765687991,1.7194509441960086
809,1.1924236210069783,1.257662143149918
810,,2.5697039279594707
811,1.318023928957257,1.396500498640771
812,,1.9343005184993085
813,,0.9943130589940046
815,0.612254589052432,1.5789145730735217
816,1.200726721077785,0.7615445357850336
819,1.296233026037705,1.0670844024992794
820,,1.5801155046855713
821,1.2696379541133962,1.1216102055256458
822,1.1988055537427065,1.1290475730962015
823,1.2106999302567587,0.5548444629198975
825,1.0364382040348732,0.8368934340847026
826,1.02526665890222,0.8959747037457995
828,1.2058692039448315,0.7997877805634439
829,,2.0124848497167247
830,1.1546869497586918,1.0313517834506407
831,1.2514950734001848,0.9894731283011708
833,,1.9218616633871082
837,1.2962560735645576,1.3807980722298252
838,1.2171746799036312,1.3768678155682468
839,,2.1807871559150813
848,1.0295444547165948,0.914684089058868
850,,1.2245067994765886
851,,1.8860430301604287
852,1.1226660537854647,1.1058459562537588
856,1.1707961997250491,1.2500249171277602
858,,1.0390729439923834
859,1.3347935654853424,1.497489687823618
860,0.9803647761762648,1.2245896856316452
861,1.1813266899741066,1.1747977727400651
862,,1.180708470772423
863,1.0879950609425086,1.2003326981214881
868,1.270479115169069,1.2294993675560524
869,0.8339225583308427,0.8200168156624392
875,1.290158756289396,0.8755121980456075
876,,1.0195543451117408
877,1.2375288637807549,0.8997190449378127
878,,1.2348587938913358
880,1.2140967765204107,1.1210838026842986
881,,1.1195542635958995
882,,1.1877879818294137
883,1.0786061782241079,0.6246802459209255
885,0.8846449153025585,0.3390117189579495
886,1.1158175765653713,0.5485984017769678
887,,1.5083461530631015
888,1.0468586191497464,0.7883009653934157
889,,1.7963815770102782
890,,1.1976310603263514
892,,1.3952113488644733
895,0.6689511903019614,0.8081635237772984
897,1.1968138211971735,1.097853694684718
898,0.9419314634291288,0.9426898327290192
899,1.2341657530461507,0.8457210836451804
900,0.9521953448677776,0.8082399141368657
901,,1.5469736823280822
902,0.9764943683580224,0.8120071346754458
903,1.056890487230322,0.8299433557955895
905,1.3302627467421264,1.3064803431791443
906,1.3857709568633478,1.4038771528672742
908,1.0596450508174136,0.9195555802274672
909,1.454313825171532,1.6320810331750364
910,1.1252215963302854,1.0610879524813883
911,1.236362584661976,
912,0.7631037143618851,0.8602607308250583
913,1.2675461558780738,1.04811399748051
915,1.190078041879897,1.1310594580725613
916,1.071067829886219,0.8864638917651039
918,,0.07090472933816983
919,1.1350356604854528,1.1774564273874348
921,0.9471461883950936,1.1933175492020274
922,1.2736906596385054,0.6108219001251973
923,1.271785346043147,
925,,1.795979255690506
926,1.0414916364898044,0.9364270926394254
927,0.641644732332681,0.06135260151496344
928,1.1917680333273553,1.4384209715900367
929,,1.5543027902100233
930,1.2948237278380683,1.3431838378705183
931,1.2453098343089914,1.05833314407754
933,1.0642497005004743,1.1213556208031985
935,1.0827005059831265,1.6084521134185732
936,1.273575848794926,1.4688900472793411
937,0.9852060076187036,1.2775252780233872
938,1.2582731769263522,1.2711248976727163
939,1.1590527876124277,1.1658051009735138
948,1.3733739287882771,1.8057568333475682
949,1.1768554370084052,1.1484965740820563
951,1.067111937957205,1.1482395519565292
952,1.2072299862482692,1.3289084598247816
957,1.1930670308908795,0.3576617203278531
958,1.2919967614367582,1.822910906815269
959,,1.0170823117108303
960,1.2486631348298474,1.5039478455076638
961,1.0478660037929342,0.6935322013626135
963,0.5560299866124715,0.7501161970481488
965,1.2416123592171382,1.1831413617793536
966,1.1086616801028228,1.0531056836734296
967,1.1820437334675606,1.0043735096139126
969,1.2127366085671027,1.5269244916066234
970,1.2314998372133141,1.5893730382495332
972,,1.584269876599333
973,1.2880195727236177,1.5742883693158634
975,1.1833351015008318,
976,0.66446675376629,0.8781198565340215
977,1.243828388953856,1.5010288770706168
978,1.1592765179874407,1.0001001948433106
979,,0.7763439812959698
