code,rev
1,0.0
2,-5.9639
4,-6.3333
5,-12.155999999999999
6,-5.4945
7,0.14220000000000002
8,-28.1977
9,-12.6904
11,13.9241
12,-22.5233
14,-7.0009000000000015
16,-8.9866
17,-8.812899999999997
18,-9.7222
19,-11.7647
20,-20.203
21,4.7201
22,-7.5321
23,-15.212
24,-3.6893
25,-14.4118
26,-2.3664
27,-9.3333
28,-9.3493
29,-8.4711
31,-1.8545
32,-10.3175
33,-2.3411
35,-9.2624
36,-20.6681
37,-8.5821
39,0.0833
40,-8.1712
42,-8.2482
43,-16.5225
45,-9.4118
46,-9.2865
48,-11.4583
49,-18.3752
50,8.928600000000003
55,-23.0423
56,5.7235000000000005
58,-12.0354
59,-19.4792
60,-11.3699
61,-0.125
62,-6.4706
63,-16.8046
65,-16.7667
66,-19.7674
68,-13.1922
69,-10.5691
70,-10.9827
78,-7.8481
88,-3.5821
89,-9.9315
90,-13.283699999999998
96,-18.72
99,-10.0152
100,-7.635499999999999
150,6.205700000000001
151,-11.6372
153,-9.0786
155,-13.500799999999998
157,-9.191
158,-7.9754999999999985
159,-12.634799999999998
301,-16.4875
338,6.5304
400,-21.7857
401,3.7578
402,1.2165
404,-1.4231
407,-12.2257
408,-2.9216
409,-4.6008
410,-13.7785
411,-2.1127
413,-7.1658
415,-17.782400000000006
416,-10.1351
417,-1.1668
418,-6.5903
419,-0.6667000000000001
420,-11.7117
421,-16.106199999999998
422,-24.3816
423,-6.282
425,-6.501799999999999
426,-18.7726
428,-7.4437000000000015
429,-6.185599999999999
430,-11.736300000000002
488,-8.027199999999999
501,-5.2976
502,-8.301400000000001
503,-6.592200000000001
504,7.8212
505,-5.7018
506,-4.4444
507,-8.541699999999999
509,-16.721
510,-11.7871
511,-7.7694
513,-19.0319
514,-5.6054
516,-14.9325
517,-8.3453
518,9.4037
519,-4.2712
520,-6.651900000000001
521,-17.1564
522,-20.0413
523,-10.0488
524,2.6201
525,-13.803900000000002
526,-18.1748
527,-3.3898000000000006
528,-1.2652
529,-10.6518
530,-24.6829
531,1.6239
532,-18.7571
533,-12.2345
534,-13.5621
536,-2.7225
537,-2.8818
538,-3.8891
539,3.2
540,16.473599999999998
541,-15.087700000000002
543,-12.8205
544,-4.6557
545,-17.3244
546,-33.4704
547,0.9212
548,-11.078699999999998
550,-3.2778
551,0.8734000000000001
552,-13.6759
553,-15.4279
554,-0.4444
555,-9.5876
557,3.1891000000000003
558,-12.5
559,-13.6667
560,-14.9623
561,-19.2731
562,-6.9841
563,-5.940599999999999
564,-5.7971
565,-12.6667
566,-15.7604
567,17.0103
568,-3.1572000000000005
570,-14.416199999999998
571,-9.1627
572,-11.090599999999998
573,-12.3894
576,-5.4514
578,-15.1269
581,-7.483
582,-14.4231
584,-14.8387
585,-13.7472
586,-6.7881
589,-19.168
590,-25.0261
591,-20.612600000000004
592,-11.619700000000002
593,-15.8974
594,-11.0629
595,-9.375
596,-6.0
597,-15.345999999999998
598,-4.1969
599,-12.0841
600,-12.6679
601,-9.8712
602,-8.546199999999999
603,-18.6275
605,-12.765999999999998
606,-23.6842
607,-18.4799
608,-5.5635
609,-2.033
610,-15.0917
611,-10.2967
612,-12.7901
613,-7.299299999999999
615,-10.2757
616,-3.84
617,0.0
619,-6.3241
623,-14.3226
625,-13.1448
626,-10.401
627,-21.1027
628,-7.1279
629,-2.5579
630,-7.1063
631,-9.0504
632,-3.4024
633,-7.5574
635,-11.5942
636,5.8704
637,-10.2041
638,-5.3364
639,-3.9726
650,-10.0596
651,-10.4762
652,-12.3457
655,-21.4936
656,-8.5549
659,-12.9549
661,-21.858000000000004
662,-7.6433
663,-5.7766
665,-17.508699999999994
666,-1.0596
667,-13.414600000000002
668,-7.2744
669,15.1981
671,-2.1314
673,-13.3113
676,-7.036199999999999
677,-13.4686
678,-16.555400000000002
679,-3.9048
680,-1.1606999999999998
682,-12.878800000000002
683,-22.2363
685,-20.8633
686,4.0844
687,-18.7166
690,-15.859799999999998
692,-15.815499999999998
695,-9.3788
697,-24.4737
698,-21.6776
700,-11.5059
701,-2.2202
702,-11.5517
703,-17.516099999999998
705,-14.9853
707,-16.0363
708,-10.3685
709,-9.5122
710,-19.381300000000003
711,-7.464600000000001
712,-26.8325
713,-0.1647
715,-13.8252
716,-2.9714
717,-11.8519
718,1.0465
720,-8.046000000000001
721,-15.2582
723,0.4192
725,-25.5208
726,-2.497
727,-20.4056
728,-6.1776
729,-4.394
731,-15.929200000000002
733,-18.6515
735,-11.0971
736,-9.9453
737,-15.6942
738,-4.2435
739,-12.6582
748,-9.783999999999999
751,-2.3077
752,-13.075499999999998
753,0.6494
755,-18.471300000000006
756,-16.1168
758,-14.7376
759,-5.9337
760,-13.095199999999998
761,-6.7308
762,-15.2824
766,-21.4008
767,-7.2429999999999986
768,-10.7468
776,-6.4967
777,-15.965599999999998
778,-13.931
779,-2.0356
780,-14.7029
782,-16.856099999999998
783,-5.8032
785,-1.6888
786,9.4108
788,-21.1744
789,6.5089
790,9.4059
791,-25.7143
792,-13.333299999999998
793,-9.0265
795,-21.6945
796,-11.9932
797,4.0373
798,1.4124
799,-5.216
800,-9.4699
801,-5.7522
802,-8.8629
803,-14.5882
806,-10.8108
807,-14.1921
809,-2.4375
810,-15.6846
811,-8.2427
812,-10.8303
813,61.1872
815,-15.598499999999998
816,-4.7035
819,-1.3072
820,-12.9808
821,-3.7736
822,-15.1565
823,-26.6762
825,-8.642000000000001
826,-5.0463000000000005
828,-13.7594
829,0.9072
830,-12.5498
831,-15.6627
833,-5.5951999999999975
835,4.347799999999999
836,-12.518199999999998
837,-9.0824
838,5.698799999999999
839,-12.3028
848,-6.7358
850,-13.625000000000002
851,-8.1473
852,-13.4879
856,-4.6474
858,-2.5342
859,-13.4796
860,0.4804999999999999
861,-10.0692
862,-18.2546
868,-18.565
869,5.2507
876,-11.1575
877,-10.9135
878,-15.4064
880,-4.8544
881,-19.5354
882,-15.7504
883,-2.5
885,-3.8497
886,-4.1401
887,-12.8571
888,-4.8468
889,-6.3725000000000005
890,-12.3636
892,-9.322000000000001
893,-12.4673
897,-14.1026
898,-11.491400000000002
899,-18.887
900,-6.949
901,-16.8232
902,-9.0909
903,-9.5109
905,10.1408
906,-23.4375
908,-17.0532
909,-15.5932
910,-10.8527
911,-4.6735000000000015
912,-19.1026
913,-21.039
915,-22.105300000000003
916,-7.191
917,-12.829100000000002
918,-8.5133
919,-20.9115
920,-22.8249
921,-7.4543
923,-16.337699999999998
925,-4.3571
