code,rev
1,-4.807099999999998
2,-11.1656
4,-13.9073
6,-7.1560000000000015
7,-6.7319
8,-14.238699999999998
9,-15.010599999999998
11,-14.0461
12,-10.4497
14,-13.2581
16,-2.9412000000000003
17,-4.4807
18,11.3416
19,-10.2
20,-13.8817
21,-8.6301
22,-7.9443
23,-9.596
24,-11.8947
25,-17.6056
26,-15.359800000000002
27,-7.3353
28,-10.8244
29,-12.7835
30,-1.285
31,-14.5283
32,-13.4872
33,-16.2975
34,-11.955
35,-12.8448
36,-9.9415
37,-5.4475000000000025
39,-12.9856
40,-16.0079
42,-25.28690000000001
43,-13.675199999999998
45,-14.6825
46,-12.0301
48,-12.7932
49,0.6633
50,-5.0746
55,-14.2373
56,-25.9669
59,-13.9022
60,-13.8449
61,-9.9602
62,-13.9477
63,1.3405000000000002
65,-12.8624
66,-10.2564
69,-13.2972
70,-6.2784
78,-13.4312
88,-8.7873
89,-7.815599999999999
90,-13.6852
96,-8.5145
99,-10.9792
100,-9.7872
150,-8.634500000000001
151,-5.8632
153,-0.4768
155,-14.0988
157,-11.1215
158,-17.6849
159,-4.6075
301,-14.1689
338,-10.861199999999998
400,-12.9794
401,-16.875
402,-10.6881
404,-21.34
407,-13.0709
408,-28.0939
409,-12.806500000000002
410,-20.32
411,-3.0374000000000003
413,-9.0974
415,-11.0469
416,-4.0431
417,-17.811400000000006
418,-12.125699999999998
419,-13.9364
420,-13.4948
421,-11.1111
422,-15.340699999999998
423,-10.1948
425,-19.6823
426,-20.5215
428,-7.4866
429,-9.4488
430,-8.3247
488,-9.2913
501,-13.5619
502,-18.0268
503,-23.1638
504,-5.0164
505,-4.3033
506,-20.0
507,-16.4352
509,-5.7746
510,10.2493
511,-11.3043
513,-15.4682
514,-16.7147
516,-11.1328
517,-27.0667
518,-28.3313
519,-24.5962
520,-7.1078
521,-14.6099
522,-14.2442
523,-16.6786
525,-11.105
526,-29.1538
527,-9.1805
528,-9.72
529,-6.74
530,-9.5964
531,-19.2344
532,-3.2505
533,-12.5392
534,-15.879300000000002
536,-18.7996
537,-17.9128
538,-9.5276
539,-3.5417000000000005
540,-27.416200000000003
541,-14.5881
543,-18.3704
544,-8.105500000000001
545,-31.26110000000001
546,-5.0877
547,-16.5659
548,-8.3172
550,-10.727
551,-12.9986
552,-0.2405
553,-19.5986
554,-23.9583
555,-7.0485000000000015
558,-35.0148
559,-11.320799999999998
560,-11.5718
561,-10.680799999999998
562,-3.7216
563,-5.7383000000000015
564,-12.4108
565,-12.0175
566,-8.1895
567,-11.575999999999999
568,-16.145699999999998
570,-13.286700000000002
571,-3.5494
572,-1.5590000000000002
573,-5.3097
576,-20.9959
581,-9.2376
582,-10.9733
584,-10.9568
585,-9.5
586,-17.951800000000006
587,-30.9333
589,-3.5273
590,-19.4785
591,-20.1205
592,-19.3925
593,-9.2593
594,-17.1171
595,-12.4875
596,-14.520999999999995
597,-27.5256
598,-14.0127
599,-9.0909
600,-11.9826
601,-7.564999999999999
602,-6.4843
603,-11.4277
605,6.135
606,-18.1472
607,-9.6339
608,-11.2108
609,-15.7895
610,-23.166
612,-10.7521
613,-4.4266
615,-20.1399
616,-7.3604
617,-17.7333
619,-13.017000000000001
620,-11.1919
623,-8.0623
625,0.2326
626,-21.476
627,-3.8356
628,10.0094
629,-19.8
630,-17.7242
631,-17.647100000000005
632,-14.2
633,-8.928600000000003
635,-14.8333
636,-15.5844
637,-15.6138
638,-11.3272
639,-12.1448
650,-14.0175
651,-4.4912
652,-17.9054
655,-8.9602
656,-15.1599
659,-22.7826
661,-13.9146
662,-2.4793
663,-16.938499999999998
665,-17.623
666,-9.6878
667,-16.726
668,-12.3336
669,-30.1731
671,-19.9744
673,-16.368299999999998
676,-6.2622
678,-12.5567
679,-22.2798
680,-13.802600000000002
682,-11.0887
683,-5.5762
685,-8.218300000000001
686,-10.9918
687,-4.5614
690,-5.5814
691,-24.5707
692,-11.2828
695,-4.4643000000000015
697,-22.3718
698,-11.4387
700,-9.4574
701,-2.7289999999999996
702,-14.557
703,-11.04
705,-22.0157
707,-12.1688
708,-6.7109000000000005
709,-10.948900000000002
710,-10.7174
711,-22.0557
712,-1.6776
713,-23.9769
715,-6.833500000000001
717,-7.282899999999999
718,-17.464100000000002
720,-12.6582
721,-19.6689
723,3.2051
725,-9.7872
726,-14.1739
727,-17.623
728,-1.4851
729,-13.4118
731,-8.0332
732,-23.4731
733,-12.3656
735,-17.0732
736,-18.3824
737,-4.5627
738,-10.413199999999998
739,-17.0543
748,-2.5401
750,12.1028
751,-18.309900000000006
752,-40.86830000000001
753,-10.6732
755,-19.4002
756,-5.5714
758,-22.8954
759,-9.9026
760,-18.34
761,-9.8182
762,-21.6682
766,-16.923099999999998
768,-11.7763
776,-2.8391
777,-1.0934
778,-12.8205
779,-11.38
780,-2.0776
782,-10.6969
783,0.34130000000000005
785,-9.9567
786,-10.069
788,-18.589
789,-13.9178
790,-8.7897
791,1.1796
792,-17.1281
793,-1.4286
795,-11.3038
796,-8.1461
797,-10.9023
798,-24.7811
799,-14.197299999999998
800,-8.112400000000001
801,-13.299
802,-7.374
803,2.3015
806,-4.8426
807,-15.8205
809,-6.465499999999999
811,-6.1239
812,-19.3548
813,-28.3154
815,-16.1064
816,-13.4943
818,-11.8056
819,-19.4444
821,-24.2047
822,-13.9562
823,-3.3723
825,-4.9784
826,-4.2471
828,-7.9696000000000025
829,-10.9643
830,-9.3842
833,-12.3722
835,3.4929
836,-10.828
837,-12.1495
838,14.065899999999996
839,-9.684
848,-12.3212
850,-20.1976
851,-12.803499999999998
852,-12.5
856,-8.5714
858,-10.1485
859,-13.1793
860,-17.2021
861,-30.2073
862,-3.3058
868,-21.4475
869,-7.449299999999999
875,-10.1796
876,-3.0715
877,-17.525
878,-10.6383
880,-17.3414
881,-11.8505
882,-8.5386
883,-13.4228
885,-17.0766
886,-9.9274
887,-7.7425
888,-16.1794
889,-30.6387
890,5.1839
892,-14.3084
893,-20.252
895,-8.2569
897,-12.2715
898,-7.334500000000001
899,-17.9698
900,-7.1782
901,-9.3731
902,-9.6187
903,-11.9879
905,-8.584299999999999
906,-7.986900000000001
908,-7.327599999999999
909,-10.3553
910,-9.0226
911,-15.503
912,-8.928600000000003
913,-9.1047
915,-13.3156
916,-5.714299999999999
917,-15.3169
918,-20.783600000000003
919,3.5211
920,-17.4538
921,-7.8153
922,-3.7594
923,-18.75
925,-17.4566
926,-18.3861
927,-11.6727
928,18.6611
929,-17.364
930,-17.8385
931,-10.7195
932,-8.430200000000001
933,-12.9405
935,-19.0265
936,-9.0909
937,-9.3666
938,-6.7048
939,-15.2871
948,-10.2862
949,-18.6501
950,-19.8238
951,-1.1649
952,-13.308299999999996
953,-12.0879
955,8.2601
957,-2.7273
958,-5.9925
960,-15.5381
961,-22.166
962,-9.7443
963,-9.4624
965,-11.292
966,-14.557
967,-7.0520000000000005
968,-11.8166
969,-12.0155
970,-7.2754
971,-7.193
972,-15.837699999999998
973,-15.6589
975,-7.3439
976,-3.5959
977,-15.0353
978,-25.9934
979,-30.2158
980,-14.870999999999999
981,-11.5695
982,-12.839999999999998
983,-1.2512
985,-7.4242
987,-13.2723
988,-17.4504
989,-11.8364
990,-5.5344000000000015
993,-5.4377
995,-13.071
996,-13.4409
997,-7.9184
998,-10.9671
999,-10.3796
1696,-9.6026
1896,-18.8608
2001,-15.8645
2002,-8.2794
2003,-10.287
2004,-9.1545
2005,-5.7197000000000005
2006,-24.3243
2007,-15.8175
2008,-10.9868
2009,-10.2147
2010,-22.9387
2011,-3.9847
2012,-10.7951
2013,-23.1997
2014,-11.4416
2015,-12.026
2016,-1.0165
2017,-20.5602
2018,-15.7969
2019,-21.8391
2020,-11.7333
2021,-13.1667
2022,-14.3073
2023,-18.1413
2024,-12.1519
2025,-8.2719
2026,3.532
2027,-11.6071
2028,-1.9178
2029,-4.7761
2030,-10.7296
2031,-13.8482
2032,-14.8731
2033,-21.894
2034,-23.4937
2035,-6.451599999999999
2036,-25.5016
2037,-7.5586
2038,-10.6847
2039,-18.9189
2040,-14.3426
2041,-17.833800000000004
2042,-20.3957
2043,-8.8937
2044,-19.1852
2045,-8.8529
2046,-11.7039
2047,-13.6564
2048,-5.9361000000000015
2049,-21.2979
2050,-8.4118
2051,-4.6103
2052,-1.4019
2053,-9.2579
2054,-2.027
2055,-13.8138
