code,rev
1,-3.3779000000000003
2,-3.6757
4,-9.7977
5,-14.7309
6,-6.6993
7,-5.4777
8,12.7219
9,-12.5874
10,9.0909
11,-3.4839
12,-8.722100000000001
14,31.5291
16,-3.125
17,-0.625
18,-3.2680000000000002
19,-23.7885
20,-7.8306
21,-8.9701
22,4.8804
23,-6.6187
24,-2.6587
25,-10.7046
26,-3.0973
27,0.7668999999999999
28,18.7376
29,-8.5575
30,-13.095199999999998
31,-5.1867
32,-8.4243
33,-8.3832
34,-9.589
36,9.1667
37,4.0189
39,-8.4498
40,-4.8117
42,-7.584500000000001
43,-13.8318
45,-4.1162
46,-4.282699999999998
48,-12.424600000000002
49,0.7995
50,-8.4151
55,-15.723299999999998
56,27.0639
59,-9.8062
60,-8.2979
61,-14.956
62,-2.9330000000000003
63,-8.5789
65,-6.8285
66,-15.268800000000002
69,3.2362
70,-13.5272
78,-5.8904
88,-3.5461
89,-5.5581
90,-6.2441
96,-6.0134
99,-3.0033
100,-6.880700000000001
150,-14.1328
151,-12.6263
153,-6.925199999999999
155,-0.2625
157,-7.557600000000001
158,-10.0962
159,-14.502200000000002
301,-8.3077
338,-10.9478
400,-20.1519
401,-25.3319
402,-6.3559
404,-8.436200000000001
407,-10.1597
408,-6.3564
409,-11.7737
410,-10.625699999999998
411,-7.2448
413,-12.1681
415,-3.8994
416,-9.8097
417,-5.9220000000000015
418,-22.4799
419,-9.6241
420,-4.7904
421,-13.758399999999998
422,-14.3357
423,2.0143
425,-5.9672
426,-6.7362
428,-14.9091
429,-7.7612
430,3.0501
488,-7.4152999999999984
501,10.1406
502,-22.125
503,-3.1667
504,-4.4369
505,-1.9108
506,-16.2437
507,-2.5857
509,-1.8967
510,-17.4551
511,11.1111
513,11.4657
514,-7.259500000000001
516,-10.8
517,-4.8851
518,-7.4689
519,-16.5455
520,-7.5
521,-13.1021
522,8.541799999999999
523,-7.8333
524,-7.483
525,-0.4559000000000001
526,-8.0552
527,-8.947000000000003
528,-8.231000000000002
529,-1.0025
530,-10.483900000000002
531,1.1609999999999998
532,-8.129199999999999
533,-7.3009
534,-21.8796
536,-6.112000000000001
537,-10.125
538,16.5947
539,17.4377
540,-14.3852
541,-14.5545
543,26.9439
544,-5.4416
546,-9.172
547,-11.3559
548,-12.3791
550,-11.5942
551,-15.980999999999998
552,-15.983
553,-14.5833
554,-9.018999999999998
555,-3.4884
558,-21.6846
559,-13.474
560,-6.9822000000000015
561,-7.4728
562,-6.0227
563,-6.5718
564,-2.8523000000000005
565,-12.979000000000001
566,5.1771
567,2.5559000000000003
568,6.9785
570,-8.810599999999997
571,-0.6
572,-7.1225
573,-8.5714
576,-5.761799999999999
581,-16.4889
584,-7.3713
585,-4.6729
586,-15.9091
587,-10.807
589,-2.5408
590,12.767600000000002
591,-2.6316
592,-7.2881
593,-8.7379
594,-22.7129
595,-7.917899999999999
596,0.06349999999999999
597,-20.1389
598,-3.3214999999999995
599,-9.7448
600,5.985
601,7.3034
602,-8.4551
603,-22.5463
605,9.5118
606,-14.3646
607,-5.4705
608,3.4274
609,-10.6436
610,-12.5993
611,-4.2373
612,-8.9412
613,0.5682
615,-4.1746
616,-9.8522
617,-14.3229
619,-10.1469
620,-12.539700000000002
623,-7.8897999999999975
625,-10.786099999999998
626,3.902
627,4.5016
628,-10.0418
629,-20.4353
630,-11.2534
631,-12.5637
632,-12.2396
633,0.9629
635,-18.309900000000006
636,-17.5947
637,-15.102000000000002
638,-3.5346
639,-6.3686000000000025
650,8.1967
651,-8.5526
652,-10.321099999999998
655,-16.6914
656,-25.295300000000005
659,-5.322100000000002
661,8.097000000000001
662,3.5055000000000005
663,-20.3685
665,-16.5115
666,-10.6725
667,-6.8966
668,-9.6667
669,35.8599
671,-5.1202
673,-2.1882
676,-2.1605000000000003
677,13.9535
678,-14.8454
679,-10.1302
680,-18.4091
682,-12.4339
683,-14.8148
685,-5.2597000000000005
686,-8.3422
687,-4.7801
690,13.436700000000002
691,10.6643
692,-8.0392
695,-8.2108
697,-14.0713
698,-7.4212
700,-8.9256
701,-10.9422
702,-6.5401
703,-8.676599999999999
705,-1.9897
707,-16.5161
708,-8.1081
709,-9.2105
710,-10.206
711,1.9771
712,2.4922
713,-9.5363
715,-7.2136
716,14.786400000000002
717,-14.3357
718,2.1438
719,-16.3215
720,-2.5532
721,-5.255700000000001
722,12.4352
723,-23.1114
725,3.8043
726,-8.2927
727,-21.5559
728,-8.6265
729,-8.9736
731,-12.5819
732,-8.769400000000001
733,-7.3034
735,-3.7849
736,26.7258
737,-1.0753
738,-3.3816000000000006
739,3.9506
748,-12.2383
750,5.1386
751,-6.7989
752,-15.5264
753,-6.756799999999999
755,-15.7093
756,-5.575499999999999
758,-19.1045
759,-6.1791
760,-16.955000000000002
761,-12.5253
762,-11.2213
766,-0.2188
768,-6.8802
776,-8.4969
777,-16.528299999999998
778,-9.8997
779,-19.42
780,-23.1108
782,-12.1795
783,-12.6679
785,-13.2432
786,-8.315999999999999
788,-8.291500000000001
789,-12.6676
790,-9.3133
791,-6.6946
792,7.6459
793,-4.186
795,-16.8553
796,-13.8728
797,-9.4697
798,1.4837
799,34.0153
800,-8.6627
801,-10.483900000000002
802,-5.034599999999998
803,9.5578
806,-11.1524
807,-10.7089
809,-19.0882
810,-2.8763
811,-7.781299999999999
812,-6.115900000000001
813,-8.863
816,-15.748
818,-10.4167
819,-8.4286
821,-8.871
822,-7.722000000000001
823,0.3597
825,-4.5333
826,1.3274
828,8.8292
829,-8.427
830,-12.4528
833,-7.2482000000000015
835,-14.8607
836,-13.1579
837,-25.1395
838,-3.6335
839,-7.9452
848,0.8040999999999999
850,0.4431
851,-12.6876
852,-14.6955
856,-8.061
858,1.5814
859,-14.049600000000002
860,-5.7092
861,-7.4505
862,-5.0446
868,-4.1365
869,-5.3538000000000014
875,-4.5161
876,-6.3164
877,-21.4343
878,-8.1109
880,-15.037
881,-8.5221
882,-9.5355
883,-11.8294
885,-12.5106
886,-1.1429
887,-17.6528
888,13.2415
889,-3.2303
890,-11.5721
892,-4.186
893,1.5862
895,3.0818000000000003
897,-8.333300000000001
898,-7.582899999999999
899,0.26180000000000003
900,-7.5925
901,-3.3248
902,5.7951000000000015
903,-12.6016
905,2.8239
906,0.2488
908,-14.6369
909,-10.0407
910,-8.9054
911,-13.2983
912,11.0
913,-14.9312
915,4.7586
916,-4.953600000000002
917,-14.3698
918,-16.1572
919,-12.926600000000002
920,-19.8238
921,-9.7222
922,2.7711
923,-15.859000000000002
925,-17.5472
926,-10.1923
927,-7.0976
928,-15.9278
929,-11.4183
930,-16.2069
931,-14.1337
932,-8.2707
933,-18.4258
935,-14.7856
936,-11.0454
937,-23.958800000000004
938,-11.5661
939,-13.8211
948,-5.8553
949,-11.7994
950,-10.1449
951,-13.9762
952,-10.2244
953,-5.6962
955,-8.7935
957,-7.2611
958,5.1118000000000015
959,-4.6823000000000015
960,-12.2178
961,-10.681
962,-17.82
963,9.8182
965,-3.9666
966,4.5455000000000005
967,-11.258299999999998
968,-22.9409
969,-23.0334
970,-8.2967
971,15.445
972,-8.1921
973,-11.8868
975,-14.0787
976,3.6269000000000013
977,-14.561400000000004
978,-0.5202
979,-8.1886
980,-10.0791
981,-9.8843
982,-1.0225
983,-12.9477
985,-9.9379
987,-8.35
988,-15.676700000000002
989,7.4983
990,-6.3003
993,-7.4074
995,-3.5631000000000004
996,14.8233
997,-8.805
998,7.0375
999,12.223900000000002
1696,-15.9091
1896,2.9702999999999995
2001,-2.2052
2002,5.0314
2003,-11.6667
2004,5.2878
2005,-15.8009
2006,-20.2996
2007,2.2037
2008,-9.8748
2009,-11.8605
2010,5.6338
2011,-0.9132
2012,-12.6549
2013,-8.1325
2014,2.1797
2015,-12.0045
2016,12.806500000000002
2017,-10.7851
2018,-13.8434
2019,-6.4649
2020,1.0218999999999998
2021,-16.8175
2022,-0.6409999999999999
2023,-8.603200000000001
2024,-8.4061
2025,9.0841
2026,-0.6002000000000001
2027,-8.6364
2028,-10.9952
2029,9.2338
2030,-5.591799999999999
2031,-11.3809
2032,-6.9042
2033,5.7971
2034,-4.3171
2035,-5.3985
2036,-8.0969
2037,-2.4601
2038,14.590699999999998
2039,3.2787
2040,-9.8497
2041,-1.2352
2042,-8.333300000000001
2043,-13.835
2044,-6.0086
2045,-13.594000000000001
2046,-11.2849
2047,-10.302999999999999
2048,-7.199
2049,2.2622
2050,-11.370999999999999
2051,4.0824
2052,6.325
2053,-12.121199999999998
2054,-10.1611
2055,-15.204
2056,-16.2986
2057,-20.3243
2058,-8.1579
2059,-2.4024
2060,-9.4545
2061,-7.2883
2062,-16.2832
2063,5.5273
2064,-9.5638
2065,3.2558
2066,-14.3478
2067,-14.9477
2068,-3.5211
2069,-0.2347
2070,0.7353000000000001
2071,-12.4324
2072,5.0676
2073,-28.3761
2074,-4.1116
2075,-15.1697
2076,-2.097
2077,-9.0643
2078,-15.1471
2079,-2.623
2080,-13.4064
2081,4.1667000000000005
2082,-7.789199999999999
2083,-11.9608
2084,1.1278
2085,-2.3983
2086,-3.2841
2087,-8.2474
2088,-9.8266
2089,-17.0595
2090,-5.3179
2091,-13.5607
2092,-16.666700000000002
2093,-9.8333
2094,-12.972999999999999
2095,-12.2909
2096,-15.4192
2097,-15.5642
2098,-9.2138
2099,4.2116
2100,-6.712699999999999
2101,-16.680899999999998
2102,-11.363599999999998
2103,-8.8424
2104,0.1071
2105,-10.1392
2106,15.8107
2107,7.7387
2108,-3.0083999999999995
2109,-7.8571
2110,-15.7224
2111,-16.2562
2112,-17.7022
2113,0.1272
2114,-2.4266
2115,-3.8319
2116,-9.8162
2117,-9.2995
2118,-4.5267
2119,-8.333300000000001
2120,-2.4084000000000003
2121,-6.6386
2122,-13.1126
2123,-15.5902
2124,-1.3062
2125,-0.9499
2126,-7.279400000000001
2127,-9.1429
2128,-22.695
2129,-10.5153
2130,-6.7134
2131,-14.031199999999998
2132,-7.9937
2133,-11.0974
2134,-11.5385
2135,-7.641199999999999
2136,-17.2938
2137,-11.3695
2138,10.562000000000001
2139,-11.0803
2140,-13.022
2141,-10.9677
2142,1.2935
2143,-7.0824
2144,5.3232
2146,-7.1609000000000025
2147,-13.7848
2148,-9.6627
2149,-14.0086
2150,-13.4752
2151,-16.9178
2152,2.3573
2153,-1.837
2154,6.4844
2155,-7.0781
2156,-17.7102
2157,12.236300000000002
2158,-13.5683
2159,-4.6543
2160,-12.527
2161,-14.000000000000002
2162,-15.0513
2163,-11.7155
2164,-15.5932
2165,-7.3741
2166,-9.0909
2167,-3.73
2168,-12.8638
2169,-12.6316
2170,-11.8519
2171,-9.3402
2172,-19.434
2173,-12.1896
2174,10.0796
2175,-5.9512
2176,21.2644
2177,-11.502
2178,-8.645800000000001
2179,-9.85
2180,19.2943
2181,-7.804900000000001
2182,-11.4662
2183,-8.370700000000001
2184,-16.908900000000006
2185,-2.3891
2186,-1.8164
2187,-4.9669
2188,13.3501
2189,-8.6909
2190,-12.3264
2191,-6.5913
2193,8.7912
2194,-10.0662
2195,-6.3195
2196,-13.7211
2197,-11.5198
2198,9.8851
2199,-15.0
2200,-4.5694
2201,-11.603699999999998
2202,-12.9076
2203,-0.5499
2204,-3.0682
2205,-17.3847
2206,-11.873399999999998
2207,12.7493
2208,-13.8418
2209,-1.722
2210,-4.5
2211,-27.368400000000005
2212,-10.5172
2213,-11.3557
2214,-15.8222
2215,-7.646400000000001
2216,-1.3672
2217,-9.8039
2218,-9.0713
2219,-4.0057
2220,-11.8262
2221,-19.4932
2222,-7.2727
2223,1.4344
2224,-6.7506
2225,-20.9761
2226,-7.8965
2227,-13.3244
2228,-7.3741
2229,-8.4648
2230,-16.241500000000002
2231,-4.7566000000000015
2232,-11.5614
2233,-17.5
2234,-15.0943
2235,-18.4938
2236,6.3388
2237,-3.1071
2238,-10.8831
2239,-8.0408
2240,-22.2222
2241,19.9934
2242,-7.6537
2243,-3.0752
2244,-10.2868
2245,-7.877200000000001
2246,-17.0335
2247,-11.7874
2248,-16.2059
2249,-4.8106
2250,11.003900000000002
2251,6.5502
2252,-2.8058
2253,-7.124
2254,2.5431
2255,-12.8172
2256,-2.9160000000000004
2258,8.6395
2259,-9.8901
2260,8.9939
2261,-8.877799999999997
2262,10.0943
2263,-14.560399999999998
2264,-9.2138
2265,-12.674100000000005
2266,-11.365
2267,-0.8944000000000001
2268,-14.7384
2269,9.446
2270,-10.162
2271,-1.4493
2272,-9.1205
2273,23.939000000000004
2274,-12.4146
2275,6.471
2276,-23.6209
2277,-3.8201
2278,-2.6122
2279,-8.9549
2280,-8.147599999999999
2281,-22.4315
2282,-13.0975
2283,-15.5119
2284,-3.8516
