code,rev
1,15.3142
2,-6.4076999999999975
4,-13.0214
5,-5.7252
6,-3.4052
7,5.648899999999999
8,3.5714
9,18.047
10,-2.7723
11,-4.55
12,7.4437000000000015
14,-0.3563
16,15.3374
17,-8.105
18,-2.5099
19,-6.1627
21,-1.8648
22,-5.916
23,-7.6865999999999985
25,-8.62
26,-8.119
27,-1.3373
28,-6.3535
30,5.9284
31,6.241699999999999
33,18.8811
34,-31.3292
35,-8.380700000000001
36,48.4615
37,-6.641
39,7.0438
40,-1.1406999999999998
42,1.8641
43,12.7615
45,-9.0
46,-0.9164
48,0.0757
49,5.674600000000001
50,17.063699999999994
55,10.989
56,7.8660999999999985
58,-6.0569000000000015
59,28.0719
60,10.625
62,-3.9201
63,-3.3277
65,8.5786
66,3.2186
68,-9.9715
69,-8.5487
70,-6.382999999999999
78,2.9851
88,-11.6461
89,-4.0642000000000005
90,5.8559
96,-5.1471
100,6.837599999999999
150,3.6671
151,-7.0288
153,-21.9649
156,-1.7437999999999998
157,6.6815
158,-15.2025
159,-4.8458000000000006
166,5.5357
333,-4.2751
338,8.106100000000001
400,-5.1782
401,1.2346
402,0.4266
404,-5.3367
407,-16.25
408,2.8818
409,-23.6012
410,19.128
411,-3.5649
413,3.0302999999999995
415,4.6062
416,9.125
417,3.8788
418,-5.7277000000000005
419,-1.1299
420,14.3791
421,-0.411
422,20.840300000000006
423,-9.5424
425,7.200000000000001
426,12.8603
428,-4.1176
429,3.8642
430,-3.5849
488,29.4574
498,15.804200000000002
501,-4.7671
502,-9.2715
504,-10.4614
505,1.8646
507,-18.794
509,-1.2903
510,17.271700000000006
513,-6.490499999999999
514,12.749000000000002
516,-6.6427
517,0.8602000000000001
518,7.4510000000000005
519,-1.3492
520,-1.3817
521,-3.75
523,-7.3892
524,-8.0119
525,12.036500000000002
526,11.6943
528,7.0602
529,-8.743200000000002
530,-2.7778
531,-4.0966000000000005
532,-11.3652
533,-1.9213
534,2.8814
536,-6.0241
537,-3.1669
538,-5.3277
539,1.8762
540,23.3079
541,-0.1098
543,-2.2298
544,-2.381
545,13.675199999999998
546,17.4312
547,-4.4976
548,9.6286
550,7.4396
551,-3.0172000000000003
552,13.725499999999998
553,8.3815
554,6.9136000000000015
555,0.1796
558,-13.5526
559,-1.6949000000000003
560,27.0602
561,-0.4936
563,11.412
564,4.9462
565,-0.1942
566,1.0558
567,4.5837
568,9.4701
570,11.7143
572,-4.8356
573,-4.3210000000000015
576,0.5399
581,2.471
582,2.9075
584,-0.3063
585,3.2692
586,9.142
587,7.7181
589,7.027
590,2.4030000000000005
591,15.9533
592,0.5435
593,-5.1078
595,-6.8465
596,5.5937
597,9.5707
598,3.0249
599,1.4859
600,-16.7074
601,3.7868
603,13.0339
605,-16.1446
607,2.0106
608,-1.9815
609,2.4866
610,-5.5022
611,-17.2485
612,19.5031
615,-20.0579
616,0.4651
617,13.2692
619,2.7689
620,-2.2504
622,-9.4787
623,0.7426999999999999
625,-0.7628
626,-6.666699999999999
627,25.3713
