code,rev
1,-5.965599999999999
2,4.4101
4,9.4557
5,-2.9801
6,-2.1033
7,11.8436
8,2.3324000000000003
9,-1.9737
10,-6.7797
11,-0.5519
12,0.9238
14,-1.7978
16,-1.2255
17,-1.1601
18,-40.2439
19,-3.7829
20,-4.1237
21,-5.8997
23,-9.3611
25,-3.0687
26,7.3790999999999976
27,-1.473
28,-6.3761
30,1.7621000000000002
31,-10.286500000000002
32,-3.415
34,5.1266
35,1.7572
36,-1.7500000000000002
37,-12.1858
38,12.6168
39,-0.6185999999999999
40,-22.6611
42,2.719
43,1.2626
45,3.6496
46,-3.4247
48,-8.7229
49,-0.7733
50,11.2482
55,-0.4494
56,-2.8986
58,3.4965
59,0.6981
60,-0.995
61,-0.3724
62,-4.2569
63,-8.0539
65,-3.7485
66,2.5552
68,-7.056
69,-2.1307
70,-2.7333
78,-2.9939999999999998
88,-5.4577
89,-1.7690000000000001
90,-4.725899999999998
96,6.6802
99,-7.304099999999999
100,16.717299999999998
150,2.6157
151,4.7219
153,-7.3906
155,3.4211
156,-3.341
157,1.7093999999999998
158,-12.5567
159,0.0
166,-0.6263000000000001
301,-3.4682
333,-2.1622
338,14.1003
400,6.718099999999999
401,6.442399999999999
402,-1.6538999999999997
403,-10.5204
404,-2.0725
407,-4.507
408,0.4635
409,-14.444400000000002
410,7.6547
411,-5.9641
413,0.6289
415,-2.5641000000000003
416,-7.222200000000001
417,-1.5873
419,-1.6055
420,-0.4608
421,-3.3937000000000004
422,-2.1277
423,-4.6986
425,1.3274
426,-17.0
428,-5.0
429,1.7766
430,-3.8835
488,-1.6632
498,-1.7167
501,2.6514999999999995
502,-7.0105999999999975
503,10.8553
504,-11.2766
505,1.2774
506,4.8689
507,4.9319999999999995
509,-6.1728
510,1.5873
513,7.3615
514,-1.0255999999999998
516,-5.382999999999999
517,-4.1667000000000005
518,2.1538
519,-2.4194
520,4.6455
521,-2.6866000000000003
523,2.0952
524,-2.7894
525,-12.339100000000002
526,-10.1222
528,1.4377
529,-14.2466
530,-4.427099999999999
531,-6.5123
532,2.5893
533,1.4981
534,-6.889400000000001
536,1.5267
537,-1.1594
538,1.5598
539,5.0891
540,-6.969700000000001
541,-2.3904
543,2.1834
544,-4.0388
545,-1.6779
546,-5.5806
547,-3.7678
548,-2.2167
550,-6.0726
551,-6.2883
552,1.2048
553,9.699
554,-3.2922
555,-10.2887
557,0.0
558,3.4810000000000003
559,0.3953
560,-0.2278
561,3.7795
563,-3.6319999999999997
564,0.9009
565,-5.2529
566,-5.9211
567,-9.1733
568,-6.25
570,-3.3408
571,4.5662
572,1.7143000000000002
573,-3.3333000000000004
576,-13.5654
581,10.8462
582,2.6807000000000003
584,-7.8125
585,-1.6128999999999998
586,-11.5799
587,-5.3476
589,-0.9195
590,-2.4327
591,3.3233
592,-1.444
593,-6.5152
595,14.8649
596,-2.029
597,-4.1609
598,-5.8455
599,-3.2397
600,-2.0284
601,-1.9324
603,-10.6876
605,-4.4863
606,-20.9104
607,-11.2426
608,11.3924
609,19.2905
610,-0.5882000000000001
611,4.7222
612,-3.125
613,15.4506
615,-8.823500000000003
616,-6.425700000000001
617,-4.9546
619,-3.0466
620,9.6639
622,-3.8627
623,-1.967
625,18.9944
626,-3.2172000000000005
627,-1.6153
628,-8.8435
629,-1.7606
630,-1.8433
631,-3.2258
632,-0.1631
633,-3.7221
635,-5.8065
636,5.4893
637,-7.3826
638,-3.8697
639,3.3333000000000004
650,-9.6183
651,-1.6865
652,-4.5714
655,0.1949
656,-5.1948
657,-3.9877
659,-7.4205
661,-3.5610000000000004
662,23.7154
663,-8.9641
665,-0.4
666,-2.6877
667,-1.0753
668,-8.2455
669,-20.0828
670,11.4833
671,12.3377
672,9.2784
673,65.7439
676,-24.5931
677,10.4651
678,-1.8598
679,-3.6458
680,-0.8798
681,-0.4505
682,-4.771800000000002
683,-5.6769000000000025
685,-2.2444
686,-4.5122
687,2.6398
688,12.3016
690,1.0582
691,-2.1053
692,-1.7361000000000002
695,-7.5916
697,-4.7089
698,-1.548
700,0.5236000000000001
701,-4.7438
702,-13.3127
703,-2.9268
705,-2.8125
707,6.9401
708,17.614200000000004
709,1.6128999999999998
710,13.0871
711,17.6596
712,2.0753
713,0.125
715,-10.3175
716,-6.0317
717,30.1449
718,-1.8868
719,0.5891
720,14.9402
721,-1.039
722,-3.1019
723,3.7406
725,9.2437
726,0.0
727,1.9608
728,0.1183
