code,rev
1,-2.3684
2,-8.9431
4,14.6341
5,0.0
6,-1.6018
7,-4.1543
8,12.1354
9,19.317
10,5.6522000000000014
11,-4.8679
12,0.5038
14,0.1068
16,11.8687
17,-11.3835
18,2.1978
19,7.055599999999999
20,1.8462
21,-7.7961
22,-4.2022
23,1.9093
24,-14.3784
25,-11.3779
26,7.6462
27,7.485599999999999
28,-7.8858
29,-2.0
30,25.55370000000001
31,-9.0141
32,10.1655
33,24.0786
34,-0.2433
35,5.9535
36,-2.5
38,4.5382
39,-6.5397
40,-2.6829
42,-9.166
43,-2.1739
46,0.2331
48,-11.28
49,-8.5139
50,-7.2939000000000025
55,1.3675
56,-8.206199999999999
58,-6.1185
59,11.294100000000002
60,7.985499999999999
61,-5.8824000000000005
62,-14.399400000000002
63,-0.9043
65,3.8217
66,-2.1028
68,11.0577
69,-7.7551
70,-4.4403
78,-1.9036
88,-3.3727
89,-0.978
90,1.8576
96,38.6157
99,-2.3041
100,11.2
150,0.19760000000000005
151,2.5
155,8.5366
156,0.5115999999999999
157,-0.9901
158,9.7448
159,15.2568
301,2.5723000000000003
333,-16.9014
338,-0.2857
400,16.666700000000002
401,-0.8065000000000001
402,-6.5041
403,-2.3344
404,-15.9218
408,5.7234
409,-6.746
410,32.1053
411,22.1294
413,-13.0492
415,-0.6002000000000001
416,15.8093
417,-1.5957
418,-2.8921
419,-5.4348
420,2.3729
421,5.8957000000000015
422,-1.5900999999999998
423,1.2725
425,1.0174
426,-0.2801
429,2.0833
430,9.6096
488,-4.185
498,0.0
501,-3.2451
502,4.045299999999999
503,4.856
504,4.9285000000000005
506,-0.4728000000000001
507,-2.5845
509,29.4304
510,12.2093
511,-1.8421
513,2.4984
514,-1.4493
516,16.1889
517,5.307899999999999
518,2.8213
519,0.7910999999999999
521,18.9873
523,2.3182
524,4.8822
525,-2.8532
526,-4.3692
528,-3.3277999999999994
529,1.0204000000000002
530,16.9903
531,0.1862
532,9.5439
533,7.673300000000001
534,2.8846
536,-4.670599999999999
537,6.5177
538,-6.457599999999999
539,5.8568
540,-6.451599999999999
541,1.0526
543,-2.1246
544,8.7977
545,11.8243
546,-1.8182
547,17.4014
548,-0.8639000000000001
550,-5.8367
551,10.1842
552,-8.3149
553,-8.909199999999998
554,83.4711
555,0.4356
558,30.3371
559,88.50389999999999
560,1.5931000000000002
561,7.395
563,0.13849999999999998
564,1.3483000000000005
565,2.1505
566,-0.1797
567,3.8130000000000006
568,2.6878
570,47.5329
571,4.3597
572,-2.9056
573,-5.7803
576,-7.156900000000001
581,-10.6406
582,-2.2094
584,1.4625
585,4.5045
586,9.8333
587,6.6294
589,4.6653
590,9.272
591,7.188700000000001
592,-1.7266
593,6.1389
594,-9.8522
595,5.8824000000000005
596,-18.5781
597,25.9574
598,3.1873
599,22.4096
600,1.2195
601,-3.681
603,10.7473
605,4.4393
606,5.9308000000000005
608,-9.3878
609,1.9753
610,3.1299
611,-5.6399
612,1.1091
613,5.020099999999999
615,0.5908
616,0.0
617,4.1609
619,-0.7396
620,-12.9114
622,11.3514
623,-1.9048
625,-10.2683
626,5.1105
627,14.1079
628,0.33
629,1.0417
630,-0.6704000000000001
631,-2.8302
632,-0.2347
633,10.0733
635,-1.1364
636,15.0538
637,24.8927
638,-1.9002
639,-4.505
650,6.862699999999999
651,-2.1509
652,1.3761
655,0.885
656,-10.643299999999998
657,3.2353
659,10.084
661,-8.9712
662,27.3567
663,13.0677
665,5.058
667,-3.3708
669,9.2883
671,-19.2478
672,-1.6842
673,6.8566
676,0.7873999999999999
677,-1.444
678,-0.24100000000000002
679,4.6816
680,0.6897
681,37.5285
682,16.2455
683,-0.8173999999999999
685,0.0877
686,-6.829600000000001
687,0.3311
688,-1.8707
690,4.4266
691,1.0482
692,-5.0754
693,30.80360000000001
695,8.3979
697,18.849200000000003
698,2.6596
700,23.355999999999998
701,5.4196
702,0.2217
703,12.871300000000002
705,3.5357
707,2.7701
708,7.9777
709,0.0
710,7.335
711,9.8921
712,15.2416
713,-2.3729
715,-4.347799999999999
716,-1.1129
717,-0.5747
718,7.1759
719,-2.818
720,17.1946
721,21.7009
722,4.2360000000000015
723,1.8018
725,13.145499999999998
726,-6.5657000000000005
727,23.3115
728,-5.1309000000000005
729,-5.2186
731,-1.3422999999999998
732,-10.359000000000002
733,18.1111
735,5.854400000000001
736,-0.4724
737,-2.3697
738,-0.9848
739,17.2628
748,-0.7236
750,1.0456
752,0.7905000000000001
753,2.5773
755,-1.1594
756,30.4609
757,1.3274
758,3.0519000000000003
759,-2.4148
760,-2.8723
761,1.4493
762,22.0039
766,10.5368
767,4.3624
768,-7.335499999999999
776,-6.4404
777,1.5412
778,3.0476
779,4.8951
780,-1.7812
782,17.266199999999998
783,-4.6137
785,-1.9197
786,-1.7415
788,13.5987
789,-2.5054
790,5.5487
791,11.6139
792,0.4698
793,-7.1685
795,8.4022
796,9.1837
797,-1.7595
798,-3.0744
799,-0.6195
800,3.3233
801,29.0
802,8.0645
803,11.4911
806,10.0346
807,2.5078
809,4.2179
810,10.9025
811,21.366
812,9.8081
813,2.8788
815,1.7241
816,-0.4762
818,1.5094
819,-0.6893
820,-2.1978
821,1.3477
822,0.6472
823,10.7327
825,-1.6327
826,-4.144
828,3.7118
829,11.0615
830,0.5319
831,1.412
833,7.2464
835,6.788999999999999
836,9.6491
837,9.1892
838,-3.8179
839,17.0111
848,3.8161
850,3.908
851,-16.3772
852,17.1801
856,1.9724
858,4.3033
859,4.058
860,7.4048
861,-2.0329
862,8.0247
863,-6.3725000000000005
868,19.8895
869,10.67
875,4.2146
876,-4.0
877,-0.8961
878,0.0
880,20.8564
881,0.1736
882,22.7106
883,4.9724
885,-0.8772
886,2.4457
887,5.2369
888,10.4651
889,-4.1916
890,0.5115
892,-2.7079000000000004
893,-9.4328
895,-5.975499999999999
897,37.5556
898,-4.4369
899,6.8136
900,-1.9969
901,-2.8427
902,1.8849
903,5.9497
905,2.6163
906,33.6887
908,12.8571
909,16.476300000000002
910,2.4742
911,10.2236
912,5.3498
913,7.919
915,-9.434
916,16.792
917,-4.1558
918,0.0
919,22.905
920,1.1751
921,-8.296199999999999
922,-0.8915000000000001
923,-0.33840000000000003
925,4.5608
926,-4.4286
927,10.9145
928,11.2532
929,3.2043000000000004
930,0.5305
931,-4.6763
932,-2.8089999999999997
933,-6.8235
935,-3.4991000000000003
936,7.082199999999999
937,-8.9666
938,-4.1897
939,16.006600000000002
948,12.589900000000002
949,2.2305
950,4.8913
951,11.0057
952,1.8131
953,-0.2309
955,1.6025999999999998
957,35.0207
958,5.4622
959,9.2308
960,20.4344
961,-16.4808
962,1.5722999999999998
963,-2.6019
965,2.4242
966,14.1414
967,10.8067
968,9.0667
969,20.7439
970,10.2428
971,15.5894
972,-5.1576
