code,rev
1,10.0989
2,0.3876
4,-5.241900000000001
5,2.5806
6,-5.0943000000000005
7,4.75
8,-0.8671
9,-4.1304
10,-0.2967
11,-4.7666
12,1.4423
14,-3.2922
16,-4.5455000000000005
17,-15.2753
18,-9.5238
19,-5.5641
20,0.2717
21,2.4862
23,-1.476
25,-4.0662
26,-1.7812
27,-2.0339
28,-8.5576
30,3.532
31,6.4465
32,11.1437
34,13.2237
35,-0.8726000000000002
36,-7.3826
37,-0.4357
38,-20.2899
39,2.5176
40,-0.5882000000000001
42,-1.3874000000000002
43,7.2509000000000015
45,-2.4161
46,-0.9174
48,4.9357
49,10.6435
50,2.0679
55,-5.6338
56,-18.9046
58,-16.767100000000006
59,0.5254
60,-1.4634
61,-3.5185
62,6.1674
63,11.1073
65,-0.9313
66,21.0131
68,-22.8137
69,3.2305
70,1.1735
78,-2.924
88,-4.085
89,5.5609
90,-7.3741
96,3.8776
99,-10.049
100,10.559000000000001
150,13.6735
151,-3.2738
153,-0.6504
155,1.7812
156,-4.4898
157,7.5472
158,2.6769000000000003
159,-1.2346
166,0.0
301,1.3807
333,-3.1830000000000003
338,-3.1088
400,-0.1181
401,0.8553
402,5.0477
403,3.0788999999999995
404,-3.0075000000000003
407,-2.5788
408,-1.9676
409,6.7925
410,21.897800000000004
411,0.3091
413,24.8352
415,1.7044999999999997
416,-1.0753
417,-1.3363
419,1.4286
420,-4.291799999999999
421,-1.8223
422,5.839400000000001
423,-3.2381
425,3.2634
426,-6.6202
428,-0.3788
429,3.0708
430,1.3283
488,2.82
498,1.4989
501,-1.1729999999999998
502,-5.2632
503,12.0051
504,-1.6648
505,-7.1672
506,-15.3392
507,-3.7168
509,-2.381
510,-1.9802
513,-7.2028
514,-0.5
516,2.0408000000000004
517,0.7634
518,-5.4711
519,-18.4476
520,-1.6746
521,-2.4096
523,2.3669
524,0.2625
525,-9.6386
526,3.7945
528,1.4587
529,-7.0229
530,-0.7194
531,-3.6819
532,-1.6615000000000002
533,-5.681799999999999
534,11.2211
536,-3.1579
537,1.2719
538,-0.8475
539,-0.2558
540,-2.8818
541,-1.7578
543,-5.8315
544,2.9827
545,-2.5
546,4.4276
547,-3.9413
548,-0.4890000000000001
550,14.3662
551,1.7296000000000002
552,-1.6
553,-3.8380000000000014
554,-2.7451
555,20.1914
557,1.5198
558,-5.1491
559,-3.7175
560,-3.1180000000000003
561,-9.1644
563,0.4890000000000001
564,7.7586
565,4.158399999999999
566,6.185599999999999
567,0.8333
568,-12.0355
570,2.6786
571,5.4299
572,8.1871
573,-6.291399999999999
576,-3.726
581,-3.1342000000000003
582,-2.9967
584,11.3712
585,-2.6042
586,2.3236
587,-12.288099999999998
589,6.506
590,-7.274299999999997
591,0.639
592,-3.1689999999999996
593,-0.4839000000000001
595,-14.0351
596,-8.0
597,-3.5369
598,3.2328
599,8.4135
600,-3.2316000000000003
601,1.89
603,-16.1604
605,0.4178
606,-0.1745
607,7.2562
608,-11.0544
609,-2.7778
610,4.1139
611,20.3883
612,-7.096799999999999
613,-4.3564
615,11.0638
616,-2.7237
617,0.0
619,-3.2609
620,-2.1505
622,-4.5361
623,-2.7778
625,-7.375
626,2.0747
627,0.8546999999999999
628,0.0
629,-1.3200999999999998
630,-3.125
631,-1.7483000000000002
632,-6.7365
633,-3.5129
635,1.3175
636,15.9643
637,1.8307
638,0.2075
