Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,4.457080135,7.344691658269607,10.251443868168495,1.4837040761704223,-3.1709863670755123,8.68717405216486,-4.036828350687605
2,-5.063341941,2.7549766602334103,17.280453787546747,1.5951084579936214,5.612245447156838,-5.52644295891932,-6.134959243432014
4,-39.85452974,-31.41816521338832,-12.685169091153092,-21.937085871198125,-23.208385195261467,-31.934153202712174,-38.60428540882342
6,-20.29964307,-4.323228325254036,13.090157227250776,-3.3027862845648515,-2.01613474557758,-19.06659885133152,-24.04846184051744
7,-19.1464474,5.882416635372456,14.321343069243307,12.362370156647609,17.241467034880472,-16.04789670401019,-14.720180504426127
8,-46.41215922,-41.06864767228108,-22.411982622222872,-36.46090209399889,-31.620884395036963,-41.79101176604871,-44.41805877878947
9,-40.98354668,-43.682723191707694,-27.460200887069767,-34.93656148147433,-24.030750764198388,-27.292791809359308,-32.67572112929107
11,-19.4444797,6.216884071291464,16.376819868680133,-15.8281285382745,-24.173763864148107,-13.124174131044269,-45.62500486904428
12,-54.84065381,-50.361298259054394,4.222676110934676,-31.222266341798072,-30.543110682126784,-46.79858711926354,-38.70960919178225
14,-49.48040645,-37.15605055899653,3.5235765281731446,-12.97586719480992,-22.05770022442361,-45.140621800653065,-35.33234810780929
16,-38.88478899,-27.880139635991238,-0.8108647222132337,-1.8717190115671407,-18.984241602715894,-31.34634994357211,-23.587244558252983
17,-44.38403111,-36.413039217357024,-5.390892688122329,-28.51328935589857,-30.079730701614004,-43.14813304987146,-39.68564752922267
18,-38.83505225,-17.111770576994115,-2.844960958413578,-5.532576614784879,-5.793219680693396,-37.46905547562327,-32.88957238839076
19,-33.13354024,-26.19861909450292,-11.042287852128062,-13.799988353028336,-17.90482232167745,-27.951991402434373,-27.21343315283813
20,-41.87036619,-34.11267590961317,-8.823516820362489,-20.308457098997426,-25.03019815346927,-36.39536849970752,-33.454954989304646
21,-53.64783856,-47.53074381394429,-4.545499254390938,-16.575313305198534,-28.571807394573998,-48.8005612766129,-38.794062891702985
22,-46.89843136,-43.47964616482861,-2.473816398790041,-16.052326090170528,-25.56627048956345,-35.339600504434976,-27.100575737981877
23,-39.64242315,-32.70232789181905,-5.185156288415582,-19.19186185537519,-21.37580772468627,-29.483941179059812,-32.70804436513707
24,13.34610439,24.53925888876773,23.8531720260146,6.579022328508266,23.858760129486427,15.748701762939188,3.7726162659860623
25,-38.98302401,-30.82621364728867,-13.852212445924206,-34.305813219443266,-42.212382243807475,-35.498283498531755,-43.639910040540656
26,-11.77356241,0.8998124420932063,-21.14285348917488,-33.29754744362163,-7.999981418982237,-0.6520905950847533,-30.38459423041075
