Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-14.80791739,-10.363020484835994,-11.850055332985988,-31.926943613736,-17.120780142289615,-1.7904819806015435,-31.654179096688466
2,8.82278039,3.160404658332472,-17.88739739873915,-37.91272231016326,-19.475209175535397,1.8497430913107185,-20.798501987364304
4,-12.14695983,-17.794680366383734,-12.038337244031188,-9.207875517989061,-22.485143500389405,-23.58665559899225,-12.42169592368264
5,-40.08095362,-36.23480994860935,-12.011187416563072,-21.836253578605557,-33.403862546152624,-43.511438860420064,-28.50242233383543
6,,,-13.63279516,,,,
7,,,-1.39808138087969,,,,
9,-48.56981296,-47.10209828665195,-13.40491818074816,-20.507363999077608,-38.16155123015536,-39.28820710994055,-32.22685841993116
10,-20.36657428,-5.4989340691976825,42.769318228062794,-2.520936185191891,-23.051373451489862,-22.574251744961305,-27.85972141675527
11,-40.4400618,-39.094960155644216,-17.070075876713485,-30.6277743486032,-39.88223717820682,-43.150038988056146,-32.28110601754207
12,-33.455324,-31.57324092679425,-18.09674169984572,-32.27958568303514,-28.68089373569078,-28.51730977076149,-32.03788770636602
14,-8.581141214,-21.87947692620603,25.92329846702581,7.8898042252266265,-20.360789997723195,-8.906866607903217,42.30117909269613
16,-4.096236236,-12.499228113377194,-19.885649152000006,-28.88990929660205,-18.294035645377495,10.612907627363624,-10.743053039364149
17,-43.47831285,-39.25472977596055,-5.048605455963207,-16.410312829419695,-33.64999861229311,-48.05939559200629,-26.61296410670012
18,-54.64475504,-52.561770058938215,-40.84368179606114,-38.86491988238722,-52.43183503299115,-55.787979343502904,-45.75163679595209
19,,,2.9713666859579884,,,,
20,-26.3541759,-27.23961964550148,3.1758006314518417,12.661230367664533,-34.1659024108519,,-0.07069729159320247
21,-18.38771448,-17.430402370083765,-25.56365227011519,-22.146077536694307,-24.920533561262808,-19.909620379633342,-29.37565065939261
23,-46.55876352,-47.561053914909714,-14.843837397046919,-30.793737482622127,-45.43180992508752,-50.66657760771902,-35.07068866740912
25,-31.95840216,-31.51422660456585,-9.019344045234167,-10.080462493501352,-26.625745228301312,-37.823587889509575,-16.463187342377207
26,-22.83457928,-25.669405337804427,-17.434582707199887,-21.62377143897729,-28.605131100277713,-29.099639785217608,-22.767035934251105
27,-24.40012342,-21.951519021318546,-8.437766025473081,-14.62242139865898,-18.89804122647625,-25.411120573201064,-17.164507171198807
28,-33.75545413,-40.433036841202686,-17.469157332941975,-24.15487794979247,-32.695157348152925,-37.964301350199705,-16.702437092913293
