Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,25.70684707,37.88432076168672,18.699364739394426,15.992247753582301,-4.869749288298464,20.915656302810003,-1.5894492097010993
2,-8.284681495,9.792224351348144,32.306669269711705,41.62903717518672,13.487851850204626,-11.357419811155882,8.733564947902428
4,37.56189676,44.796827159129286,8.543859592922143,18.780512320337106,25.192778712985568,38.79995383173516,19.141617969262548
5,3.196372776,14.155311583046773,9.1703155955559,6.382973666328606,-5.660305094580176,-0.877200842873449,-9.600029609292305
6,17.1697555,27.147111689821823,5.912235643590047,17.545556395277416,7.914788479715518,11.118757816477821,-3.982611996337959
10,9.682860505,15.192011222377255,25.454493073739236,-3.771106222849596e-05,-17.26621282956159,10.096364889038977,-14.341584803691163
11,-10.77491964,-5.322999551261798,8.26158577866587,2.8409736229391136,-7.57159611858823,-12.125073552757936,-10.774973841481847
12,-17.659915100000006,-10.426503316759582,1.8309144123720424,-2.529550429914396,-12.749179082379513,-23.25582960565196,-12.602127664757754
14,17.48847183,33.520243767547605,11.180306792511118,22.108200951150884,8.129898698595571,19.72639224362085,-1.9784420030050545
16,23.63952667,43.96759580366025,25.18895731765374,30.87948211987577,36.75010683335502,47.384868681191215,15.311372813411172
17,,,-1.1495111118601131,5.429036321135827,,,34.999927987779216
19,5.079438949,8.571543943246018,0.8354326807153312,11.370509676535745,8.859482254088569,14.973823999510305,4.664024555014867
21,14.66164968,18.54845028183565,19.935062225203602,-7.756152661294223,15.434590287405836,33.72896472969544,12.707228470699006
22,26.38769011,31.874558905105623,2.992422267416184,-11.073453894379261,-8.117274673832508,28.500765905197724,-17.74388447560512
23,35.44128548,48.970650925342426,9.513507131599996,20.883071017245157,30.37331873037581,48.78848239637497,16.87825760864614
24,-40.23098754,-27.78391139060514,17.849366070618128,5.045176868555856,-21.00269277216922,-33.756808112568734,-22.59939349013739
25,60.16787674,74.95777847628496,17.893489385797842,8.66383610828947,49.78407473758675,65.45117432036153,8.542074994170632
26,28.21792581,39.9738427774476,27.753908284146572,33.883036924577745,16.579641206923927,28.020085553864842,9.212307122015641
27,15.09806861,25.95250706428933,15.117904452983954,23.293247757890374,11.327193041554693,16.699888427097154,6.72733648847772
28,22.87746463,47.729800484053754,24.834581766096786,-8.75844331487764,21.28849040507088,43.738494677935535,-13.322293230674484
29,18.92726518,32.49187119375932,4.47757559949522,19.999881217244404,14.441242907159445,14.58951211143238,0.5332299899416304
30,11.39442639,21.41123599637873,9.999805417733977,21.618206391999287,18.785107440082907,17.594083187381493,7.730198622671748
31,-11.65321482,43.022666901840545,59.44233859599285,48.662993909629094,41.869238404659534,-10.685022399206256,-12.129508850396075
33,24.19350077,34.13978566447105,10.64301070218492,22.604338485604906,13.667402329921474,39.156582128011756,19.688974051697468
34,25.72155801,63.77923371780108,45.79429088411617,51.82466417429594,48.21833306431469,14.047431295332055,13.776602482328393
35,,,2.6411611610753782,4.837222587540202,-1.2269771320086664,,2.908134503577453
36,,,9.124077582636117,6.7856788362112415,0.6733581598646232,,-4.861175258720163
38,53.84595078,66.19701140404932,20.125221177004992,22.133653883076445,32.241253757114904,58.83640573477472,13.599870609447562
39,26.95150219,41.759379304064076,18.346490823738733,-4.571381207839932,18.533189815797368,32.97344669227233,-9.421256204889183
40,-3.3848550910000004,5.6195797998905395,8.240282663872224,6.392356529000609,7.440561029037074,-3.8504434738461657,-4.3117053345747
42,-10.28215686,-1.7730474665867968,9.126312841098127,-0.515740985773161,-4.080108694929273,-14.929271984165785,-14.032002261688724
43,-19.07897575,-10.348891964386821,4.903830341782832,0.5327799089359431,-2.6420394350700094,0.1802280275634338,-17.479172258659517
46,-4.2840312460000005,10.919206083243926,12.079445293595171,24.881131103186593,9.112072125031537,-3.1963149768484023,2.9640500609294795
48,30.72552365,42.10531120444556,5.93846587201845,-20.080007634274978,5.379763645182979,26.584139056482854,-17.281762814637382
49,-0.779081007,-7.374097050833561,-6.739718014267327,-12.63625853470598,-1.333997883468907,0.7588432371665288,-13.88130125038608
50,,,31.080096121712646,23.04907193307313,29.96944314970003,,10.71763296743875
55,36.01394993,57.665194533413725,26.409541987923088,46.34570950281851,58.5410877930919,39.35010009190027,30.94965566333425
56,-44.38393231,-43.336125596824964,-9.625637028816547,-28.87949036304749,-32.16252019537419,-44.243724205424364,-32.29590509220193
58,6.74724399,19.75930604325089,9.471406528474024,-4.971186942522776,-2.165170736844224,24.43846473630253,-8.847569959096834
59,-8.017968451,37.41628008717093,54.249984425536994,45.176516386850366,21.696199390947317,-8.830169789155029,-17.234497250418112
60,1.73118127,25.518372999315012,55.348696078570526,53.093116622910784,28.785261230170608,3.882592291529852,8.866594020426778
61,47.28449251,51.91202397789058,-12.67821646091959,17.285054814837885,9.002886792361785,54.391411124766634,10.20100425453716
62,90.20002297,87.16366980525066,11.951952347640104,13.896200398971546,25.421977686452113,201.80787485174653,34.985787343449374
63,-14.74982235,-9.67419727153468,5.471518598486136,4.756260914126353,-8.424634064404112,2.90199418578534,0.3826584970376468
65,78.52207155,113.81642066134607,22.435480067116107,12.219585495109664,85.65299945245614,103.74259868586546,9.69589261355992
66,29.44775198,46.31893639245435,36.285685449109224,11.448564748172865,28.918885268909804,39.734964831184676,11.345628352850845
68,4.140116503,16.24203116178251,7.352908949000003,16.987199601890527,27.62241699311827,23.629522746285204,18.693259435827933
69,-20.01248662,-5.3452562832339225,16.36273203340426,14.937990989337836,-4.543042639431016,-6.666170079132461,-10.202657891671553
70,6.870803154,13.987971161272993,7.796810398286167,-6.363320427884622,4.5674841351853965,18.775035046968135,-6.77681228495578
78,9.940594234,26.11263576503073,11.842054999999995,7.867861240214371,14.864677164674125,19.516090170375744,-1.85436851327182
88,65.49048405,69.39970026884829,-6.024140677379043,-11.729278126735876,2.636308655018338,53.563253887735755,-15.476736427208559
89,7.279448508,14.67808295421131,9.636567585886935,-0.5497182714956805,-5.844541916928637,8.186067127726536,-12.12250814044741
90,14.77870708,12.992291286484955,-0.15651558760753082,20.863203346385404,4.5216731006544775,13.954136851844964,18.023930462634198
96,58.4575781,80.43532727015072,26.1478223223774,32.12209067214735,20.09109131791533,67.169100373832,20.188614980137977
99,39.23100202,40.95955491379984,14.697151591531,4.2582205274752205,29.28008912411591,43.47726912339397,5.532903590931481
100,8.039164759,15.146953369084606,2.100823932276663,-0.5130487807150863,0.2892268666319531,2.803802912889397,0.15642746096569127
151,12.80483086,115.59563846429043,102.12070853668787,111.10403218953087,106.79588250449699,21.78770514778141,8.941705593631033
153,,,14.710266462351562,,,,
155,,,-0.3745096731827657,62.19505692340153,41.1141092312628,,49.52683542998167
156,,,2.3651936957156168,,,,
157,-12.27723555,-6.33664993613322,4.415008099999995,-6.336617592622408,-17.451981701875084,-15.197964987552604,-18.7155320505652
159,36.29175753,42.188147834731545,7.882314500827903,27.927016094796066,12.317814018134033,56.473432108351496,11.966534016069353
301,-0.338032325,7.8727185443362,3.6700695026922863,2.669960599646082,-6.362610190592721,10.486652632527328,-8.385225413446818
333,,,23.798513012788234,19.346863879955077,15.549408803177144,,1.0747821785102696
338,2.89368208,19.377455736650194,20.349770044222677,17.942828957876692,8.346404699848907,4.317010384273834,-6.368376851497227
400,12.26205366,28.72337537474488,20.728607368992602,2.9786441782914563,5.942565630852492,11.432886132029175,-2.939808065233218
401,16.30900107,19.885502856232605,3.4567633693023403,12.634329256419294,-3.7887472889096654,0.1522851161460892,-4.127341758833127
402,14.63151565,37.13712112095686,7.287045605111464,38.25199343164623,30.556771446440486,13.487493126620345,8.713635054685763
403,3.554331421,2.530282637447301,-2.1838039390223773,7.3818632772166595,19.355028435663744,27.33351254504221,9.35128615530909
404,-11.80752902,-3.549803388557493,7.186374272674191,-17.963537303344136,-5.261119538028824,2.6944881339915794,-12.668009384864698
407,,,7.733729370691567,,,,
409,-32.79183997,-16.396006076355608,18.907548338077948,-10.158784613828908,-13.587888090476596,-24.229923626275237,-29.402673629603466
410,23.01575387,43.452238047974824,20.099626064969662,26.84207800383653,32.90428784371018,20.622482381238672,6.7125308958013035
411,6.531724465,12.235539524587002,17.30768406312,27.348586385789453,11.619362762238472,36.23532600723689,8.936885292893537
413,35.95130504,38.67033114568827,-3.409173302007995,-0.17421325430606593,24.727911779492945,81.59763547010674,32.89992939449151
415,21.64916559,28.777076799281698,4.448999636996278,-0.4411133645777277,10.724273255675064,26.56233209053813,-0.9580964570899853
416,50.00016801,63.673583329597605,5.665357384083648,0.6273824181538545,26.898754429896695,59.29027841988943,7.771366235687437
417,5.543421595,18.608747298139264,8.939505915873935,6.621672451685232,0.057632590281775364,3.3021014944202065,-14.65624831744976
418,47.52838524,50.5627490686408,17.968374451736672,19.411857528886927,18.489224943262816,47.943382588686816,4.3529253464744455
419,18.14258839,27.36184528011798,6.744483059801043,-1.570819187221184,-10.6366898571032,30.43662428567935,-8.196860160625741
420,41.66676821,76.04178451468182,20.71420116690037,71.86437393428682,60.952438401500615,36.00009748069603,29.52379968281509
421,,,14.558685229946036,,,,
422,-21.59622949,-14.075112597924646,10.921220841956993,-2.9929704328731765,-15.268540901511262,-24.67655683053757,-20.095742906860085
423,-20.07463263,-11.15136499269713,15.031088814746347,2.462014678097102,-13.558880445385402,-12.470533181098585,-15.773476301450113
425,-8.422512699,8.264920191628567,22.700224622756533,17.706558069281098,2.7691792645790025,-12.738925985714776,-9.986923961889339
426,30.77992854,56.70037959586289,66.49397535365469,60.43125854060789,55.847482264145505,26.47164535343159,27.636950339854888
429,16.66013955,30.060306476253572,17.738737633235413,16.512351604019226,15.311162107474074,14.879089196701493,3.0763804580785425
430,9.955409107000001,10.252618577351402,6.303722991728232,11.411354921893555,8.321116276178952,7.558161277195753,4.815804666071455
488,9.823468174,17.397443656949438,8.136540487059406,2.6582800603653483,1.7616379117433525,24.181129462608308,-7.234115025028576
498,-6.005138408,0.7833584864009646,3.7634604167734897,-4.926073332050662,-6.987913935578692,-4.761774378385198,-10.891081693011618
501,12.60816282,19.05666925986744,-3.810279544937434,5.6361669847038165,-4.256977824414665,4.464227873167649,-8.307209568209938
503,2.469853591,1.1036230335631505,7.486118333465552,-17.31839453181976,-1.4847787835379878,38.49446272968662,-6.698560422659838
505,,,37.183096584145694,,,,
506,-20.73922067,-3.4907276604584814,17.794535788942078,11.111132446769822,-1.8788666085918115,-10.440867617142224,-15.720517357822594
507,49.52098954,53.375491131160935,-4.559699049181032,-4.559690971771814,-2.027503817549736,45.79462744040399,-13.172475954145249
509,,,26.912864589288944,52.215067913884134,,,44.89642516509513
510,12.11595629,22.525474371683732,23.156001380625767,39.14719699304898,32.22820955166903,24.19645058428425,23.264482960047175
511,53.18167974,118.40888988709229,81.32070046319079,152.8945597387403,125.0584339552729,54.233271976304856,68.92219872588134
513,28.48211206,35.26609605913764,13.163026868695393,6.179448691580691,34.93565531731644,28.31701254624719,22.072968112494525
514,35.89242307,48.048000314877065,-5.307902729889392,15.506068759946336,22.30054939051005,37.59637816405093,1.370106441562147
516,65.09026182,77.12814844288732,-7.487322458018707,22.466313455240527,8.553882829772874,93.94556323413401,14.52958566223954
517,-3.137889842,3.7658601971907615,4.862592785331454,5.307976157495542,0.608633014120219,-2.526108754439882,-5.316856793744519
518,-0.925824745,20.370466448465432,21.875004705016245,22.257097719398278,15.044370671768892,0.6270638778443693,-2.7271821369900144
519,14.43118221,28.58471740981892,19.827602137854107,9.968421532042516,15.161643043201824,16.04134337216312,-1.4342039654771876
521,50.62102228,59.35402915437764,0.4149078084244141,-7.211567330807222,29.24938375292294,56.917884739981396,-1.6227564994005128
523,12.75491611,20.87090221241255,0.846424425000003,-12.118040165107882,2.080728952381828,22.490401072443312,-15.618220929050741
524,37.92764231,47.962292069416144,17.05150379367877,28.28373147763575,26.159812422892088,39.27988491373564,17.994514086681114
525,-0.989410183,1.4913001445597596,5.7512724454921615,-0.06251213770749331,-4.387314235323469,-6.33063546154956,-6.600023050396109
526,86.56262708,83.33341456651262,6.666644606059812,-13.598463472394853,-11.111132362646847,,-6.7187209809346555
528,-0.7237717509999999,7.975704853753696,9.408127083578787,9.772226459988607,1.1858717800942165,-6.6803454463530185,-4.626162905118414
529,41.24988273,59.16658285827383,12.352927917830892,11.370225352609921,23.824914638256,32.16370152634234,2.2623982026946936
530,33.81775327,36.000320820892554,7.787541375967555,-1.6307906149050089,22.51543259506239,35.63834379831039,-1.6821863998362607
531,35.47373625,57.19275017160177,18.049855743383493,39.04389038520606,28.182890805135546,37.500016922862045,6.628009245534905
532,,,-2.580622035000002,0.6325036044378507,-14.945893600255179,,2.982927225620302
533,10.62671204,18.985445142975,4.218802396149557,8.088241308415746,0.38545772931213307,10.928944212311695,-2.4038425639219985
534,34.34000123,42.18800975893249,22.954127430923425,48.076971742661854,37.807602933657606,31.048805537172328,35.98143805611278
537,,,6.4080417336036755,17.504648738861462,-21.026384646962725,,0.5262491124633506
538,-24.36586944,-21.641906231498066,-4.015846170325121,-11.154834897038748,-21.233359148349574,-6.260873807395795,-22.78626521263255
539,2.826130317,8.531438157905246,6.676160675708933,8.296023966423705,-1.7235470771164718,6.235022189530027,-0.4210320790562161
540,-27.14277311,-7.381051743053013,25.64567658689932,23.02315280103557,-3.2339959801141567,-26.24604635942297,-12.068918495082581
541,56.23100796,47.133207672674025,-8.850580761081849,0.36020424095424275,59.169002763847686,63.550430682046425,46.93406459290901
543,9.452995145,18.114229556323046,11.111913484939297,0.8821923399851661,-2.9661563896710597,14.520449913747035,-7.562829888273193
544,-3.31797498,9.32861398471685,18.646885141675696,17.023275143609506,3.1135058130534965,1.211094482016284,-4.796047868320851
545,-20.71370428,-8.790313990050791,25.96149020730001,18.017887598611733,10.782167068955872,46.935424662959605,-2.6710261210346142
546,,,19.435195795268623,18.842913858546105,,,11.881146367541518
548,20.2598346,29.35075654128088,5.732462714340737,7.559445463929948,-23.50226920621085,34.164877980322,-11.302662508829256
550,84.1168687,96.27889257448679,16.714427332582837,26.0992329453098,66.0983521424997,97.83633716678551,14.049581931755405
551,10.8355884,18.668450272583392,8.73208214906478,-1.5167854189868992,0.7761147422283399,25.406256527278533,-9.488190586419057
552,-9.576977444,3.5925028297448587,19.570933938899923,3.133183177236188,-10.723509807553654,-15.94212527109178,-18.962109927658087
553,,,2.2130748162199962,4.2228707785907815,23.20042678068652,,1.6932120396559114
554,123.333311,156.38887432526246,53.57732606076846,90.70252592463244,50.816889804666005,120.87910121453831,62.75305501898081
558,,,4.631508581916743,39.60665802413136,50.606108030614045,,34.592994709171826
559,128.860167,229.932598004754,96.51703092613475,183.1702876158619,218.2533832819424,137.5785950704167,134.89399572807082
561,20.54057617,37.477491441247004,29.103175712661944,28.235371106429266,42.08573306792598,27.671756651344115,14.35906327717349
563,-23.5453025,-15.103174799846293,2.923678332658453,-0.6401642249547089,-10.884686799534792,-13.697937459759837,-18.838954051423585
565,23.43005365,46.71044292892165,22.914780027805964,35.470509384829604,30.89629203178885,32.70174898992564,10.125265574419126
566,-4.021847136,15.20910339749244,26.0548651893993,17.900377695628446,20.720485411873746,8.399165517307106,-2.219046820163817
567,16.8152668,21.65597463605733,11.046496291880882,17.466115209647807,18.92897736572774,38.519660181164134,20.816830791196985
568,-22.48011176,-8.708238500428555,17.05092126137928,17.837389717811348,-3.7427022884821026,-25.25106016971911,-18.669451234881638
570,45.81818381,48.248535479586536,-3.0961211609051853,30.69266199803846,22.24791451982069,25.362954803338322,21.17596827199364
571,12.10373862,29.106624761471434,18.518486499802545,22.070891796149244,16.062182988514408,4.851747769677117,1.5666629544072164
572,4.519759735,20.33892989083689,12.105233318551269,3.1476392887738402,2.6504738353023254,11.44576161401103,-2.631615745424687
573,-17.24134907,-8.045952604256389,9.589050726427152,-22.92863317213867,-13.606829502264207,-15.690865742753976,-30.63576291850109
576,48.6149445,66.48202758455466,12.969894940103787,17.843103651551086,48.94665756222232,59.672639442632416,12.35597417604568
581,32.07658323,26.901822703770126,3.363826585250007,-4.590068671653924,1.3030988457739534,22.27029315947142,-12.435008821527994
582,11.35423052,23.285056838296327,10.272663736707543,18.42927487699637,8.239678678269867,30.544239125759287,-1.1064643184469758
584,-30.17106489,-25.702013039507452,-5.169368077019199,-21.015915005206253,-4.626328688548265,-28.44838505751139,-16.877119258214044
585,7.272991309,61.8186255641649,55.458613534696894,60.360747094558754,47.107902676264345,10.798410894914158,2.1647239941050107
586,36.28595566,41.90775133406708,27.956941047277994,38.833183453774225,22.680246471501352,65.28896988760604,32.89025653622164
587,,,0.4756432203103511,-6.907611332240803,,,
589,4.90795499,12.09362536672698,7.477988758999988,11.18418677030062,6.641597370586027,15.801282311973194,-0.7737102634549409
590,53.94574189,46.053867373280546,0.29693377846784497,3.5247900952560807,29.15841298554425,65.77400901730218,1.859639519275369
591,14.24946085,15.910762261098665,-7.318633586420176,16.952239844823346,2.8282144947286088,25.2441434663885,9.3788364502585
592,96.25288515,193.2082867661731,46.0909075281519,80.14375242273255,118.11825252386478,133.42612539615098,3.2018832782766182
593,2.287595346,9.250414249284901,7.662021870262325,7.662026583252035,2.369789789266963,12.830786949196947,-6.313147997422142
595,5.638494842999999,10.447792959568636,22.651941927275843,30.588178058845195,27.099194673509984,23.930011502443605,20.41579307210501
596,-5.312770732,11.288646488599706,15.118290341648088,-5.148043783192879,23.626778896061612,-8.668580824265149,-14.942015134631925
597,49.99999814,66.33334793863315,31.1432393803045,41.56026393681882,60.192629125939895,58.172298039772905,29.682947635171253
598,-12.37465006,-10.353921862828306,3.8297898745207166,-2.3179154182147217,-18.40867748810687,-0.3512252908814517,-16.786318888713247
599,53.19539979,57.318653977729426,17.802598383988098,19.789512060766786,28.789301808587165,50.3465781377812,20.72247780521689
600,47.22126176,61.44298286601109,5.921651903334624,28.957522732683906,28.43542982375795,42.18717793426294,29.436144508080808
601,26.69600214,40.76660674284991,8.747457389276603,-5.707733318484008,30.991220374289323,27.081157983964978,-7.158790937186699
603,-14.34201364,31.497001175990352,73.32693791109439,52.22512362751454,36.31587477147611,-1.741295560024192,-8.378550537174556
605,-14.16664749,-9.944419047815149,2.6598611001151133,-5.315405834019382,4.513210327360917,0.9804500595200328,-1.96703313797032
606,-31.04076363,-30.817956339041533,11.707966130510172,2.690380797488712,-17.110322491473628,-8.224152135347229,-8.088295777235519
607,,,100.00008199684684,,,,
608,-20.21016736,-12.231184096041055,5.8520063417299975,-14.022315774629234,-19.6011019359162,-24.45929510744589,-25.48806525833135
609,61.09078563,60.908914131914045,17.68612343713145,9.259170562818175,17.999890756962916,63.468485624771496,25.852192481432127
610,10.72704679,15.939633240162365,12.576641400370205,15.395427326903533,11.554703130388026,-6.219174089634628,7.5152741764583215
611,-9.832921113,-1.2986070967831442,9.016447890639425,15.4013245089764,12.236358265628633,0.4133050629578472,12.240214825149007
613,-1.073096641,1.25247700301232,4.621087045461738,13.654713772052894,8.846395553343145,13.552652459038628,18.16255651053316
615,33.27923272,45.77922539556671,1.2401983580805354,32.6440914407224,25.069646198343023,68.93009467705528,24.582763894222932
616,16.45698345,28.542190445219912,7.118520973431576,17.049953897927317,2.461143373106922,12.370740810055313,-7.972263532313939
617,12.08633383,44.46045380090604,38.48273814181198,39.25106200767328,34.94622332704245,16.79160603632923,9.103653090237152
619,2.8187149610000004,9.821800455796284,6.161140432843437,3.648558318890416,4.110547950829302,5.9747354168124165,-9.89228137643896
620,24.115284,29.96756787096933,-6.157778441757567,-25.63890887917687,13.627304155453146,21.149921634486766,2.000086221169406
622,0.982827584,18.42751006656762,22.646352582878862,30.27027772910241,17.84833553992604,-3.0659779049407314,5.92784901517196
623,-1.675640131,7.257226287149264,10.885886620096883,1.4474028998564314,-1.2562670260757858,7.926225231696018,-12.028530951057858
625,46.06763299,60.78117172701247,15.133925289781814,26.4235806670486,19.253067427515134,33.646333614380694,8.434426418138429
626,23.10022501,31.762787848462825,3.3372326459375046,19.751363714013003,9.056522237926343,42.10517635325686,4.9223193136303856
627,1.550421457,15.891473525583155,15.443928693330117,24.06632256230783,11.152296191995337,5.645239101414412,-5.729830493406141e-05
628,12.77377442,27.18987154941683,16.166705022656007,15.016514696990502,19.34935354202529,11.956615648580415,-5.648851735876138
629,-4.587138702,7.860518595243193,22.466607564243013,22.46664628338473,3.5840729950974204,-11.489305088752888,-2.803736547419477
630,-13.7578327,2.3163274112772303,18.44774901242716,20.035897977779825,1.0650682339704791,-15.997886752437086,-9.626440868787325
631,-4.9511753810000005,25.32985936155741,32.76700728647055,42.47402542623848,27.71449844858245,2.951754190884648,3.885527368815645
632,17.6314812,51.84200961614462,29.37220234870828,35.445988560305175,32.339425104045404,36.69719167443637,-0.44547546512506697
633,,,4.386086844523306,,,,
635,16.11137501,31.86652747944105,23.61480784802521,14.484109826350089,9.984692860064447,26.366215534078652,-8.07350070836611
