Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,1.828896073,8.68717405216486,-1.4217701534927851,-4.036828350687605,-8.571356619183668,-1.2666005389482038,-8.670136501216941
2,-7.749315453999999,-5.52644295891932,-4.37500476507201,-6.134959243432014,-8.645831658213954,-7.973761369246857,-11.597594156614644
4,-33.41565488,-31.934153202712174,-23.496741382926245,-38.60428540882342,-34.103516193739516,-32.80734030459491,-34.066798260510026
6,-24.41301731,-19.06659885133152,-17.48119687715497,-24.04846184051744,-25.941235360157624,-22.894777176603842,-29.43208532440703
7,-21.19763149,-16.04789670401019,-12.593484378660081,-14.720180504426127,-23.38790758599879,-23.04097649064623,-17.440393416707145
8,-42.20562859,-41.79101176604871,-35.359063894169246,-44.41805877878947,-42.69383480961074,-41.771072707911046,-43.699536582326736
9,-38.56521481,-27.292791809359308,-17.886684228909754,-32.67572112929107,-26.08589081875585,-34.93847369637917,-36.63871341439452
11,-11.982945,-13.124174131044269,-25.459012062027426,-45.62500486904428,-34.44567690424567,-9.663343528281544,-49.30155342263994
12,-51.21410124,-46.79858711926354,-20.258213018702712,-38.70960919178225,-45.38870800329221,-53.11611707868701,-45.090844718328974
14,-45.80424877,-45.140621800653065,-23.338416105814446,-35.33234810780929,-44.897868261688316,-46.452971916580715,-38.33368304736951
16,-30.24257826,-31.34634994357211,-21.662484248697954,-23.587244558252983,-34.656645267643235,-33.46662677737856,-27.85898977445849
17,-49.44442542,-43.14813304987146,-30.855834539786148,-39.68564752922267,-43.772905203690435,-45.50897727164094,-46.47058444630603
18,-43.05216434,-37.46905547562327,-32.800044710644784,-32.88957238839076,-38.53669717561286,-40.77425090971103,-36.689733455171655
19,-28.78224796,-27.951991402434373,-24.027204377796465,-27.21343315283813,-34.148423042247714,-27.78292045908136,-24.38789917473313
20,-38.720969,-36.39536849970752,-19.558797499999987,-33.454954989304646,-38.539320499516656,-44.05524737408268,-35.809978625659234
21,-51.17971998,-48.8005612766129,-22.589913759676786,-38.794062891702985,-45.654514295228175,-55.462918429734295,-38.043471886032506
22,-37.48825423,-35.339600504434976,-13.477034050082992,-27.100575737981877,-35.59065777758885,-31.42867815382897,-31.232571137178546
23,-29.975374,-29.483941179059812,-18.696860186162077,-32.70804436513707,-34.022931051920665,-32.46439933531491,-34.782564147985354
24,13.0480958,15.748701762939188,4.419277956818778,3.7726162659860623,3.837246407228645,13.686026206930112,-1.6392461436646295
25,-36.84209426,-35.498283498531755,-26.34274914525897,-43.639910040540656,-38.06452070279668,-39.67914738486984,-45.242729307774276
26,19.83950626,-0.6520905950847533,-38.29545470146685,-30.38459423041075,-15.089876052128705,4.258333173885377,-15.483850134601074
27,-23.40029764,-21.767881385520038,-9.051122558730633,-16.48793691391557,-31.794012881899057,-26.66467055813039,-19.098100288020927
28,-23.82860851,-33.31880217382951,-28.50032677445682,-34.83263369782278,-35.02617788855209,-35.00043798380237,-17.31216234065126
29,-30.0428937,-25.965653629686752,-15.44115493445335,-31.137694361970443,-30.58347596809255,-30.63829863084177,-36.328060135481714
30,,,-35.21731854789615,-1.4331629591043171,,,
31,-37.67555635,-36.52747777025953,-20.370357122967487,-27.52808128549784,-37.34646658074214,-38.77601904837987,-33.31717590477825
32,-35.31618169,-35.54115201191833,-19.067744143238784,-30.79704926820877,-36.18082582426131,-40.6679267672046,-29.792395995890818
33,-35.24154474,-31.305979134936948,-33.21742556287881,-47.180216229852,-43.111144354778375,-33.455895091224704,-42.26473422339284
34,-52.02455258,-36.687137863901604,-20.7373260739888,-34.01536779115799,-39.507651451088655,-52.77776710146856,-44.9296148483956
36,-33.78007266,-31.367217162571357,-18.47142341935114,-32.095500079812105,-36.633624693704476,-37.150070977735204,-36.98976953665114
37,-28.54298118,-23.55299464083148,-17.987231362641452,-32.807156495553286,-31.362117616976317,-29.94132358043602,-29.388701928611887
39,-49.19496482,-44.49006292937837,-18.37216377189742,-31.678871981890754,-37.92543294122749,-43.16201930982804,-41.27059415654444
40,,,-15.883656925556533,-32.12996087977488,,,-40.51726054700517
42,-13.16095988,-9.876881058655263,-16.938310203485983,-34.66119656479406,-13.428852168348367,-18.266227046762463,-24.492053663760572
43,-24.91077221,-3.9334700907136537,11.01928669509309,0.4987596195705546,-5.12494742646833,-22.476754893016587,-23.636370621256233
45,-31.94444977,-28.289458392188678,18.33536674939351,-12.410700926530435,-22.937865081058607,-42.74296003836302,-11.669807904528264
46,7.240058582,-0.2071200458048872,3.6083006540378766,-8.21915590554153,-12.896203410337648,-3.26903819844927,-1.0655137580823149
48,54.59777265,56.130300366275975,-16.41028316923435,-18.336668665510462,14.950595554211054,50.559833422294034,-19.299974679184693
49,-6.700458162,-5.893417124962318,-12.175668342889304,-14.674677655392616,-12.751697301903498,-20.60143679895188,-14.280809910549019
50,-49.91942365,-53.864671289445155,-27.19184396443757,-46.045119854222676,-48.378282862453354,-58.42240438232632,-42.61983989394654
55,-33.67350637,-31.972828747849398,-25.512113233274132,-32.546379012815606,-40.91577339967507,-41.146910367133046,-36.995141043640345
56,43.38440641,44.615218158877965,-17.253535208594695,-41.445248342941646,-20.29406975390363,20.620984820709843,-40.282030401549726
59,,,-18.353810867415763,-25.92272944111106,-25.53925802890373,,-44.035332709432375
60,-44.18330870000001,-35.29874267998411,-9.914912828568843,-26.952533962961034,-34.78907430521836,-52.394557974548206,-38.12031281550432
61,-34.34172528,-36.87383664756743,-21.407673111701886,-36.75518101401744,-42.274961948074214,-36.243254577186406,-30.13787192302853
62,-26.6101997,-34.70839721814063,-28.531866511345115,-35.580499256032354,-37.91051391251876,-31.27808456253043,-29.008537869850937
63,-22.30015954,-31.955141718512216,-16.900552555001152,-31.5448191973115,-34.91574269851429,-24.91864416675994,-27.520476272168388
65,-31.2824651,-31.943733939773807,-26.61911872873174,-39.460749753069116,-34.80926798976034,-34.7595723673119,-40.84437026257135
66,-35.90846282,-36.68217585538184,-18.30279185890885,-29.250734524442912,-41.269334053019826,-48.129052579067256,-30.000029579012427
69,6.215787485,10.976166648889453,6.571458579457334,-3.1168663930482565,-8.578446671524986,6.215787485370128,-9.7345343468233
70,-29.34679881,-29.7488155209162,-33.491938803378,-33.49192341498281,-33.744110627177314,-36.83745119669787,-24.000019365065327
78,-41.07963783,-41.44559220077768,-19.79950946346496,-32.203474015250265,-43.85969907973464,-46.0184604290489,-32.636058569184044
89,-27.371461100000005,-23.521276996035525,-8.577392198877376,-18.773254223910122,-24.95443720129066,-24.35076753881025,-24.95482454434191
90,-28.56700728,-27.41993627891109,-21.533306958123934,-35.255818984983776,-42.21142479356554,-41.92683417325729,-40.317938694877206
96,-33.33331123,-29.50557663075743,-14.836295828195968,-27.65962468328771,-32.519079113483855,-36.66664567135315,-37.04820155992754
99,-34.95559574,-34.05843826875892,-20.967713100582653,-36.528474038881676,-32.17954581315621,-35.359976798066306,-31.97687431647949
100,-7.537738065,2.0100075642883297,-8.558537689187995,-24.81478773061265,-28.26854318245693,7.2885856358757986,-38.46152584802739
150,-33.06291735,-31.845867312448807,-22.93579519408641,-36.24282302491617,-37.66235023905497,-35.672526453429406,-39.44952382388339
