Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,10.17559202,5.2995508446299855,4.2528861641650595,3.8150363425393015,-7.873911555577528,4.403052052357649,20.89350883364283
2,,,11.622165553130426,,,,
5,21.52113464,18.608516084377037,-2.785124621895785,-4.432836751330238,-26.992009127531148,27.72114292871743,8.369414194093228
6,-8.07357012,4.471721692696828,31.071972686329843,18.317327932166787,-14.679971898543256,-18.557135962381288,17.565762084606785
7,,,2.2277891404288708,,,,
8,13.85527673,16.746859197974985,-11.019358952750402,-10.36085870281518,-17.742003786880623,20.638090990938295,29.45192203017937
9,45.01179626,32.9701617077089,2.7849331373280606,2.5603923012800456,-21.59497253700449,38.97510019071551,39.86107953893037
10,35.1702393,36.30472312254305,7.407336008534893,0.9603556361850396,-16.732688393881382,16.643400794331047,4.250000055710077
11,52.89288709,66.51610200525717,26.88578970967457,20.17715211851523,17.77676925435141,54.093249143653495,23.63856677333273
12,40.68222803,30.72445856148198,-1.4833832306102137,6.6941918904609645,-13.046274445021364,22.23667769801414,30.13097957399855
14,28.78767147,33.456095773903115,15.766668824038833,18.906548674420236,-5.802661186678371,6.33238186078937,29.67349684538896
16,-3.364403563,-10.65410977998864,-0.62369639041433,-6.274508697580828,-30.8248175474258,-65.71494664681535,5.295340662202096
17,33.61568920000001,26.96510188426626,-1.0368034650250155,-15.932747361099231,-24.460388766717358,13.683301530874846,1.8433362271458755
18,65.98382513,51.2398139134157,-18.2415601723574,-23.80094047916243,-23.15051564843502,82.07960862299048,12.242272060624163
19,190.517065,194.6548996029136,26.032448503869876,48.26475150033159,50.351733260039566,174.1321930939715,38.114703873013454
20,69.90814277,66.92200716523391,0.3684459289707842,-8.78653877294482,-27.139005700696288,39.73551496431521,1.0013895772891468
21,39.57128412,32.58629963047497,-5.177164245352994,13.768442425771575,-12.92843972601011,27.058020637951664,41.71839087052168
22,-35.68331496,-34.748343306627476,9.01711404481893,0.006336761673653157,-10.978774537254376,,11.487177817871785
23,,,13.228924329640046,-4.313601811023426,,,
25,34.72885081,28.86760687976551,-12.554112098581404,-10.964182780715523,-22.937545133294226,155.79107644241202,6.930369241039712
26,19.3422665,29.992489705287586,14.260697267513715,2.81779809615732,-19.528443150373686,15.470445348438954,12.465712860300606
27,-21.62732593,-24.680803687175413,4.3888105855240935,-5.773475429041996,-29.97845283727729,-31.074368064899854,10.987478235565472
28,,,10.215058291431834,13.035046303255491,,,6.600467603543625
29,-4.423586769,-6.1872583221054045,7.403868643666245,-2.1890913952796853,-13.544929679179154,-0.6204101334511658,28.00896673682365
30,13.33326239,24.02013569967305,31.10181740398607,26.97282770737677,-5.890704193195317,-3.604393674694151,34.33363524400359
31,-13.0053601,-20.43070059742857,0.410665088586315,-14.076815881445071,-32.606818385432895,-44.04130684919821,-1.96635207288578
32,19.57537477,21.265213963019853,-1.4389040174799361,-12.621059048376136,-29.27775476773843,16.53134445137643,1.666381587044263
34,,,27.333291075818682,2.504444267694339,,,
