Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-17.21164489,-21.38517144601817,2.270468379731283,3.3267817928772647,-12.708165373992742,-4.011455607303949,2.0929599893693807
2,-19.32882637,-15.30026929881526,5.779579059402562,3.3344021829725623,-19.13373960334569,-13.03332864857305,-11.318493955471144
4,-39.20184327,-36.54143752899692,-6.674353271280153,-28.07098410659421,-21.262143874092654,-34.31950809318397,-25.46763885472052
5,-35.00005072,-28.571490740001536,1.3512706314617429,-12.790751699235079,-21.46603308106261,-42.2833600397976,-23.74304560946325
6,,,-0.36972639630937776,-19.872088513710985,-43.62576487120853,,-25.27617541821333
7,,,-41.53718778566058,-47.54212657015415,-57.08280546611101,,-46.651912883045966
8,,,-3.5896954908561374,,,,
9,-46.89626492,-36.98886037499706,3.24670153210358,-16.425035642719582,-20.714463586781388,-50.47997048004065,-30.654938904874786
10,-14.61977723,-18.713332013121352,-7.538763739508934,17.796736212866815,-6.2920077438627935,-27.363117001470442,34.769374439372875
11,-46.79166466,-41.650196419860094,-15.570957686519627,-26.073088132659038,-35.367526024773774,-52.7342907970805,-34.79894304366061
12,-47.1047106,-46.978449545698425,-12.681886644912307,-28.23742246926185,-39.015276411722986,-41.291359610728506,-32.578670848267585
14,-28.44499482,-27.25374709452208,-11.838298403040016,-30.717835926444906,-13.609566245865311,-45.22521597532271,-13.391638653759566
16,-40.50964522,-39.512586875915254,-11.864391485907323,-30.42259307986568,-37.287266680599366,-38.93374572392525,-40.12330239671357
17,-35.17964391,-30.389225129719,20.77931797345816,-14.364640092522686,-14.206663167263825,-41.24832010470158,-15.922323719845311
18,-71.1555767,-66.91374465065569,-12.686619367865436,-59.98351848776071,-60.45117289842153,-71.70875504725164,-64.81668170359104
19,,,-17.36184066828693,-22.433800086490912,,,-23.565510310820127
20,-32.62172808,-29.28616672962765,-10.774389188619239,-28.71550906150381,-4.9326715910352315,-52.40338231195615,-25.406144883156532
21,-40.18837413,-32.53158884231352,-1.7770387049526604,-23.51898638858005,-29.50364234785545,-41.35099251197602,-41.85337053569237
22,,,-8.688745885211036,,,,
23,-51.64595393,-46.174451845791424,2.368869288251485,-24.73094462229139,-24.07238939677823,-54.47012034378513,-28.948535218505913
25,-36.21783767,-34.418032617146665,-0.07505135764438453,-23.497222611057662,-21.879531093022948,-41.377623259384066,-27.31098522112908
26,-32.55635635,-28.92107650927508,-2.6211984095537817,-27.01115437640009,-26.37519533875754,-39.35737337195787,-29.86913695004705
27,-13.65947989,-11.999065350105546,1.7275494190571061,-6.498936672543633,-4.6785848889901445,-17.307712228927688,-6.642321402777318
28,-22.89891596,-24.556435063934856,-3.4290984769793527,-13.364683510686412,-19.789534627850035,-30.925215908954872,-15.298811891322384
30,-32.69964189,-32.16413294469933,-10.798180644331039,-22.445915782904745,-26.60985549289029,-36.7784473975109,-24.451251424157444
31,,,-8.16697091638009,-19.67920774145665,,,-25.477353348210464
32,-42.87611627,-37.84578706586244,-3.8258283148149386,-11.402019829212847,-7.942875882907819,-44.800562786427776,-26.340297545728284
34,,,8.061077872769351,-18.510322397263945,,,-37.05850103951139
35,,,7.990373780303384,,,,
