Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-27.44151117,-27.129872463803984,-0.4199882015125001,-11.632097840098874,1.0039671024711705,-31.135754073436466,-10.136268092147994
5,-24.29187987,-17.864866130644973,-1.6949176996070792,-24.900391438538538,22.006550564473915,-56.06824346438022,-25.429186848405127
6,-45.61527301,-44.787537467388745,-9.731023721361387,-34.905970854930736,-20.294385175151398,-52.33330956749981,-33.513516972084204
8,29.07067506,21.589996878664827,0.7400488939898198,-7.555176895792902,31.204785472360506,,-2.033954824683526
9,-21.26415798,-15.85949357444616,-0.2184569558925764,-23.71933797121728,29.36736703428236,-36.4895439575937,-35.899982967326906
10,-28.39953044,-27.566960180481143,-6.002365026386625,-22.475210073637854,26.90448174946993,-55.644654715414354,-14.663707810391026
11,-14.88276787,-9.546087650722157,-5.287146501203377,-7.1789130021299945,31.233058001420112,-28.75219526006001,-9.475643101000033
12,-14.83088384,-11.670768951799914,8.300706407948887,-11.73699584251644,32.69280132455743,-26.746894880121587,14.186491465786569
14,-23.07042798,-22.56938567794995,2.71224859648842,-18.631727275060328,15.280241825694716,-18.610359113111038,-17.01165859695305
16,,,-5.686277414147487,-30.39066664791737,-10.093365344901796,,-33.24314486543772
17,-45.05198705,-44.73949770399096,-15.05200359085994,-23.668986170443805,28.295271706785478,-58.39896929431935,-8.180883994445642
18,37.90905298,40.13918027837795,-6.799763203071063,-6.004218630426828,84.98373285039295,-8.980025031486383,38.83458413427754
19,8.552579622,33.81569582011561,17.640142090692667,19.29605037818729,133.79288675318094,-12.140581525902615,-3.1690900258051538
20,-28.07714405,-22.51168153610353,-9.121377358372628,-27.40647359343761,66.3092475132693,-2.6558667717384687,-33.901667183275755
21,-43.80316495,-27.382449747078795,19.98000431050817,-8.174481831268421,39.825284252772704,-42.70946214522247,-41.89829519908257
22,,,-8.265470391594476,-18.341972044731094,-40.14549250813375,,-14.638167845914884
23,,,-15.49297252846139,,,,
25,176.8152555,257.7931294552397,1.8181864876919864,-11.874123854078189,47.36840115917554,132.38529973304836,-40.998670005765476
26,-38.55931808,-34.67399367744519,-10.014728988188836,-29.571971137878073,13.768332255965232,-52.30507320188485,-17.49059305927243
27,-47.28743822,-46.71808983769017,-9.735033819779261,-32.92236325908209,-27.84744275717485,-48.41685756625469,-37.403845731287454
28,,,2.558623164147855,,,,
29,-23.33079351,-22.056704640288515,-8.931670860732666,-19.50469623431089,-12.65422478482866,-38.527703608158006,-25.54593363785336
30,-37.51064047,-36.71633822306275,-3.1494526760723285,-28.21663523030356,-5.401665548610237,-46.19547414858067,-21.58346221732334
