Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-13.47256049,-17.27976782532418,-18.569007329544,-13.640481561319472,-37.59791869034883,-13.099886804757144,-19.093868348583808
4,49.57263041,45.08545149995074,-31.827311041528016,-15.018754752233033,-19.668766265817357,61.38333402756837,-4.923596083516569
5,,,-25.643776009900755,17.857186807307656,-56.194663955180616,,-8.17936898704863
6,14.25470485,12.721063945931512,-33.78381742769043,-30.725695480111003,-52.52709825287418,15.48511376564139,-36.43341053074385
8,,,-38.13559692796112,-6.808574875532769,,,-7.979562796182704
9,-21.70075135,-27.449325590817285,-45.099979436720005,-0.6334709778700319,-45.60492330393391,-9.180075101171514,10.93620914766822
10,,,-11.797139624045961,11.888154179374654,-54.15469518676933,,1.0856861830547793
11,6.295483135,36.911983733439975,-9.350506460519558,24.63202475175364,-28.65370562442844,7.209836881005338,-38.75775099232383
12,19.46861826,8.607845642431599,-3.517574188212924,-6.066427765185122,-38.10443608971584,21.327072085462607,-9.35615021630609
14,23.03493882,14.446115807653316,-28.037761671696728,-17.999911741741226,-29.424053596734765,19.44637875609714,-3.372616898736092
16,,,-33.648592704160755,-67.43915434665384,,,
17,20.00020234,17.9349988577423,-5.569969246747453,11.62566520535202,-57.216026685915935,36.128469534916476,-8.457618224078821
18,53.18874533,51.14459471723728,12.782116614493045,62.22017362999017,-26.060026792613396,36.60208074509625,43.50820313487415
19,40.77897201,109.62200100910816,7.394331621113159,98.4815413614588,-2.5558726427343026,44.2488921132296,7.8070490693443295
20,149.06559009999995,173.59855077302458,-27.9672055463124,38.35009156719131,6.083915301560673,,30.463065819160146
21,-11.82893193,-13.383564200725164,-47.1186220740436,-10.34471965319178,-47.856907223969024,-8.903327718807418,-33.33323201442215
22,,,-16.72143810792315,,,,
25,376.2717879,328.47505635143494,-34.798296178767394,139.21274962196594,156.80637177302944,531.1777580960584,115.09508304611911
26,-18.32829793,-11.679649675056837,-18.174946805505627,2.6716875852382804,-52.70066690496474,-13.241457633821565,-20.276055088001
27,-8.913140846000001,-9.335510611686926,-38.07696010968924,-37.897830430196045,-48.97154587356268,-8.572931426847852,-40.53312171416921
29,47.87280168,40.447516821075524,-35.298455235016384,-22.365133943417078,-46.5797809154284,44.260712758123496,-3.0865055642081423
30,-23.3370491,-26.91843551038816,-29.17569462178885,-28.24164540011673,-51.404789380122175,-21.059086172792,-40.122207067096326
31,6.528389513,17.67157864138047,-26.30838402423933,-42.91889128474969,-5.293929996917745,11.488990499206526,-44.675916005330066
32,25.46015903,31.60569945888852,-27.587695951917233,14.621315947597813,-26.619339237726425,39.78356900487654,4.49438461145979
