Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-2.779674078,-4.011455607303949,15.817384089150655,2.0929599893693807,-21.159566823896526,0.9831414166195483,2.9287670605553595
2,-12.78205375,-13.03332864857305,7.9998724132111825,-11.318493955471144,-32.9458193101402,-3.777847409982604,-24.12641726800715
4,-32.79791857,-34.31950809318397,-15.267221184695089,-25.46763885472052,-23.069309980941377,-33.942638820498395,-30.415705226419988
5,-37.84358982,-42.2833600397976,-13.333352102888362,-23.74304560946325,-32.25810110577889,-41.78219290449066,-23.83420204163001
6,,,-13.48125168550184,-25.27617541821333,,,-20.322500504399517
7,,,-45.89548777136159,-46.651912883045966,,,-45.359357121158155
8,,,-10.989224355785101,,,,
9,-42.84253252,-50.47997048004065,-19.920323835633358,-30.654938904874786,-36.342554515942616,-48.18315480672671,-23.256432336354646
10,-20.06628818,-27.363117001470442,-5.603405471132561,34.769374439372875,-7.983083380199639,-9.906473611838674,6.873715358050302
11,-38.28905435,-52.7342907970805,-21.37813021580821,-34.79894304366061,-45.45825908196311,-38.47992630525229,-25.406894238449674
12,-31.34311417,-41.291359610728506,-17.68174972398453,-32.578670848267585,-44.253739854606245,-31.755192796116628,-24.504766768442543
14,-35.55907762,-45.22521597532271,-31.221336797400014,-13.391638653759566,-25.79483492198688,-36.674743307225825,-13.764462176307655
16,-28.01685375,-38.93374572392525,-25.26095890499096,-40.12330239671357,-46.8530000864892,-24.254654607270197,-37.79991930936427
17,-36.77074006,-41.24832010470158,-11.451878422742979,-15.922323719845311,-25.98290217814574,-40.332950108582146,-16.636886922635266
18,-63.94251327,-71.70875504725164,-40.52483426180113,-64.81668170359104,-63.63980977586914,-66.63882001023211,-56.91986827459837
19,,,-25.77112244970999,-23.565510310820127,,,-26.008194526945683
20,-44.25071895,-52.40338231195615,-27.702179522409768,-25.406144883156532,-18.548385920941524,-36.940315725603796,-21.447549410842303
21,-33.62546077,-41.35099251197602,-21.884091256988373,-41.85337053569237,-39.183700975709094,-34.891090481127556,-29.676433553568092
22,,,-7.987229510221517,,,,
23,-49.44382547,-54.47012034378513,-16.563331872084465,-28.948535218505913,-42.25660041964142,-49.92431135494657,-34.35372621058318
25,-34.55687946,-41.377623259384066,-20.104978342857013,-27.31098522112908,-28.158766035180093,-33.101555350250784,-22.65667005676689
26,-32.82002259,-39.35737337195787,-15.0602451371992,-29.86913695004705,-33.42742358955885,-31.962402998623308,-26.65676710241461
27,-13.65019347,-17.307712228927688,1.960900848263769,-6.642321402777318,-12.948251735638205,-14.453419374207499,-5.517809635219928
28,-31.5101874,-30.925215908954872,2.629738618294608,-15.298811891322384,-22.160349485145478,-32.13769106144125,-22.78059998308032
30,-28.8967199,-36.7784473975109,-25.641005429845485,-24.451251424157444,-32.532285074914434,-30.674301904370704,-14.676189843044884
31,,,-18.99346005460853,-25.477353348210464,,,-27.185099731085444
32,-37.05613896,-44.800562786427776,-18.78786569280389,-26.340297545728284,-21.245412058010462,-41.7470301994146,-23.550266111764074
34,,,-11.074695912500665,-37.05850103951139,,,
35,,,-1.5283476770808992,,,,
36,-41.42054004,-46.41566916797787,-22.368405290443715,-31.67815320256494,-54.51281336983465,-44.66531490429887,-34.028971648358684
37,-33.94380929,-43.83394033578685,-25.20325859531313,-36.37615555286553,-28.4603082056548,-38.312435467123755,-24.33556165502129
38,,,-33.15470339641868,,,,
39,-37.10957983,-42.846192395898704,-13.365501955933778,-27.892549183311186,-48.68695274181543,-33.33269564630803,-27.67419179074317
40,-27.66699297,-32.03424293940266,-5.6817419078033256,-8.758196266359741,-20.64358471450232,-30.86505221383773,-9.966469971726331
