Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,-14.27640309,-11.506159328194075,3.3243832742657853,-15.441179729482355,8.38827131255222,-3.778691407984325,-19.85614167307389
2,-34.05681143,-24.650081518046107,34.329237421587216,3.0471622982026987,-4.5779565826364985,-27.275411741591157,-14.223634774709867
4,14.7484904,12.10571792186521,-6.737534619134655,5.115926987129127,8.141408624395252,26.503784755353287,15.338425575157144
5,-16.72725445,-18.18177949593881,-4.255308143898196,-15.413490277500165,-12.451302651434734,-12.260504378072767,-13.584847317909373
6,4.121663139,1.116087211271033,9.534791515713703,-18.652873288768426,-1.0504394791651994,18.320109611803087,1.8907662782837955
7,-28.89937697,-32.25425987077245,-10.91328921973206,-18.714627500232094,-19.51045933264656,-25.4321550913563,-17.429932754164902
8,6.422006569,0.3440329295938405,-8.948976836012045,-12.935314088451511,-1.6854566085342748,35.47436298596382,-2.418534431472197
9,-10.57166772,-9.238201855670958,-8.676177460533964,4.290146221782054,2.923484507479478,16.92396732500141,2.0284443401969554
10,,,-28.120748724808887,-30.50401140460818,-24.277445979854807,,-34.0527508075702
11,-21.31329287,-20.62203014602524,0.7310422560466989,-13.114664028689804,-24.035212218984714,-7.577741271247508,-14.624930702219775
12,-31.15939547,-32.44643941446971,-6.542445608917402,-18.58174435641933,-14.079398085586279,2.6666058527841985,-14.317944191003086
14,2.988725854,-8.432208899619964,-2.4546799081321846,-20.035011971584407,-14.097793978466322,20.013586147419765,-2.7436586405615304
16,21.07359041,18.44217699591326,-8.577327194385997,1.5044567162968872,15.05763111367282,21.783687017635533,9.234959507144149
17,,,11.66004156604512,34.84480982472511,,,
18,-6.526303208,3.3684484392996428,5.59143177825161,1.23712963180993,-0.10167092071105,14.285708856088064,-0.224683195502784
19,-1.70915038,-10.16167199332476,-5.703359015341648,-4.615389277634287,-16.964219384285094,10.642176073787393,7.957569437700074
20,26.06049593,14.696898580840735,14.350521569482822,11.982220038529976,16.104153383354646,35.28446847292257,32.90725556291041
21,-10.29931137,-6.277670697919291,-12.845613707460412,-2.011038143834787,-8.219279049206673,25.275443533910714,-3.7524238986487486
22,3.591354224,2.173395767138331,-11.103444466512268,-19.78966189661572,-8.079292034569319,-12.201665684429198,-10.786907130315637
23,33.10188017,33.10188016573499,8.313846461100006,15.336746837153447,20.442740944811565,46.077183851811476,19.047706666638888
24,-42.34267279,-38.18183177678114,11.616179405890055,-19.37989853527961,-37.30502282284103,-34.47192871507442,-32.967558620134014
25,34.19442974,57.90255964335811,22.379268984231103,32.02026822520854,57.185964881632316,46.43443787212082,27.05033629756202
26,-18.14235812,-9.944888286079957,7.103039589340532,-1.5364478191089104,4.625896664938822,0.266934396447005,-8.746712509467148
27,-4.940400121000001,-0.533817309210316,4.261891933458761,3.8909118757386674,5.9649043473047,-2.3226488597297146,-3.292894732093965
28,23.0358701,23.43585971175921,-20.394918324808707,-0.6771637226929639,5.2827715303340295,23.504882834884235,-2.8406322277509832
29,4.687383103999999,-1.3022008325694334,10.495547718150645,-2.0673136195569097,0.26439617293272377,14.529776801686564,9.536656311646263
30,-18.36487128,-20.50322184126092,-14.246943670699794,0.6369356258399517,-0.940515795007102,-17.639706431133973,7.9866523299618315
31,-24.49769476,-24.95387969302949,1.8575339349073072,-16.91924744460913,-19.164669467973372,-11.244624122252977,-11.021602132832095
32,-6.756117354,-2.1940671513707266,-5.686730875454726,-5.989255860195486,5.017951843829184,11.455531853687216,-5.630573743394606
33,9.20096841,1.2106243505602965,-17.22778385492677,-3.6867304790319078,5.822755066279227,16.23711440766309,2.733468303639386
34,3.381570491,6.280079583162191,7.316989910277827,0.4565265251027739,0.4564995083245149,7.268097252347494,1.6626454750037212
35,,,-7.726060149962121,-7.482376107078393,-14.204034729720659,,-3.768603403671311
36,,,-0.7326341054962993,-12.297768628247573,,,-7.744138241509567
38,11.82124786,13.309812311771974,-1.4471205603214132,1.4901094127948378,26.24381576675579,39.86836506981357,10.086168800685801
39,1.254356322,0.6165551314095241,-14.26625216220807,-12.300162180178445,1.1217760095135532,13.093825697885952,0.15775625517842062
40,-13.98947606,-14.62973840051891,0.2506901195375111,-5.2131925715710015,-9.909825236677595,-6.690450977742058,-0.7388391966035357
42,-18.37341317,-17.190399049355676,1.8182207147399598,-12.908239301057911,-15.78948145211857,-3.2019692380973908,-12.1019589063342
43,-13.39427124,-15.95277768368346,-4.931125941483916,-17.198128719464453,-20.77602976929477,-9.616182933580287,-7.193130844000617
46,-16.79104234,-19.228149503833986,7.907005188317018,-4.526713395348625,-8.481249003268122,-1.920353475351222,-2.6475623258042646
48,5.245665871,4.352761642240233,-15.68983332570596,-2.400882491430856,21.4285728020192,44.410630266587155,-0.5273837243503499
49,8.054429065,12.085291487151384,6.214898652364397,-2.8431731939346894,-9.024616000908628,14.95845875599766,5.796379783223671
50,,,-2.2029224499139355,6.603947605203488,,,-0.8473086340899272
55,25.44791932,29.914868829534736,18.276046040549247,23.91810476474563,22.191052441569514,53.41941823263485,25.4186078834449
56,-40.84623060000001,-44.800364313328245,-19.999988460872366,-34.76632717643638,-45.03938345420735,-26.30546507952097,-24.93725258538609
58,1.113740086,2.004653249438748,-6.720889539676489,-14.869714967159753,3.1533443259636806,18.229363983565293,-10.629786931888486
59,-31.62402094,-28.547101880454296,-11.62785616278651,-23.99998180624489,-8.534007965657809,-25.78860975716545,-21.10456293128817
60,-39.9127139,-37.81019967190787,-5.546255031428894,-15.488686054499679,-22.802229486106363,-37.074490940897505,-17.099232577378686
61,51.14062605,33.35122322745925,25.911390614274033,13.764544340153616,48.769034901946476,102.72250347718796,24.828974368781754
62,117.64715929999998,140.97218766829252,31.587511225918732,16.25701001625399,63.34536400755132,136.70042687353978,12.031970016015482
63,4.3546684939999984,4.117157268273353,9.18585554066098e-05,-19.325149777377526,-19.817086209260967,16.225742517610463,-13.175265557511086
65,47.48238447,46.76488266729093,-12.147274966686759,25.614050733134388,48.702000581841055,70.01813526154844,51.63333320593486
66,-2.50697249,19.220031141653003,2.147946543179291,12.928776875873725,-1.3396186127057065e-05,16.279056473789844,-5.405410080980444
68,2.874550684,0.3026869173229141,-4.328965785400007,17.971539923349898,3.110479881599116,6.75055513057119,18.88119124349736
69,-23.68231615,-24.15540946960082,6.415957611452483,-11.743128400010773,-16.637829955171668,-14.805119479347761,-17.966039734125395
70,0.8683177209999999,-0.09850510457966033,-9.970979375499999,-10.919514908536042,-20.03435053807151,15.720067953663008,-2.9957530757812934
78,-5.118688916,-7.49072169324374,-4.139768035457503,-2.242828922696316,10.432127634447765,2.564040604934248,2.702581032398
88,41.01254879,34.93660009214921,-6.9808152372734416,-14.992103175230074,28.433624389246678,38.573877775757424,9.215610684299127
89,-6.149822047000001,-3.999620620001476,-6.296299464340327,-16.409719549900142,-9.642884517148364,-0.4090066617006949,-14.120388702143547
