Stkcd,Mom,R_M12,R_M3,R_M6,R_M9,R_t12,R_t6
1,22.59096175,42.13747764079449,18.61698501594913,47.54474524227747,43.18693868667498,27.950148228971127,30.227171574668787
2,10.96851621,19.628388244609265,34.39517143530211,51.81450364181182,57.21257222040397,20.141728600588536,53.53495883034582
4,,,10.410315308622888,-29.000017646134825,,,
5,-36.25339672,-43.39626735996994,-14.110410125564844,-19.230746241852703,-35.97562783112781,-35.73373440534132,-18.728456336404886
8,-8.619310627,-15.587362333870793,5.210818948945152,19.77315211552495,-3.0603444368055617,-6.290565139142156,13.77351878010995
9,-20.22194624,-25.605768198153008,-11.42189035391722,3.6458016096189154,-21.947074050560346,-21.29791285122977,-2.630864941051469
10,-22.393926,-33.97694296764971,1.3833605912843439,3.0119721599728644,-27.644656418468795,-22.59314079061405,-3.2103071400258365
11,17.46859533,4.348997787965314,-13.58155570116476,-4.075966518676111,0.8908357782568155,7.335284418329848,13.24645523189858
12,-30.62128202,-22.996352782372302,6.736395309545128,20.188105553674248,-8.231299513061174,-17.318259745787035,-3.454960914541937
14,-24.94968687,-42.549585699226775,-25.66366313936101,-25.646490439576827,-32.637000619929836,-26.25984018340541,-3.8884155510186647
16,22.26712191,25.505977964674074,3.5058797684260457,34.78260190122455,37.16814817816412,24.02458951566824,31.30434967824777
17,-35.40755658,-41.454894909134346,-18.23750029253407,-15.33589317238776,-46.17244322958851,-33.90138998300437,-23.706026814902806
18,-27.9937334,-29.3746695800876,-11.822622448560939,-7.462773044332173,-26.27265948055025,-21.712338738565148,-21.461733774442305
20,,,-23.00973955001913,,,,
21,-14.46887677,-16.131430745222154,-1.30431932536067,8.086257140439157,-6.612618128704916,-11.376413480479975,16.86753113314532
22,22.77483361,16.776423568384136,-13.321342584965056,-1.0481291096225087,30.551295374413748,52.490149368773864,4.751909111769459
23,-30.25770078,-34.33106950728927,-9.539022080015737,2.2770552040885628,-24.302636008782496,-23.01056924003364,-3.9788732719045483
25,-34.10478434,-39.435509600539945,-13.518070328325093,16.753115063931382,-22.05991835978126,-32.984038511272324,7.085668576622073
26,-12.69040375,-21.49470343834621,-10.684467539127539,-11.439801458039478,-25.092876870291835,-16.226704329577444,-7.932890085997746
27,-9.016109924,-12.860543215500286,-7.132004751226484,-6.0569787874747325,-11.25376704546932,-3.363280833832061,-6.5431010089502255
28,-5.405513497,-15.252894136482453,-12.954551838437,-19.569418914933944,-14.069873202849648,-7.497754349510068,-11.579409677296894
30,-1.748269474,-7.702913854047532,-11.135654948635,-0.5773810348803754,-3.8257655669397206,-5.453931742302254,3.222166355083566
32,,,-25.04667068756865,,,,
36,9.288375551,4.024173077646377,-20.263231087238665,9.237575997041473,10.006793265916228,7.264573412739318,10.391085099851916
37,-25.54551716,-25.272790394080424,-11.99149271031249,-14.64176758595238,-33.709714888320555,-34.427564694542504,-17.605645301509828
39,26.3401147,27.98177815291656,2.9583289940177115,22.605677014101943,15.988255031781565,38.48468456836247,19.386320924235555
40,15.5153994,6.792831594902338,-2.510699277902096,12.314149041946411,8.237184669091135,10.651623511989293,1.8454338183165664
42,,,-6.863953518513143,-9.944507096648604,,,-5.60006644551998
43,3.491575809,1.1237920456266923,-3.301858461699992,12.715348260912585,-10.297708221215096,0.8253223409948385,-3.1486701710254583
45,-17.50555905,-21.863162902703856,-15.925561772478405,-6.809938594096978,-29.395754593215212,,1.8553143398341465
46,-24.15703607,-25.32835480574309,-7.0473675581395945,-8.373599468727589,-18.018451024223506,-22.900394001478247,-8.231863490267111
48,,,-10.244620145173089,-12.45329890826874,-38.080093388283636,,-16.864021977292953
49,21.75332707,-1.4820778652821165,-22.670100445851737,-15.772812437679761,-5.5669501550246085,19.89512779561253,-6.395256576908302
50,,,-7.088293845081961,32.69408944200533,16.618477366259476,,46.64142669059357
55,-20.72145278,-29.58883756256102,-13.60099030473474,-5.389995253991076,-27.4582087703976,-23.64223301392128,-10.857386979466066
58,-26.81211376,-23.24193548032293,17.578197300196898,19.43522700901221,-14.399125843077785,-28.26979688930417,-1.1041778270264313
59,13.3395777,8.73753748914945,-13.310499414877286,4.6819230964673775,-25.666150099877466,22.581286868003026,1.4427056607423605
60,-11.4719562,-13.536076073561766,-16.520177117189373,10.037724985670838,-5.430106065143559,2.7120955005468517,8.507063552028725
61,,,-15.132450119568198,,,,
62,-18.83136828,-16.546308964298063,-9.515260717956243,-21.90890749438628,-8.089189637965433,-4.745039261897254,4.526487998282923
63,91.74570671,96.43695717333445,38.64200190096985,69.3803366794791,109.36702163148672,111.04567907637657,81.8128857313267
65,-2.648838596,-22.97916838750361,-16.098756726489643,-13.963294469946884,-34.597263562970966,-1.6139957498913504,-18.413215776235408
66,-39.86227341,-48.278488112133466,-19.619505852356266,-18.94487210450795,-38.26486987948192,-32.12435213437538,-18.63358232350797
68,-30.1969773,-38.07445782310433,-17.61285958683818,-20.728376342708927,-30.03715364903282,-32.127728910448084,-21.13726793548415
69,18.82019662,20.583488338557643,2.1837993827048097,1.8533892458896921,19.77955201536465,27.920635479886236,8.614810731154709
70,-20.52172177,-27.055154151533998,-6.445661573150773,-2.0745318347425545,-20.327899056532985,-25.50580459567411,-7.44093062798179
78,-7.793992645,-12.941024181376061,-2.6315264849752995,-0.33657677754280746,-10.573932021693311,-7.929351063598967,6.4517067443701
88,11.97067331,4.651486304006935,-12.17679800502589,-16.70601730371487,9.862828614211082,20.299051986500526,-8.547576882788777
89,-0.932506908,-1.0448494449352808,-1.8931632204125195,-5.2557434607224955,6.2763912470094505,2.719715292569536,2.6014966284828134
90,13.37681439,4.359389456543283,-15.086579512321908,-2.8877219856143,11.220820492802217,12.259826013609866,9.772381358773872
96,-7.673628778999999,-9.316207249090812,-7.407402442659594,-11.246969053755826,-17.85967458059059,-1.2275861927632858,-16.26876145724381
100,,,17.086880703328227,,,,
150,-19.28227217,-16.575806754445832,9.059160361749186,9.828307848028503,-2.748295553226688,-14.140875776684773,5.527541275964444
151,-14.03217042,-29.861340912011713,-26.150393669785377,-30.33672514696034,-32.34720732619601,-11.76253375034747,-12.516671745896835
153,,,-21.40760108709071,,,,
156,-25.44989618,-29.33440388547109,-11.584588764802728,-7.67721659025522,-25.2771961000951,-26.11205019776507,-12.917704831937638
157,0.623336486,-4.581304970229317,-4.13943214380188,3.4608737768071047,-6.158433193648214,4.8067517005949485,6.674210035949503
158,-7.609054095,-22.251817939016078,-21.319363593614547,-26.90617421266479,-4.064291826662547,1.5785787381469962,-9.508027779954876
159,-23.90921603,-31.65350775156278,-16.265066289403375,-16.031705477031082,-45.363117466091964,-23.254074381644358,-21.008910399407718
166,-16.87610294,-16.581844342186525,-6.743384287539487,1.2725228717763937,-9.9448237411064,-10.819030806657414,-2.670539971925812
333,73.21982954,73.83112231714969,24.82920263345312,41.69436605831285,65.21045452979205,93.18947758707756,55.82569384078269
338,70.03868189,65.76220904195401,15.328809557905874,51.50324518278353,50.024340865047634,81.6120246971088,54.58071070169361
400,-9.68975343,-14.963329968360595,-15.836216779665673,-11.646219710186601,-20.594641038742456,-13.306317564297213,-15.810906622104206
