,bm
1,0.6616873309359559
2,0.6936300839075878
4,0.16336933281806826
6,0.52669676283806
8,0.13084789756393253
9,0.27522123013236943
11,0.8221199631394214
12,0.486136009833055
14,0.4867832502464804
16,2.032645268867768
18,0.2066179277828625
19,0.3084667537007902
20,0.6819153100261733
21,0.5596792905206467
22,0.8097899578209546
23,0.5289721647186936
24,1.5592624786945686
25,0.1962474741038208
26,0.7110000817479268
27,0.9670669152549974
28,0.23180726543590405
29,0.3818163942861617
31,0.668311541210026
32,0.5576960641599263
33,0.20870716388203947
34,0.03707051745319909
36,0.6113392566842429
37,1.2873638528099962
39,1.014894889607479
40,0.4686813604748314
42,0.6749525903799483
43,0.7073344557730756
45,0.5961711053781248
46,0.3489131733131495
49,0.0951471102488814
50,0.5308167856086514
55,0.5365584178216934
59,0.5880850841886235
60,0.2611697100562184
61,0.4304260655365796
62,1.7455302636215266
63,0.5329387917868345
65,0.2546588373547544
66,3.5541761142644046
69,0.8646800028108922
70,0.4737396575784966
78,0.20206069126519616
89,0.7862818056482238
90,1.094191565159695
96,0.6982585411286477
99,0.3880037192061433
100,0.9875139364922392
150,0.4918469001818356
151,0.4172123690325446
153,0.4855071933655951
155,0.7631356433837065
157,0.4528701329213294
158,0.7388994866594019
159,0.3585538787246969
301,0.6572069953501968
338,0.9985888834619626
400,0.5618915433903877
401,0.4034760045878743
402,0.8408435450420491
404,0.7041555858969459
407,0.5548915497720814
408,0.07820280725231858
409,0.03477323997722726
410,0.37290513737639136
411,0.19946579321424826
413,0.07096319329444918
415,0.08962816259251476
416,0.2403350026222553
417,0.2250694583002654
418,1.637918255758193
419,0.3329820052918053
420,0.7458671211488714
421,0.6348940249541659
422,0.489583967811063
423,0.0999987468095972
425,0.7368023320893421
426,0.21879996234643267
428,0.4676893740582626
429,2.8397299892452468
488,3.6112526995324656
501,0.2377311198171114
502,0.20221034565009546
503,0.2698961512244094
504,0.08084519858928138
505,0.3593149139335103
506,0.33768193300246274
507,0.4253744431224212
510,0.28814723458109465
511,0.4616504109015174
513,0.6774048713169505
514,0.6334022835947365
516,0.27747792597876425
517,1.6634658527255342
518,0.1588186763437514
519,0.2022743098372321
520,0.5343932135279228
521,1.2566370787235683
523,0.2221878877091528
524,0.28519467193214765
525,0.18011000340155067
526,0.20571888430302432
527,0.3998988064242398
528,0.5453087322795737
529,0.4058295592030032
530,1.0222395663386687
531,1.1032613075875182
532,0.31464985892962755
533,0.2952743071421225
534,0.5714786471317186
536,1.650167983848979
537,0.3001565023834643
538,0.12397782482077307
539,1.2330736128999564
540,0.1865113916998052
541,0.4468572289051224
543,1.1555025827520902
544,0.213477311935758
546,0.13207337198440589
547,0.4819260283393461
548,0.8724788974085057
550,0.5381468286743544
551,0.6244471016551063
552,0.13832759361577265
553,0.5399117344370512
554,0.32240975385766674
558,0.349414945496433
559,0.38566389807730944
560,0.4101322086002485
561,0.4466399356254856
562,0.3746025190418541
563,0.17440717824156346
564,0.4921321869405413
565,0.5163998772589947
566,0.11273546078158997
567,0.26136295046109403
568,0.1003248226057667
570,0.7927668805989441
571,0.4220000312596489
572,1.3205384878828428
573,0.5625779007248374
576,0.17425762114622526
581,0.3312613790880208
584,0.8396131014077213
585,0.1746263667173955
586,0.14288885556812586
589,0.6240200777624855
590,0.1410056932232373
591,0.2904573246763694
592,0.3048218665559207
593,0.17664638860986406
594,1.0411258877616494
595,0.1268912385148702
596,0.06517259474772037
597,0.7233843509550129
598,0.4134502659634348
599,0.6584143321726175
600,0.9836860436615872
601,0.9972710301398198
602,0.18229392032264413
603,0.04957569384493623
605,0.16170810619296416
606,0.2989869196492245
607,0.19268272769576605
608,0.8512268477968815
609,0.3757495995565127
610,0.2717580997925383
611,0.41993043118686657
612,0.3124142845035057
613,0.08404853594952384
615,0.7156661468016359
616,0.7943044883047716
617,0.2772150719215981
619,0.9430974826575392
620,0.003282241926806545
623,0.4565836655190357
625,0.6847701255741038
626,0.3111689847544625
627,0.3574068582149225
628,0.0958629256907766
629,0.7215402984939998
630,0.2690757404322304
631,1.460840476362316
632,0.4144723546412021
633,0.1892433814999289
635,0.3637448055584955
636,0.4458286806977811
637,0.4451963315485923
638,0.5407183803499072
639,0.5294373058761858
650,0.1487647757490861
651,0.2705192133024606
652,0.471468071874367
655,0.3092128098563841
656,0.15801970969375662
659,0.6248198842682421
661,0.17340713537039
662,0.5473269139996335
663,0.40784422806918397
665,0.16032224897862246
666,1.7637189035312624
667,0.8240280689197561
668,1.0489187375672004
669,0.09180562896152374
671,0.6711612486722253
676,0.4421151675964207
678,0.35777881736744416
679,0.5883598158461368
680,0.6629118563241765
682,0.3731566395923012
683,0.547134574414169
685,1.382519563717756
686,0.3492435618311878
687,0.346051325239079
690,0.5131048706738149
691,0.1058366030842366
692,0.904602490362182
695,0.20723070769128402
697,0.1911368802054864
698,0.7448838160659708
700,0.4845327885794369
701,0.3914620275151683
702,0.3411140527085017
703,0.0364119051691131
705,0.494399854187613
707,0.5446476447081439
708,0.4958045615535525
709,1.8935566643882669
710,0.08070653591339592
711,0.24749236881760064
712,0.3911038589103209
713,0.2666040537101403
715,0.4517347565823833
716,0.22553484215177666
717,1.8314119004993457
718,0.38950225364925656
719,0.00035314996434583244
720,0.4578521520873845
721,0.33709209171176496
723,0.28256127186274393
725,1.7290635846015276
726,0.9581892066300128
727,0.2039548445168076
728,0.7815647586335083
729,0.5996036843988445
731,0.5166324268667786
732,1.6213305221975205
733,0.9186405937149654
735,0.3963714903305847
736,1.2955320639222276
737,0.22095082137361466
738,1.1107726308997157
739,0.3818098355482305
748,0.5855540454367767
750,0.1131640258236081
751,0.20457905856883585
752,0.1779580181470959
753,0.329396815948718
755,0.5995394400192317
756,0.9732692636387356
758,0.2575653492679343
759,0.4108560136108535
760,0.19539779112466552
761,1.1257839795247802
762,0.12328645064599268
766,0.25969188457946296
767,0.29597493408522285
768,0.4834698292289572
776,0.9486700478836644
777,0.19769116827899968
778,1.2087084132138564
779,0.19052261993350092
780,0.281379778788935
782,0.5271708102001779
783,0.45485080383487797
785,0.3811101867910262
786,0.4596649515136052
788,0.25822664725820016
789,0.4533523853577538
790,0.13416497127578814
791,0.2366335450372965
792,0.27508571911753543
793,0.4710552503658817
795,0.0658948669397742
796,0.3633271261957458
797,0.9028484819234821
798,0.3011928623706517
799,0.13018574424533216
800,0.6072083398770471
801,0.3551506305409458
802,0.18935966214796301
803,0.18013395484332168
806,0.471483528787394
807,0.4999264465458178
809,0.04968825345442357
810,0.3414656830689702
811,0.17487564637591888
812,0.3691402265063111
813,0.12124650543319025
816,0.187606336311112
818,0.8145990823585125
819,0.15270152492344946
821,0.642259353650659
822,0.6311943934307828
823,0.6200412780124251
825,0.9851064007238756
826,0.14716572934644193
828,0.6067179877143698
829,0.4749937109478005
830,0.4086418256264405
833,0.3213503509486097
835,0.1998286248057912
836,0.7746046453621214
837,0.3486590672818738
838,0.2662049869448521
839,0.4973134511020587
848,0.1451644373436968
850,0.5505941153821571
851,0.4236251453913847
852,0.7716186349837767
856,0.031499607128677116
858,0.13738278659157932
859,0.43785117132739865
860,0.4259301893858869
861,0.3800717232388545
862,0.2551605433143878
868,0.3285405970302485
869,0.11670122746749545
875,1.1934124823392225
876,0.3563812463469024
877,0.3834626904980471
878,0.245114886253692
880,0.5866117124530513
881,0.7103421779495325
882,1.2273839197701732
883,4.066665280513777
885,1.5917293480950736
886,0.7310592153900499
887,0.17037145300862308
888,0.2644917996572107
890,0.6897191585005142
893,0.16313601056939242
895,0.10357961307132904
897,0.4997443671690199
898,1.8676262988473693
899,1.0414294211001731
900,0.7522199692424626
901,0.2920341207319943
902,0.1909393102154509
903,1.3213316219321125
905,0.4857303475874105
906,1.2033482036127359
908,0.03140496798360238
909,0.4258091808492429
910,0.9601395597663877
911,0.4216473463061163
912,1.9665934902835882
913,0.5710507203487186
915,0.2888726281194079
916,1.215291789261628
917,0.3577265416404
918,2.1358911118972905
919,1.0530467922478768
920,0.3090353042940472
921,0.742455037615822
922,0.04499224035446042
923,0.3860444623061976
925,0.5235395813553031
926,1.1443240003449522
927,0.3403902422531732
928,0.2310656055498953
929,0.7936575746826923
930,0.4202189943903843
931,0.3155909628789126
932,1.9182818984309369
933,0.315815041774784
935,0.4232584312958469
936,0.4626614529092074
937,0.3928940108431901
938,0.35729024181059515
939,0.3076384553457842
948,0.6532893742035981
949,0.5410337235386944
950,0.8356117781787525
951,0.7281600946778382
952,0.4357439019581008
953,0.09352478397106884
955,0.18893041160869464
957,0.274734782968556
959,2.2484351421132818
960,0.21721858413651127
961,1.7134257769560344
962,0.16476110743591804
963,0.19582173982928364
965,2.351248130959188
966,0.8182853293628217
967,0.3358125813239002
968,0.4356065239243338
969,0.23588098391893045
970,0.14367480459359772
971,0.15657615719000514
972,0.6440754054317753
973,0.3846305892027744
977,0.28521826647354825
978,0.4936559042635255
979,0.9022886477578062
980,0.7393909471200372
981,0.5071549591203265
982,0.09723185775477776
983,0.5614049662561443
985,0.29368610950763085
987,0.2622901632203508
988,0.29311308035739125
989,0.35708144876243714
990,0.7230148108948409
993,0.5734708618116063
995,0.08144928537908279
997,0.22126139683038296
998,0.15992173641709573
999,0.7530126224371456
1696,0.3949723786512024
1896,0.3359208513383294
2001,0.3105865083473903
2003,0.4150980665730554
2004,0.289942616078727
2005,0.3908680574595797
2006,0.058056191199352576
2007,0.17028421458467285
2008,0.3541157304262835
2009,0.4974045225162365
2010,0.564939789310206
2011,0.2568944263127554
2012,0.2131387669003552
2013,0.17263160708094666
2014,0.30875843896264976
2015,0.3319171221814079
2016,0.3477352149724202
2017,0.2392034680379501
2018,0.4119578341267918
2019,0.3130721526233818
2020,0.3012299640943015
2021,0.4612733219748485
2022,0.1876629251800953
2023,0.3756411105603726
2024,0.3902044029354956
2025,0.3489019597654857
2026,0.4765562254740672
2027,0.7909188225397257
2028,0.6711590341126844
2029,0.16909746900211114
2030,0.16185495904254316
2031,0.5318438651946239
2032,0.4053664815208872
2033,0.23631244999135936
2034,0.5432382989971059
2035,0.24995514456194634
2036,0.1818380850928233
2037,0.2413065679269624
2038,0.13885499856021286
2039,1.185959382103791
2040,0.3893703376847815
2041,0.1375586569368322
2042,1.199363214003807
2043,0.3684946199692859
2044,0.2327920838879972
2045,0.6911901833386103
2046,0.4825008623499458
2047,0.5941892845895114
2048,0.7336789022719418
2049,0.2565629125693835
2050,0.3435816870592033
2052,0.4531627193502682
2053,0.5353370366159188
2054,0.633822150735744
2055,0.13128725144229733
2056,0.3548523738125385
2057,0.16992295183329226
2058,0.1714268320342908
2059,0.9436133285245876
2060,0.5217771453947341
2061,0.5180093488130957
2062,0.8279847937565187
2063,0.18049454098046566
2064,0.4409643295771369
2065,0.1706922519988954
2066,0.5077194798262289
2067,0.9171177660805728
2068,0.19948652727080396
2069,0.10503114876478252
2070,0.7325414200973986
2071,0.27425216669707103
2072,0.3408143707805674
2073,0.27162608390226245
2074,0.3189758277270684
2075,1.9341072956104872
2076,0.4837836578855054
2077,0.4222864532105549
2078,1.7246278509849169
2079,0.13966132900222109
2080,1.2338447270998854
2081,0.07362307956283994
2082,0.5840561166008038
2083,0.6398770797388843
2084,0.5127133100710887
2085,1.0216099317380691
2086,0.3876770450948859
2087,1.2742060277853635
2088,0.5468483957169388
2089,0.34682514035196016
2090,0.33168094765372896
2091,0.21169037985302705
2092,0.6569142490845922
2093,0.1600835586552908
2094,0.14073631986826254
2095,0.19871167423505345
2096,0.1535340756553544
2097,0.5592852045223804
2098,0.4447949112476532
2099,0.2669339054952274
2100,0.3960246513759389
2101,0.4414814109136896
2102,0.39038952795366505
2103,0.6889855306010256
2104,0.2054130596256378
2105,0.4272520930701522
2106,0.18869741869080395
2107,0.7649934276976281
2108,0.2546509497205041
2109,0.3383743624457517
2110,0.6301435524489202
2111,0.3480057443170557
2112,0.5769822553906286
2113,0.08438053292619786
2114,0.20310746628052706
2115,0.3676018342781839
2116,0.2621485511016964
2117,0.41031726406936014
2118,0.4841623185461939
2119,0.44815932636313616
2120,0.5692671803108134
2121,0.4452531895702025
2122,0.5686312551163729
2123,0.21766663434619746
2124,0.4527437501535055
2125,0.2646556524642943
2126,0.44762957405482745
2127,0.7056563147846759
2128,0.1974421236883573
2129,0.17799599688494208
2130,0.17664554819176473
2131,0.2832366903431832
2132,0.44567541731479743
2133,1.0915234104591192
2134,0.4223988735053632
2135,0.4994944230556359
2136,0.08550840369634767
2137,0.2401636029212014
2138,0.24206245149952754
2139,0.3105298322036996
2140,0.09233725915191338
2141,0.27895232662679137
2142,0.640870027725102
2143,0.7728911369229967
2144,0.9051207750166688
2146,0.3306386095899607
2147,0.4857183778349308
2148,0.2379659828685167
2149,0.5188592015881207
2150,0.8182118884659297
2151,0.32249320317690194
2152,0.21237154841207947
2153,0.21095980840958886
2154,0.29915639879439354
2155,0.1427642574203812
2156,0.5601213200586486
2157,0.44974715766370427
2158,0.2309884348244101
2159,0.24504688539491284
2160,0.20431311284490528
2161,0.13502026706050482
2162,0.3084803594446489
2163,0.7674929021533312
2164,0.41392295096888027
2165,0.2168155531486463
2166,0.17161977601456296
2167,0.11854820148356568
2168,0.2668798001473625
2169,0.34466617754521256
2170,0.32085766062609644
2171,0.16524082500929996
2172,0.762295166050928
2173,0.4486686698742898
2174,0.22625339310469786
2175,0.3427347357550916
2176,0.10905093280714544
2177,0.4832965005544467
2178,0.3209095819431533
2179,0.3879216353059032
2180,0.30378693307513444
2181,0.4843243015889791
2182,0.3991058265506516
2183,0.3220305799249576
2184,0.8657888205320144
2185,0.3432136021436094
2186,0.1961193893750632
2187,1.0769852573884695
2188,0.3357846455388577
2189,0.2450632321353014
2190,0.1330588957733616
2191,0.3789836786833125
2192,0.22527658587432875
2193,0.40919727549097984
2194,0.9618741337139464
2195,0.2092891240533964
2196,0.2482974254360393
2197,0.3040450592263151
2198,0.26591789866952736
2199,0.2658307305364672
2200,0.2482840768344737
2201,0.2683798812302841
2202,0.7486964654182771
2203,0.2970927317590957
2204,0.19752645374216374
2205,0.497794755081486
2206,0.4823290987101137
2207,0.27333633074168995
2208,0.41295032798583386
2209,0.5688808708146544
2210,0.2281081026767799
2211,0.8767879888833552
2212,0.9328909744053347
2213,0.2506288160290945
2214,0.17210544666838684
2215,0.5341656976238053
2216,0.2963881780613641
2217,0.5252253515890015
2218,0.15961870482477325
2219,0.06837057487247111
2220,0.2442418839257314
2221,0.3059124890960727
2222,0.2903211860346039
2223,0.3000221615457065
2224,0.7380890887498033
2225,0.7322585387836845
2226,0.28037841182994405
2227,0.2438760707656349
2228,0.3913525186571549
2229,0.4302309589761681
2230,0.08247251594145304
2231,0.3851282294512878
2232,0.2760598576993068
2233,0.4758377225002206
2234,0.3243269036250131
2235,0.44944817429167255
2236,0.17175043762028055
2237,0.2204351720448924
2238,0.23994908642294305
2239,0.3505594076578797
2240,1.2209928093006024
2241,0.1209143710650175
2242,0.4593483413994886
2243,0.2340690333275957
2244,0.6592649698061971
2245,0.3385716236219524
2246,0.2974690758760537
2247,0.4148680857211306
2248,0.5187704370746231
