,bm
1,1.1469591924561453
2,0.9965399819863644
4,0.14110204817296065
5,0.2806350683736448
6,0.4944691718647334
7,0.1139676831910879
8,0.3671577337108269
9,0.3905184766489757
10,0.04803029696736244
11,1.2163195585491702
12,0.6196320977410928
14,0.3015723323042059
16,1.903857305435384
18,0.12065917280367648
19,0.6379192707312763
20,0.6582475599394298
21,0.5833669017160253
22,0.6030360268349406
23,0.3804134062619583
24,2.0246201514046755
25,0.16046655425046258
26,1.305912655138875
27,3.298730153513448
28,0.20446256500205984
29,0.44251382003232825
31,1.0482657392682784
32,0.4928661558400436
33,0.18773641976185168
34,0.05996713486913874
36,0.6651897880030702
37,1.2328908584538425
38,0.6220736523046333
39,1.2518143069350287
40,0.5969209401635537
42,0.5028827362745886
43,0.8697712861788541
45,0.6091322140849457
46,0.4235355566465348
48,0.13608715466885632
49,0.055209616583448994
50,0.4672576866778927
55,0.4862656230070219
58,0.4705795682611501
59,1.1193621138320549
60,0.5267753778225845
61,0.3772423298024923
62,0.1825046638055255
63,0.5196209029176204
65,0.33804802521903504
66,2.1051766811717307
68,0.04623819132761412
69,1.3714224560337862
70,0.3951870617320566
78,0.2291939703851989
88,0.4019170529694987
89,0.97177802304255
90,0.7604323655427487
96,0.4873685714979897
99,0.3696291711686232
100,1.0680487890868375
150,0.34430996318425344
151,0.467211470252669
153,0.4416706949065796
155,0.8587318769727982
156,0.5404452130835998
157,1.1484825786629749
158,0.6836138365013711
159,0.5073957340579609
301,0.6643003829766556
338,1.5993772824403998
400,0.2819428700400743
401,1.1828377302677997
402,1.249156694963655
403,0.1263459942819479
404,0.5832154296275733
407,0.3670717066544172
408,0.10575958550881788
409,0.3974932444060808
410,0.5422518693973433
411,0.4641631108711112
413,0.09664042279333508
415,2.6321072209717125
416,0.2214724898364928
417,0.6428505989914771
418,2.274168372804219
419,0.5435726194901959
420,0.6443354782125258
421,0.7272600953258423
422,1.3517729690533593
423,0.162814835820437
425,1.0863338595247318
426,0.4362863830952415
428,0.3768484999564185
429,3.476812103689515
430,0.3296344589349293
488,2.659784394296069
498,1.175688476228895
501,0.41283428115957377
502,0.18119089460441312
503,0.06061931278063195
505,0.16078669272355808
506,0.34814057454765635
507,0.4636884444803693
510,0.3295074467523993
511,0.3246098002368004
513,0.4832721095370318
514,0.7119509325749076
516,0.2607095755903332
517,2.527426144850536
518,0.2398581670977377
519,0.13664434275965984
521,1.399528423012952
523,0.2417706523500594
524,0.3557841944700149
525,0.7005607418681614
526,0.07899422170163699
528,1.2756914328474012
529,0.22136616972809744
530,1.0925346058768837
531,0.6403341863677807
532,0.15774917389628104
533,0.4122385443760829
534,1.2129257231135695
536,0.7556370089181004
537,0.4733671005717284
538,0.09841768697349916
539,2.2348497413568564
540,0.3338468187224997
541,0.7814109730982386
543,1.0007473248568863
