,bm
1,1.1672514648775878
4,0.06780318620071976
5,0.10530687832535623
6,0.4483066548945742
8,0.05428838405313824
9,0.3143433655769441
10,0.1625858715666854
11,1.3214490541203534
12,0.6227130313068224
14,0.230383566572212
16,0.9149737386433628
17,0.004038435154322727
18,0.034818190389704184
19,0.32124788560795225
20,0.07937586828877265
21,0.4367050011541108
22,0.8314505375460542
25,0.018045047964383738
26,0.5580183697912254
27,2.210074457531012
29,0.2452644254097946
30,1.2580542292471633
31,0.6183584436097576
32,0.3854572114723031
36,0.3187907079435801
37,0.4981804070438327
39,1.6848168920389093
40,0.27780172144759
42,0.4829592564846644
43,0.7306470819612625
45,0.5679682872381042
46,0.28823375521643
48,0.04443006912974759
49,0.12121787216364438
50,0.6149889218373524
55,0.3212703846536075
56,0.4248217344747368
59,1.2736052890321583
60,0.35900275287982913
61,0.2594248241216376
62,0.15262136106631646
63,0.5645964330350222
68,0.015032486690560638
69,1.6867942688074031
70,0.24429342635994536
78,0.16175177344029648
88,0.4605874120600938
89,0.5677354266953392
90,0.544640659381182
96,0.2790168081723993
99,0.4502690714382879
100,0.8372447190333638
150,0.09067972772901106
151,0.23637017332833896
156,0.21097590486788653
157,1.5223771512814568
158,0.29322682124203225
159,0.7133144354428563
166,0.5316734775257331
301,0.605619587707006
333,0.8087464219177211
338,2.6893263958549123
400,0.6549963839179841
401,1.186880121940628
402,1.0116092276799613
403,0.1004030881632644
404,0.8339944995569372
407,0.6272126642385389
408,0.04430311625328727
409,0.2900712260976681
410,0.25314248545407997
411,0.3642122250557368
413,0.5326053560823593
415,0.588893832485491
416,0.27402023534936704
417,0.6381236841181827
418,0.5855242550417777
419,0.5461243984843871
420,0.4752597524245795
421,0.6001527912360651
422,1.4520140819323155
423,0.20710389883564026
425,1.0011327984899652
428,0.37845127744380896
429,2.4910801459391623
430,0.2321432107645009
488,1.8479602783628948
498,1.3490261056814596
501,0.5088756737586648
502,0.059814013318077
503,0.06617907923874612
504,0.001189855838254424
506,0.23154947076427404
507,0.6483246306747131
509,0.0020099347667825373
510,0.22330071505358887
511,0.1474757701145467
513,0.4561401135481539
514,0.5989807364269858
516,0.1588170614532715
517,0.3253659197485509
518,0.10657080889493048
519,0.7917551413781947
520,0.013807458016340623
521,1.1248735398492762
523,0.2366569592231816
524,0.1695724109243194
525,0.6456128863918642
526,0.033647375768563074
528,1.3191249718667464
529,0.25077765483708525
530,0.7889558812188368
531,0.6241284499284572
532,0.15664649625564014
533,0.4474411131068322
536,1.4681707535679414
537,0.7617656834416756
538,0.18271842497229387
539,1.9974644461825468
540,0.2953023927875365
541,0.3529383738913389
543,1.158157573651597
544,0.2581239639705221
545,0.4789408229595539
546,0.7442349749347565
547,0.1975763802310003
548,0.429120756432856
550,0.8356352245943429
551,0.5720137173042701
552,1.1072978895290106
554,0.28062021732757475
555,0.4616480230970426
557,0.0399944868340995
558,0.16183985979583645
559,0.1401293549999187
560,0.4615344334173194
561,0.1852139187076648
563,0.2789139718389511
564,0.4520518663204902
565,0.16858474879913662
566,0.16802969005741938
567,0.0549807357400454
568,0.3398295961447305
570,0.6507370235090952
571,0.6981606477545186
572,1.3632144561150925
573,0.41219834586073134
576,0.26352754745307244
581,0.8103327820469621
582,1.5906656660393372
584,0.3789273729686233
586,0.07571190485960974
587,0.16348205631758175
589,0.9577571568917824
590,0.050109295928543886
591,0.10392799967427052
592,0.1298007810665514
593,0.3242434977311825
595,0.15105369576554406
596,0.40534989229090224
597,0.7433863344112769
598,0.4895456310620062
599,0.6631520034730907
600,1.279362756764989
601,0.5807499880646911
603,0.14962272921538045
605,0.5680854440905949
606,0.17343553410616944
607,0.32584858612480394
608,1.1390441835725733
609,0.5048992452612139
610,0.2006317898752697
611,0.22639574468655674
612,0.919006568659198
613,0.024333874556071416
615,0.2792365255707255
616,0.6000184449303234
617,0.2260146792082027
619,0.7894194939093314
620,0.3544267212883267
622,0.07227006705817164
623,0.6654404889241442
625,0.5312033755152715
