,bm
1,0.8842814125363402
2,0.8843567451784493
4,0.1206044176884268
5,0.17876484708235715
6,0.4742268612753442
7,0.11938341229649825
8,0.1846324191733868
9,0.2876423846837822
10,0.2097039833590928
11,1.3055598834855278
12,0.7404306298416509
14,0.2869777902214424
16,1.2678267169675448
17,0.006470917579309537
18,0.050280708057486335
19,0.5131047941384232
21,0.4829300428434526
22,0.4723470184526298
23,0.20110481603270586
24,1.6594726569810772
25,0.1262614164482022
26,0.5338733444240386
27,1.9219330303223567
28,0.44119340453147016
29,0.3341593918246983
30,1.020333994484016
31,0.6987596597981786
32,0.5866514963044974
34,0.07120970583363216
35,0.6822502259507119
36,0.47537733373947294
37,0.5369083119714537
38,0.3245969243335681
39,1.0314057844782778
40,0.4221196750889412
42,0.4924024168681914
43,0.6087075603734835
45,0.5721843825272902
46,0.29109048568775864
48,0.15694433472215333
49,0.1472966175193712
50,0.798124021453212
55,0.3056205176341333
56,0.7768518387996953
58,0.4043465472412215
59,0.809709335717327
60,0.3424708091073104
61,0.2980846922339813
62,0.2355217440531385
63,0.5419644017399547
65,0.26343029453698164
66,1.1729674037832434
68,0.014946488469956125
69,1.3813955833088662
78,0.2587824592723497
88,0.28763670771314165
89,0.8247022478306021
90,0.4747839302145736
96,0.460800486224114
99,0.33205297327537203
100,0.8821333331946212
150,0.12519216141691825
151,0.2054035578533729
153,0.3109040008704956
156,0.7548817854837107
157,0.9363752134139391
158,0.3604947051557414
159,0.44257759044554906
301,0.5060656831849725
333,0.8041108767324998
338,1.4249783689687985
400,0.5214871155961129
401,0.8769144676515522
402,0.7066344728241541
403,0.14402447667495671
404,0.6905087149623553
407,0.5376531474072895
408,0.0515961553632316
409,0.34250399239129903
410,0.3117690147453825
415,0.7212259325314809
416,0.2041849813602928
417,0.5834844820466143
418,0.9395620704420397
419,0.522661275475342
420,0.6275247786029902
421,0.5672023071359571
422,1.161159001270963
423,0.25010324871210465
425,0.6350256612911042
426,0.4898954910172824
428,0.4343653373763524
429,2.4902168455018088
430,0.2956948849632668
488,2.195388792482224
501,0.4850722818468106
502,0.13020899812490502
503,0.04732819701174541
507,0.3850787237746204
509,0.002390939836146216
510,0.2382129984897739
511,0.14855354673165244
513,0.4713632365047905
516,0.1893272074098596
517,2.2076653560447843
518,0.1298649749508194
519,0.9162247545170528
521,0.9156588558666228
523,0.2476705602224483
524,0.16342848313902925
525,0.4922442298270719
526,0.08561270626000195
528,0.670048152457819
529,0.2102311014483636
530,0.8376116566441846
531,0.394970839997344
532,0.1744002080916646
534,0.9211531857969474
536,1.0386979718781573
537,0.6023555664713234
538,0.1735797909356441
539,1.6666957685252777
540,0.5123329732873806
541,0.4075595570638751
543,0.8939641512736123
545,0.7639219603761189
546,1.5477915629881545
547,0.2115575574596664
548,0.3966709476750805
550,0.7022845004944042
551,0.4410225756770068
552,0.776206610715532
553,0.4067914733169715
554,0.3023074940171281
555,0.8632518230833911
557,0.033839044724243934
559,0.19393768903791772
560,0.3890943258162359
561,0.20346049850823425
563,0.41323308108281975
564,0.8601407591020905
565,0.2808683126334489
566,0.2319889819447756
567,0.14186993414847204
568,0.3543202663020988
570,0.5324896694717006
571,0.7772398146462675
572,1.135607092535971
573,0.5274850607088479
576,0.35078417160695763
581,0.6255679213250842
582,1.3486967338713924
585,0.11958157568261404
587,0.3274050670630956
589,1.1661510802498265
