,bm
1,0.6703112179783428
2,0.7181487072505895
4,0.14251074254684254
6,0.5217457970465532
8,0.0930152642133651
9,0.21565711915436767
11,0.8093453915892828
12,0.4261046866320447
14,0.4642121552737351
16,1.8790397013071745
18,0.18816005783634626
19,0.25865597450589706
20,0.621746309346448
21,0.4904240115904941
22,0.745763437998685
23,0.4795215032509169
24,1.7891611762358612
25,0.1638741697043071
26,0.6672073944607537
27,0.9162429602360944
28,0.18693562168921285
29,0.362164079874374
31,0.6545616604370056
32,0.5009812094894242
33,0.1549877541534693
34,0.029838634520948457
36,0.5762943308659861
37,1.2239604881615664
39,0.9029657645167368
40,0.4414202521683244
42,0.620436096567287
43,0.9344486610109736
45,0.6918173732015687
46,0.4757089398454353
49,0.08662766193586327
50,0.5658842698255663
55,0.4856003557010904
59,0.5202077139169664
60,0.2639298763804404
61,0.3723627253406796
62,1.5110199722075894
63,0.5136512204389502
65,0.21198872899208573
66,3.1402121729498367
69,0.9190313168729026
70,0.35023379025074514
78,0.1828168161656839
88,0.5836305829551429
89,1.9113240021459488
90,0.9794679851811308
96,0.6404066774127868
99,0.3396075563804308
100,1.030454246803896
150,0.4365705283724091
151,0.3124277296586841
153,0.4446639841134423
155,0.6573282751502637
157,0.4454460323319272
158,0.5807490702165123
159,0.3349129637564369
301,0.5805328468916999
338,0.9595686246355268
400,0.4647898945555183
401,0.4302245530916704
402,0.848671869919001
404,0.6272778362404784
407,0.4219592729833808
408,0.06694760594732484
409,0.034326713565461964
410,0.3275309271219445
411,0.1716369721788151
413,0.06902733064854659
415,0.06770058784254153
416,0.20998791208284248
417,0.17670077942491594
418,1.50655479190043
419,0.28227903546768296
420,0.6138036695534768
421,0.5623686755841393
422,0.4551782569961721
423,0.09764211158894012
425,0.710662020530396
426,0.20854849536095246
428,0.4125074556490672
429,2.864140281319193
488,3.2203542288330884
501,0.20956645598050827
502,0.1827402989830176
503,0.24078298780459226
504,0.05326174451996686
505,0.2732705453044657
506,0.3876828036262572
507,0.4285050743066983
510,0.2398875734954213
511,0.4391674368081676
513,0.6560318868511161
514,0.618956266446707
516,0.3265149736903981
517,2.1473908807206654
518,0.14658093592678753
519,0.2300692744668833
520,0.4216800043996763
521,1.3415929989890172
522,0.20891097336559167
523,0.22187755456755165
524,0.21987401084515484
525,0.167124015950326
