,bm
1,1.401495509172452
2,1.2988940432919602
4,0.12519054056479906
5,0.3176550132185545
6,0.6646698304121857
7,0.12491826055266984
8,0.38396828449426496
9,0.34196564277929153
10,0.04967742658964351
11,1.409748821224062
12,0.7118981164072898
14,0.367873187417671
16,1.7147608702982196
18,0.12584881450479726
19,0.6306426268014218
20,0.6721682038512555
21,0.5188586392717011
22,0.6681922192113343
23,0.3572500590200686
24,2.8031020454833624
25,0.1487481483640622
26,0.6762641660477307
27,3.310511332940468
28,0.16387227548331987
29,0.4992794412609651
31,1.2851802855846697
32,0.4944526360181133
33,0.1613417949902444
34,0.06406245156672878
36,0.752912146745085
38,0.6040699958246177
39,1.224078338034074
40,0.6308452530109663
42,0.5879156352375237
43,0.9986119168701428
46,0.478662088578779
48,0.11755770440199242
49,0.060356909080551226
50,0.4286565402568237
55,0.4648707991877781
58,0.5156248634794662
59,1.3015838550809875
60,0.5887524089686814
61,0.3557965061536493
62,0.2065712130440055
63,0.6439775160149339
65,0.23642622657627385
66,1.9042051605226404
68,0.037497493604392994
69,1.6645809415871395
70,0.36688268459333856
78,0.22474648077064868
88,0.4397940527012048
89,1.0883667441791165
90,0.8598226118519181
96,0.4572682786459457
99,0.4153736211187784
100,0.9034001237065769
150,0.35992954731292764
151,0.4798730268817592
155,0.952806436528807
156,0.4758524235541682
157,1.3161610352893691
158,0.7154098288967837
159,0.5765558347597319
301,0.6976195242335839
338,1.8844238932691129
400,0.20707398295087387
401,1.5193430010680569
402,1.4261294847937684
403,0.11819437827887598
404,0.3813837593579925
408,0.1056005482234294
409,0.31145322445163154
410,0.4255921048633038
411,0.4383762713782717
413,0.09141922946386297
415,2.644822718566634
416,0.17060340218416006
417,0.7158219936456571
418,1.1384156921893158
419,0.6060522309919438
420,0.7211486138706611
421,0.7225881914070231
422,1.6259426231344083
423,0.18273863985015248
425,1.2466316975783407
426,0.4791797072610057
429,3.6305487063759667
430,0.3142816206188288
488,3.0625393032789225
498,1.4593261574406566
501,0.4718767667087688
502,0.20063439632729488
503,0.05888023411952414
506,0.4209110503534856
507,0.528037045094739
510,0.3204018869176822
511,0.37943665698113627
513,0.3776570175089658
514,0.8951735982252456
516,0.24973631296028376
517,2.644774081116917
518,0.2493647407958501
519,0.1468336775976301
521,0.8684475445106203
523,0.2370398154577905
524,0.3495022909355232
525,0.8134734682772892
526,0.08657734258725587
528,1.466868571202033
529,0.21544939697734952
530,0.7413637553385632
531,0.6873475702664559
532,0.15279803363565414
533,0.3916130963920624
534,1.2737271386755178
536,0.8296801802683155
537,0.519714990208375
538,0.11915529040544964
539,2.123590300381993
540,0.4300055372750549
541,0.5078981453520539
543,1.0166797006817774
544,0.2634768866568204
546,0.20157680926075908
547,0.5083500414396208
548,0.839131757415145
550,0.7022675167386867
551,0.4058788131531239
552,0.7453573569117901
553,0.32154935113162864
554,0.2886097895418744
558,0.4139601625211476
559,0.2102173194880181
560,1.1389827908774082
561,0.248086698214634
563,0.5985392967594602
564,1.1993084829432452
565,0.451034519215184
566,0.28594802197330355
567,0.16785114454836125
568,0.4280439833997813
570,0.4865531247909061
571,0.7894084398801929
572,1.3592596288068035
573,0.4976913802217196
576,0.09600905200564544
581,0.606719556430457
582,0.2912128405283406
584,0.4080639801011023
585,0.19969503581293
586,0.1757555900297591
587,0.21595131850946853
589,0.9026162936335784
