code,size,size_cpi,size_ff,size_ffcpi
1,12.153363753867948,12.196165237494936,11.958108234527286,12.00090971815427
2,12.37192021495415,12.414721698581134,12.384190307912727,12.426991791539715
4,7.185318551115566,7.228120034742553,7.394529007004873,7.437330490631857
5,7.936157537869438,7.978959021496422,7.9429372251447425,7.985738708771727
6,8.947071906041726,8.989873389668713,8.974725249163535,9.017526732790524
7,7.791135628499626,7.833937112126613,8.327681280271543,8.370482763898528
8,9.321475443248783,9.364276926875773,9.457845419214033,9.500646902841018
9,9.193786232166516,9.2365877157935,9.248342451550943,9.291143935177931
10,7.830769716004447,7.873571199631432,7.621533449533483,7.664334933160468
11,7.622430905579548,7.665232389206532,7.573941902984912,7.616743386611898
12,9.04846689648109,9.091268380108076,9.058619268503273,9.10142075213026
14,7.667661161129074,7.71046264475606,8.036618854987726,8.079420338614712
16,8.815450679018255,8.85825216264524,9.033843627576694,9.07664511120368
17,7.252685573740965,7.295487057367952,7.228794878404992,7.2715963620319775
18,7.5794675954719315,7.622269079098919,7.824211061234728,7.867012544861715
19,8.226689055352807,8.269490538979793,8.300662005150683,8.343463488777669
20,7.670049056545994,7.712850540172979,7.848418037430313,7.891219521057298
21,9.100848566502515,9.1436500501295,9.212470310046774,9.25527179367376
22,9.103393072486963,9.146194556113947,9.534578431745084,9.577379915372068
23,7.423441761608392,7.466243245235379,7.5227358592114015,7.565537342838388
25,8.964831139322204,9.007632622949188,9.07271616606335,9.115517649690336
26,7.932345940999414,7.9751474246264005,8.053962849978651,8.096764333605636
27,9.977072037015512,10.019873520642497,9.882498234390805,9.92529971801779
28,9.550492063237074,9.59329354686406,9.639290424550047,9.682091908177028
30,8.912255494827049,8.955056978454035,9.136872737224238,9.179674220851224
31,9.255808892256272,9.29861037588326,9.257540577593046,9.300342061220034
32,7.6661751283148165,7.708976611941805,7.65166792390187,7.694469407528857
34,8.581810209472845,8.624611693099833,8.651786937293663,8.694588420920649
35,8.679346191670072,8.722147675297059,9.014764051234726,9.057565534861713
