code,size,size_cpi,size_ff,size_ffcpi
1,12.071358337537058,12.130106057283108,11.975778104224524,12.034525823970576
2,12.423645514968047,12.482393234714095,12.39849065245185,12.4572383721979
4,7.534734504931871,7.5934822246779206,7.6629465393335625,7.721694259079612
5,8.09321942802889,8.151967147774942,8.514069455629734,8.572817175375784
6,9.14243545809153,9.20118317783758,9.37995040526409,9.438698125010141
7,8.34544636614034,8.404194085886392,7.803442909105906,7.862190628851954
8,9.565598279893436,9.62434599963949,9.591059504470195,9.649807224216246
9,9.404822777498717,9.463570497244769,9.7498310087702,9.808578728516252
10,7.5221227997210125,7.580870519467063,7.877384315584072,7.9361320353301235
11,7.776827439288009,7.835575159034057,8.165435429725898,8.224183149471951
12,9.234920691432649,9.293668411178695,9.40345353766288,9.462201257408932
14,7.889294137664198,7.948041857410248,8.130564170125046,8.189311889871098
16,9.060160935646165,9.118908655392216,8.962820067182859,9.02156778692891
17,7.405606781645651,7.464354501391702,7.883863553189329,7.9426112729353795
18,8.4025827288236,8.461330448569651,8.648797286244939,8.70754500599099
19,8.276614843480896,8.335362563226948,8.529574009804554,8.588321729550605
20,7.8987561353941595,7.95750385514021,8.277643870895334,8.336391590641385
21,9.373301598696118,9.43204931844217,9.442328500052481,9.501076219798527
23,7.714019385822582,7.772767105568635,8.230775346159055,8.289523065905104
25,9.150436770849346,9.209184490595398,9.213478839829596,9.272226559575648
26,8.220668013710728,8.27941573345678,8.398784927345297,8.457532647091348
27,10.036070377912957,10.094818097659006,10.19170804688782,10.250455766633873
28,9.686456979465023,9.745204699211074,10.122483246170138,10.181230965916187
30,9.085721297256878,9.144469017002928,9.317878576547347,9.376626296293402
31,9.353165271747848,9.4119129914939,9.522030348756688,9.580778068502738
32,7.7429860829896775,7.801733802735728,8.359971901086132,8.418719620832182
34,8.785161872530193,8.843909592276244,8.94262799521682,9.001375714962874
36,9.008891961171841,9.067639680917887,9.236706503452336,9.295454223198387
37,7.730775563782051,7.789523283528104,8.166534592921577,8.225282312667629
39,9.913743857366564,9.972491577112617,10.032560482595784,10.091308202341835
40,9.519204289283833,9.577952009029882,8.722179898757625,8.780927618503679
42,8.884935372928611,8.943683092674663,8.994355771612954,9.053103491359002
43,8.547609759651905,8.606357479397957,8.760048882795527,8.818796602541576
45,8.132945233224662,8.191692952970714,8.60963784953205,8.668385569278103
46,10.487649412708683,10.546397132454736,10.70237640363015,10.7611241233762
49,8.768135774571313,8.826883494317363,9.271781419955474,9.330529139701524
50,10.036730129957554,10.095477849703606,10.124229571278024,10.182977291024072
55,8.345747954832765,8.404495674578815,8.430818954682367,8.489566674428419
56,7.9509333993853355,8.009681119131386,8.137111754623326,8.195859474369378
58,8.109451426690992,8.168199146437043,8.378970916644363,8.437718636390414
59,9.41211392025436,9.470861640000413,9.547791391575872,9.606539111321924
60,9.878522715070927,9.93727043481698,10.117380471179294,10.176128190925343
61,9.302813057170328,9.361560776916377,9.64276653180382,9.701514251549867
62,9.60954109707804,9.668288816824091,9.78099094411678,9.839738663862828
65,8.672835427463115,8.731583147209166,9.161585429036476,9.220333148782528
66,9.887313438406588,9.946061158152636,10.0187857506503,10.077533470396352
68,8.358966962141727,8.417714681887777,8.74745275256917,8.806200472315224
69,10.788091214338579,10.84683893408463,11.028562328917637,11.087310048663687
70,8.43503136432769,8.493779084073743,8.75884418654045,8.817591906286502
78,9.245720368047486,9.304468087793538,9.323278602494208,9.382026322240256
