code,size,size_cpi,size_ff,size_ffcpi
1,11.841148786216873,11.929828483008865,11.754233199318485,11.842912896110475
2,12.396788564209276,12.485468261001264,11.85723286211185,11.945912558903842
5,8.833784823358256,8.92246452015025,8.837771539573088,8.926451236365079
6,9.344328005506993,9.433007702298985,9.20167954808143,9.290359244873423
7,8.436768972476532,8.525448669268524,7.803442909105906,7.892122605897898
8,9.55585585419856,9.644535550990552,9.697686049239977,9.786365746031967
9,10.085773350357403,10.174453047149395,9.966729417440737,10.055409114232726
10,8.132158622249996,8.22083831904199,8.069057916343787,8.15773761313578
11,7.9169740720312145,8.005653768823208,7.764211314966206,7.8528910117581985
12,9.670576050367757,9.759255747159749,9.612109592029707,9.7007892888217
14,8.336457653029898,8.42513734982189,8.225658389390714,8.314338086182708
16,9.018500452957175,9.10718014974917,8.946324848330347,9.035004545122339
17,8.11609807596611,8.204777772758103,8.075464601712087,8.16414429850408
18,8.325912487448234,8.414592184240227,8.434290424335861,8.522970121127852
19,8.75964772134408,8.848327418136073,8.542421346431821,8.631101043223813
20,8.299052114337393,8.387731811129386,8.277643870895334,8.366323567687326
21,9.68987715596032,9.778556852752313,9.69169533844975,9.78037503524174
22,8.945715558091038,9.034395254883027,8.899224384275398,8.98790408106739
23,8.235200132462769,8.323879829254759,8.183093215957161,8.271772912749157
25,9.480559744909248,9.56923944170124,9.492013377846558,9.58069307463855
26,8.224091375987816,8.312771072779809,8.176259886610579,8.264939583402573
27,10.220992716452463,10.309672413244456,10.138301000550873,10.226980697342864
28,9.703224849778078,9.79190454657007,9.628086028523935,9.71676572531593
29,9.224942322696716,9.313622019488713,9.13489070014586,9.223570396937852
30,9.279282022284685,9.367961719076678,9.098588941189048,9.18726863798104
31,9.836251192835855,9.924930889627849,9.747032991060491,9.835712687852483
32,8.331445920759233,8.420125617551225,8.359971901086132,8.448651597878124
34,9.30921948827074,9.397899185062732,8.94262799521682,9.031307692008813
35,8.656283489158193,8.744963185950185,8.654870062409657,8.743549759201649
36,9.223431971794607,9.312111668586603,9.12989537522858,9.218575072020572
38,7.511645040268678,7.60032473706067,7.761973468558736,7.850653165350728
39,9.787173461577007,9.875853158369,9.790704714467413,9.879384411259405
40,8.764370041045309,8.853049737837303,8.6041428263332,8.69282252312519
42,9.132622913148312,9.221302609940304,9.011628424802359,9.100308121594347
45,8.713246831755155,8.801926528547149,8.733329321603373,8.822009018395365
46,10.798693215681508,10.8873729124735,10.73638269385175,10.825062390643742
48,9.49757143348782,9.58625113027981,9.521361850383672,9.610041547175669
49,8.990320706246607,9.079000403038599,9.060438264005883,9.149117960797872
50,9.792532723401713,9.881212420193707,9.887459651737348,9.97613934852934
55,8.771338458422964,8.860018155214958,8.97514311576776,9.063822812559756
56,8.244896110048208,8.3335758068402,8.201127125804403,8.289806822596395
58,8.709609489427763,8.798289186219751,8.664188421679862,8.752868118471856
59,9.431381039379074,9.520060736171066,9.474221198190042,9.562900894982032
60,10.086491596799185,10.175171293591177,10.046091551569956,10.134771248361947
61,9.96549491815686,10.054174614948852,9.931538543844603,10.020218240636595
62,9.731540594402807,9.8202202911948,9.798551304641784,9.887231001433776
63,10.814926326878322,10.903606023670314,10.791493138949477,10.880172835741467
65,9.106552099695733,9.195231796487725,9.063271020754136,9.15195071754613
66,9.677152665573079,9.765832362365071,9.733619277341663,9.822298974133655
68,9.100274127277784,9.18895382406978,9.068751435212702,9.157431132004694
69,10.690914747234636,10.77959444402663,10.575913354557194,10.664593051349186
70,8.862986756300907,8.951666453092901,8.821937867195324,8.910617563987318
78,9.478866847117727,9.567546543909721,9.515049667232075,9.603729364024067
88,9.535850653160297,9.624530349952288,9.434067958308734,9.522747655100726
89,9.8198560482454,9.908535745037392,9.766036535639627,9.854716232431619
90,8.920008355522148,9.00868805231414,8.825731767993819,8.914411464785811
96,8.871551598253587,8.960231295045583,8.722644019093275,8.811323715885267
99,9.001504343173371,9.090184039965363,8.97194554140008,9.060625238192072
100,10.334771140996253,10.423450837788245,10.296018154753323,10.384697851545315
150,9.369847938317832,9.458527635109824,9.243441459899554,9.332121156691546
151,8.49951898067368,8.588198677465671,8.430448592656314,8.519128289448307
153,8.219468605302584,8.308148302094576,8.076044502001729,8.164724198793719
156,9.871260718255343,9.959940415047335,9.821828993619512,9.910508690411504
157,10.18265972894148,10.271339425733473,10.161102007960825,10.249781704752817
158,9.239881345903463,9.328561042695457,9.208837171736596,9.29751686852859
159,8.153011772830785,8.24169146962278,8.690622272081361,8.779301968873355
166,10.751736124211247,10.840415821003239,10.70925082908053,10.797930525872523
301,8.644175002531467,8.73285469932346,8.570727097657226,8.659406794449218
333,11.437598108392491,11.526277805184481,11.293373669072896,11.382053365864888
338,9.859158271964068,9.94783796875606,9.733016471265596,9.821696168057588
400,9.328409714198488,9.417089410990476,9.340136233182834,9.428815929974826
401,9.524233528191367,9.612913224983362,9.782120757127132,9.870800453919124
402,10.52614043789357,10.614820134685562,10.276198693345153,10.364878390137145
403,8.753343907988185,8.842023604780177,8.620319572252386,8.708999269044378
404,8.625651474833232,8.714331171625224,8.588912649053169,8.677592345845161
408,8.338215064725544,8.426894761517534,8.320558594826782,8.409238291618776
410,9.359437435769527,9.448117132561519,9.426601570137064,9.515281266929057
411,8.43971827314787,8.528397969939862,8.251465181896366,8.340144878688356
413,10.462615975442793,10.551295672234783,9.937722688133173,10.026402384925165
415,10.032046822118248,10.12072651891024,10.29122912932942,10.379908826121412
416,8.459712173545203,8.548391870337198,8.304058862785395,8.392738559577388
417,8.826564909624443,8.915244606416431,8.74813994162984,8.836819638421833
418,9.655431388058195,9.744111084850188,9.566607838807393,9.655287535599387
419,8.395661142985363,8.484340839777353,8.282774079219317,8.371453776011313
420,7.85487566735629,7.943555364148282,7.662129596280531,7.750809293072523
421,8.278627162727776,8.367306859519768,8.27563464255222,8.364314339344213
422,8.68703143655136,8.775711133343352,8.609888561036689,8.698568257828683
423,10.57240395613071,10.661083652922702,10.449983656850186,10.538663353642178
425,10.02831914553352,10.116998842325513,9.971160731745492,10.059840428537488
426,9.166875677139123,9.255555373931116,8.887874794904599,8.976554491696596
428,8.536260391489352,8.624940088281344,8.458565654472633,8.547245351264626
429,8.071239467585931,8.159919164377923,7.854644846832489,7.943324543624482
430,7.843931179843852,7.932610876635842,7.771712971911134,7.860392668703126
488,9.190138980984328,9.27881867777632,9.079377459694411,9.168057156486404
498,7.841076780494182,7.929756477286178,7.620714876006034,7.709394572798026
501,9.205963037411012,9.294642734203004,8.981927595144219,9.070607291936213
502,8.247673237963747,8.336352934755741,8.227303959646052,8.315983656438048
503,10.707646585277413,10.7963262820694,10.49515393354168,10.583833630333674
506,8.874587092843086,8.963266789635078,8.8522618062783,8.940941503070292
507,8.434241253198978,8.52292094999097,8.350275873763675,8.438955570555668
509,8.316982661617182,8.405662358409174,8.253870238553844,8.342549935345836
510,8.335529434224679,8.42420913101667,8.285657602753629,8.374337299545621
513,9.420182032108308,9.5088617289003,9.291732927579556,9.380412624371546
514,8.880297429876295,8.968977126668287,8.768657458470754,8.857337155262746
516,9.474340878607512,9.563020575399504,9.334207396802457,9.422887093594447
517,9.537676067948567,9.62635576474056,9.595031257101905,9.6837109538939
518,8.837477070791321,8.926156767583313,8.844923120901154,8.93360281769315
519,8.812787375398349,8.901467072190343,8.748052178857897,8.836731875649889
520,8.967459155705695,9.056138852497687,9.120318679438958,9.208998376230946
521,8.265226675715393,8.353906372507385,8.180983081236889,8.269662778028879
523,8.541254713203376,8.629934409995368,8.485784322836864,8.574464019628854
525,8.991647155714405,9.080326852506397,8.79956200246101,8.888241699253006
526,8.357588878529146,8.44626857532114,8.466328918669952,8.555008615461944
528,8.961467068866122,9.050146765658113,8.894327766384766,8.983007463176758
529,8.582481037364836,8.67116073415683,8.442400235483914,8.531079932275906
530,8.252182745697311,8.340862442489302,8.158547343664798,8.24722704045679
531,8.969272366918107,9.057952063710099,9.032611389151617,9.121291085943607
