code,size,size_cpi,size_ff,size_ffcpi
1,10.86523515876525,11.051996527005043,10.878206986936265,11.064968355176058
2,11.273619672446435,11.460381040686233,11.309768186465778,11.496529554705573
4,6.920904823523183,7.107666191762973,6.936510894678038,7.123272262917832
6,8.570692490185897,8.75745385842569,8.634657452713919,8.821418820953712
7,7.3206374922329065,7.5073988604727,7.295853071214597,7.482614439454392
8,6.796695643034465,6.983457011274259,6.815448743717737,7.002210111957531
9,9.924415090510427,10.11117645875022,9.826832242979338,10.01359361121913
11,7.231669630104011,7.418430998343805,7.457644736288754,7.644406104528548
12,9.921644227466183,10.108405595705976,9.965627780065294,10.152389148305089
14,7.265492504499951,7.452253872739747,7.383745571097664,7.5705069393374576
16,7.715865273219447,7.902626641459241,7.876108886240408,8.062870254480202
17,6.857963173036642,7.044724541276435,6.895929772485548,7.082691140725343
18,6.580609844206812,6.767371212446606,6.583372264352735,6.770133632592528
19,7.25299780819378,7.439759176433573,7.273780346953282,7.4605417151930755
20,6.220938757447442,6.407700125687237,6.274735335386816,6.46149670362661
21,9.171665131945382,9.358426500185177,9.297633752032544,9.484395120272335
22,8.643840559421923,8.830601927661718,8.779928059509412,8.966689427749207
23,6.730160668553226,6.91692203679302,6.7607082980346265,6.94746966627442
24,9.472699841816793,9.65946121005659,9.435161922661665,9.621923290901456
25,7.4855969728500575,7.6723583410898515,7.5211738442030525,7.707935212442844
26,7.637056229236299,7.823817597476093,7.453659978070641,7.640421346310434
27,9.778785782666523,9.965547150906318,9.899889977014636,10.086651345254431
28,8.780776481800396,8.96753785004019,8.703299178213037,8.890060546452832
29,8.372063598947925,8.558824967187718,8.426239333049951,8.613000701289742
30,7.0705061650759005,7.257267533315692,5.729975262234175,5.916736630473969
31,9.170840011005096,9.357601379244887,9.247101995776893,9.433863364016682
32,7.558048046891947,7.7448094151317415,7.553175928264582,7.739937296504375
33,7.6409982512408865,7.82775961948068,7.633055394110928,7.8198167623507215
34,7.790633746356669,7.977395114596461,7.2744770501082145,7.461238418348008
35,6.898264079711933,7.0850254479517245,6.7183534078148375,6.905114776054631
36,8.254189677472331,8.440951045712124,8.390640778673701,8.577402146913496
37,7.462740488030637,7.649501856270432,7.449028226642227,7.63578959488202
39,10.007305750383066,10.19406711862286,10.201396475897964,10.388157844137755
40,7.761538790562866,7.94830015880266,7.835450982216674,8.022212350456467
42,8.636243230307151,8.823004598546945,8.379937920613179,8.56669928885297
43,7.912376111946951,8.099137480186744,7.919675412431197,8.106436780670991
45,7.7627001520109475,7.949461520250742,7.631371992573483,7.818133360813277
46,9.80240944758765,9.989170815827444,9.897947443935507,10.084708812175306
48,8.178379074733295,8.36514044297309,8.242384405500658,8.429145773740453
49,8.162188314995229,8.348949683235023,8.111777641080065,8.29853900931986
50,8.660586320870584,8.847347689110377,8.736256683396872,8.923018051636669
