code,size,size_cpi,size_ff,size_ffcpi
1,11.810113657747099,11.899393174611061,11.754233199318485,11.843512716182447
2,12.022131580039668,12.111411096903627,11.85723286211185,11.946512378975813
5,8.78605933891094,8.875338855774901,8.837771539573088,8.927051056437046
6,9.209787700281312,9.299067217145273,9.20167954808143,9.29095906494539
7,8.19276196360769,8.28204148047165,7.803442909105906,7.892722425969866
8,9.615421714455737,9.704701231319698,9.697686049239977,9.786965566103936
9,9.975690275533363,10.064969792397326,9.966729417440737,10.056008934304694
10,8.051016189683565,8.140295706547525,8.069057916343787,8.158337433207747
11,7.761219542253383,7.850499059117342,7.764211314966206,7.853490831830166
12,9.556489876712641,9.645769393576598,9.612109592029707,9.701389108893668
14,8.248083248332016,8.337362765195975,8.225658389390714,8.314937906254674
16,8.996994247499186,9.086273764363145,8.946324848330347,9.035604365194306
17,8.187681856208725,8.276961373072686,8.075464601712087,8.16474411857605
18,8.312081008468407,8.401360525332368,8.434290424335861,8.523569941199822
19,8.551231976541644,8.640511493405603,8.542421346431821,8.63170086329578
20,8.134330511032001,8.22361002789596,8.277643870895334,8.366923387759293
21,9.730881117153592,9.820160634017553,9.69169533844975,9.780974855313708
22,8.912461262001647,9.001740778865608,8.899224384275398,8.988503901139357
23,8.096927147870577,8.186206664734536,8.183093215957161,8.272372732821122
25,9.355540123501132,9.444819640365091,9.492013377846558,9.581292894710515
26,8.162162734567099,8.251442251431058,8.176259886610579,8.26553940347454
27,10.167646735557703,10.256926252421662,10.138301000550873,10.227580517414832
28,9.72924417838732,9.818523695251278,9.628086028523935,9.7173655453879
29,9.130071413709912,9.219350930573867,9.13489070014586,9.224170217009819
30,9.167302833282816,9.256582350146775,9.098588941189048,9.187868458053009
31,9.779378012247852,9.868657529111813,9.747032991060491,9.836312507924447
32,8.336145492520682,8.425425009384643,8.359971901086132,8.449251417950093
34,9.179016773487417,9.268296290351373,8.94262799521682,9.031907512080783
35,8.60111710760013,8.69039662446409,8.654870062409657,8.744149579273616
36,9.120296151836387,9.20957566870035,9.12989537522858,9.21917489209254
38,7.490170225336668,7.579449742200628,7.761973468558736,7.851252985422696
39,9.761347062031804,9.850626578895763,9.790704714467413,9.879984231331374
40,8.79859942743883,8.887878944302791,8.6041428263332,8.693422343197158
