code,size,size_cpi,size_ff,size_ffcpi
1,11.169575801250083,11.443763610884082,11.063423508827288,11.337611318461285
2,11.592575981593061,11.86676379122706,11.693154919009235,11.967342728643231
4,6.5554623058845625,6.829650115518558,6.343505935187862,6.6176937448218585
5,8.658098990641987,8.932286800275984,8.025063612321416,8.299251421955413
6,8.759801221880593,9.033989031514592,8.789011599680826,9.063199409314826
7,7.2403907646787475,7.514578574312747,6.679819324928579,6.954007134562577
8,6.2342477712655455,6.508435580899542,6.0963603422999775,6.370548151933974
9,9.431086860629867,9.705274670263867,9.319731414935088,9.593919224569083
10,6.612546861182446,6.886734670816443,6.408124953350103,6.6823127629841
11,7.416302619430501,7.690490429064499,6.692171058793706,6.9663588684277045
12,9.356180212537737,9.630368022171735,9.091721334842925,9.36590914447692
14,8.22078066051098,8.494968470144977,8.002103516157176,8.276291325791174
16,8.38328106575066,8.657468875384657,7.9900860501645985,8.264273859798594
18,6.801815139819503,7.076002949453501,6.583372264352735,6.857560073986733
19,6.573142270923859,6.847330080557858,6.444283788787023,6.718471598421018
20,6.687078881738912,6.961266691372909,6.025680401052197,6.299868210686194
21,9.378048000263954,9.652235809897947,9.19423945407209,9.468427263706086
22,8.81780074921015,9.091988558844148,8.78776006843974,9.061947878073736
23,6.936796131576937,7.210983941210935,6.374773101607985,6.648960911241982
24,9.908357938428496,10.182545748062497,9.929364439694028,10.203552249328023
25,7.597775239883814,7.8719630495178095,7.417968501268612,7.692156310902612
26,6.804684018756182,7.078871828390177,6.514058165606482,6.788245975240481
27,8.989943790533163,9.26413160016716,8.807025040940516,9.081212850574516
28,8.82012830157645,9.094316111210443,8.391304974593028,8.665492784227025
29,8.851041179134956,9.125228988768956,8.435951358913139,8.710139168547139
30,6.196295664635918,6.470483474269916,5.729975262234175,6.004163071868174
31,10.069617005243504,10.343804814877501,9.352657677931358,9.626845487565358
32,7.680276434432918,7.954464244066914,7.504385766192918,7.778573575826916
33,7.754237345271234,8.02842515490523,7.5037043186602865,7.777892128294284
34,7.3579206115455476,7.632108421179545,6.565302941145434,6.839490750779432
35,6.3035569606079545,6.577744770241951,6.301993248883147,6.576181058517144
36,8.974735831517238,9.248923641151237,8.621914456797137,8.896102266431132
37,7.898862717512658,8.173050527146655,7.483918862374579,7.758106672008576
39,9.589837707072393,9.864025516706386,9.40126243234957,9.675450241983569
40,7.925119695168362,8.199307504802357,8.027300036826796,8.301487846460793
42,8.739358908005862,9.01354671763986,8.054514979266761,8.328702788900758
43,7.594439499536276,7.868627309170272,7.445573210474862,7.719761020108857
45,7.770808144909128,8.044995954543126,6.305118578072183,6.5793063877061835
