code,size,size_cpi,size_ff,size_ffcpi
1,10.827132426297275,11.06954828284409,10.90365952397716,11.146075380523977
2,11.303574744226587,11.5459906007734,11.089320140381997,11.331735996928813
4,6.862089415598184,7.104505272144997,6.384673976923738,6.627089833470551
5,8.29231236691647,8.534728223463283,8.160414162060809,8.40283001860762
6,8.608000676561383,8.850416533108195,8.24880951981344,8.491225376360253
7,7.334011551766156,7.576427408312969,7.1717767541325275,7.4141926106793425
8,6.878067011360312,7.120482867907125,6.236274106193196,6.47868996274001
9,9.458147742490633,9.700563599037443,9.12838935012884,9.370805206675652
11,7.058426472411418,7.3008423289582325,7.0316282753489405,7.274044131895755
12,9.648822488066576,9.891238344613392,9.1025664274515,9.344982283998313
14,7.686348590089057,7.92876444663587,7.592241390533579,7.834657247080393
16,8.163221322305366,8.405637178852183,7.957027329717977,8.199443186264793
17,6.6614251086247895,6.903840965171603,6.3781907909234254,6.620606647470237
18,6.7702809919270495,7.012696848473863,6.4741729713237595,6.716588827870574
19,7.2659140325307074,7.508329889077518,6.965315738102161,7.207731594648973
20,6.489807424561848,6.732223281108661,6.231169026102812,6.473584882649625
21,9.932342928305056,10.174758784851873,9.543700943814633,9.786116800361444
22,8.74723353866371,8.989649395210524,8.587404532267799,8.829820388814609
23,6.692042277627121,6.9344581341739335,6.509720725796151,6.752136582342964
24,9.323910818235225,9.566326674782037,9.171489743453137,9.413905599999948
25,7.4815647103196445,7.723980566866458,7.355795321113974,7.5982111776607875
26,7.088389938765037,7.330805795311849,6.925011333178391,7.1674271897252035
27,8.728772843431614,8.97118869997843,8.648083932086259,8.890499788633072
28,9.087100905037133,9.329516761583942,8.805556510766646,9.047972367313461
29,8.46079171455661,8.703207571103423,8.281484478055578,8.523900334602391
31,9.449043339710393,9.691459196257203,9.431751842504164,9.674167699050976
32,7.802589215458123,8.045005072004935,7.505666995446469,7.748082851993282
33,7.697892913258842,7.9403087698056565,7.562009836961202,7.804425693508017
34,7.2730676060967125,7.515483462643527,6.565302941145434,6.807718797692249
35,6.31752150033806,6.559937356884872,6.113077218118727,6.3554930746655405
36,8.510688821792861,8.753104678339675,8.35955019286999,8.601966049416804
37,7.632338871756684,7.874754728303497,7.414925993697881,7.657341850244694
39,9.776083035645863,10.018498892192676,9.592361898230221,9.834777754777033
40,7.754689626163564,7.997105482710378,7.454383550195553,7.696799406742365
42,8.250593066143965,8.493008922690779,8.009317366047279,8.251733222594094
43,7.494645781339417,7.737061637886231,6.974922124297612,7.217337980844424
45,7.934811112990112,8.177226969536928,7.653643722117541,7.896059578664357
46,8.281256353878168,8.52367221042498,8.177681265216078,8.420097121762891
48,7.555197086757484,7.797612943304298,7.386696083685668,7.629111940232482
49,8.303492773045148,8.545908629591963,7.967697814424,8.210113670970813
50,8.123149925017298,8.365565781564111,7.7342141174016925,7.976629973948502
55,7.82897090761912,8.071386764165933,7.595356056647107,7.83777191319392
56,7.169728774801812,7.4121446313486254,7.059578924793272,7.3019947813400865
58,8.241447782023602,8.483863638570416,7.8918400034417076,8.134255859988519
59,9.273430874302855,9.51584673084967,8.938993602331127,9.181409458877939
60,10.201689827839123,10.444105684385935,9.928799773129807,10.171215629676624
61,9.534524398275318,9.776940254822133,9.240877780663098,9.483293637209913
62,7.344021006953838,7.58643686350065,7.184100385196111,7.426516241742925
63,10.933441937537873,11.175857794084687,10.685656482328392,10.928072338875204
65,8.267928050197224,8.510343906744037,8.18993270920537,8.432348565752184
66,9.324614910715619,9.567030767262432,9.030039654709887,9.2724555112567
68,8.463132420569602,8.705548277116415,8.084927320905605,8.327343177452418
69,9.702344165595182,9.944760022141997,9.559425156394909,9.80184101294172
70,7.711695338658518,7.954111195205329,7.5122059799278205,7.754621836474633
78,9.03505208842811,9.277467944974925,8.869972337579803,9.112388194126616
88,7.8922941266815805,8.134709983228394,7.837720961051439,8.080136817598254
89,8.230968717484744,8.473384574031558,8.141899890827368,8.384315747374181
90,8.457379072428628,8.699794928975441,8.177077106837324,8.419492963384137
96,8.052370813873733,8.294786670420548,7.861229993589298,8.103645850136111
99,7.833519907440598,8.07593576398741,7.393254270109518,7.63567012665633
100,9.259657735246982,9.502073591793797,9.259657735246982,9.502073591793797
150,6.889337284239713,7.131753140786525,6.907871932177888,7.150287788724703
151,8.485861298097353,8.728277154644166,7.984343161229709,8.226759017776523
153,7.588544645325061,7.830960501871874,7.34621231206992,7.588628168616734
155,8.032197744351265,8.274613600898077,7.859297317868927,8.101713174415739
157,10.701065494791608,10.94348135133842,10.210141256735264,10.452557113282076
158,8.603181214624625,8.845597071171438,8.592571035512611,8.834986892059424
159,8.8123529174005,9.054768773947313,8.491658139323334,8.734073995870148
301,8.673775473643557,8.916191330190372,8.644175002531467,8.88659085907828
338,10.171925309796515,10.41434116634333,9.756753726059287,9.9991695826061
400,8.985266021618585,9.2276818781654,8.844908663529068,9.08732452007588
401,10.148580816664712,10.390996673211527,9.801813950739668,10.04422980728648
402,9.926164347413431,10.168580203960245,9.934952853728786,10.1773687102756
404,7.704279987879505,7.946695844426317,7.767856509586568,8.010272366133382
407,8.177994504204174,8.420410360750985,7.9294617173910735,8.171877573937888
408,7.856926420543911,8.099342277090724,7.519868077405257,7.76228393395207
409,7.198324090789642,7.440739947336455,7.081960503951442,7.324376360498254
410,8.830823271047574,9.073239127594386,8.607679719733365,8.85009557628018
411,7.677181684961357,7.919597541508173,7.437390896370001,7.679806752916813
413,8.279569116553656,8.521984973100468,7.805828238373995,8.048244094920808
415,8.02715264682302,8.269568503369833,7.766551533023755,8.008967389570566
416,8.471043104872951,8.713458961419763,8.170660076259686,8.4130759328065
417,9.131636343038966,9.374052199585778,8.835135983300276,9.077551839847091
418,8.853130196255043,9.095546052801856,8.420598587091789,8.663014443638602
419,8.267073873848801,8.509489730395615,8.039415640994669,8.281831497541482
420,7.546114592557937,7.7885304491047505,7.34026253654296,7.582678393089774
421,7.804220836345925,8.04663669289274,7.418642750835495,7.661058607382309
422,9.218598448011141,9.461014304557953,8.840183516975143,9.082599373521957
423,10.380294303917044,10.622710160463859,10.031243284912174,10.273659141458989
425,9.52043396046544,9.762849817012254,9.287608407651332,9.530024264198145
426,7.926987871524861,8.169403728071673,7.5387066002282666,7.781122456775079
428,8.58319321653638,8.825609073083193,8.493188088636826,8.73560394518364
429,7.802960661063257,8.045376517610071,7.659570938770287,7.901986795317099
430,7.1363596369142135,7.378775493461027,6.4105451752412534,6.652961031788068
488,8.73907272499652,8.981488581543333,8.562183855188513,8.804599711735326
501,9.319946482627506,9.56236233917432,8.901672416216858,9.144088272763671
502,7.496722008445219,7.739137864992032,7.182582457694055,7.424998314240867
503,8.766941700062485,9.0093575566093,8.467368882803722,8.709784739350535
504,7.887082321740817,8.129498178287632,8.003441500889279,8.245857357436096
505,7.530212824365441,7.7726286809122564,7.345955156784992,7.588371013331806
506,7.226790215713417,7.4692060722602305,6.99307189818072,7.235487754727532
507,8.096846118152229,8.339261974699044,7.887002466187463,8.129418322734274
509,7.362558318668087,7.604974175214901,7.05327295572744,7.295688812274253
510,8.547347738496677,8.78976359504349,8.352178038354952,8.594593894901768
511,8.39193939675349,8.634355253300303,8.354601727523201,8.597017584070015
513,8.905616090525523,9.148031947072335,8.785420508397419,9.027836364944232
514,8.804811561839088,9.0472274183859,8.673658290906898,8.916074147453713
516,8.140928693251075,8.383344549797888,7.7495814655994755,7.99199732214629
517,6.910022237488913,7.152438094035728,6.660165975230081,6.902581831776893
518,8.90676885086785,9.149184707414662,8.366131926760982,8.608547783307793
519,7.9795729945712734,8.221988851118088,7.699771127682736,7.942186984229548
520,8.162321745910372,8.404737602457185,7.943462896829809,8.185878753376622
521,7.9465195258841215,8.188935382430934,7.7423185591314825,7.984734415678292
522,8.900507917126735,9.142923773673546,8.602542978062225,8.844958834609038
523,7.036487073189461,7.278902929736272,6.766310924144479,7.008726780691293
524,8.274108253229183,8.516524109775997,7.837914469672646,8.080330326219459
525,8.501671423631972,8.744087280178787,8.246579918639284,8.488995775186098
526,6.933814557259376,7.176230413806191,6.925343917998313,7.167759774545125
527,10.773526129887877,11.015941986434688,10.479286657049792,10.721702513596606
528,9.632066851063293,9.874482707610106,9.391176128014669,9.633591984561482
529,7.489745275618434,7.732161132165247,7.197181893834539,7.4395977503813535
530,7.52772407134513,7.770139927891942,7.106834488702414,7.349250345249227
531,8.205762346749923,8.448178203296736,8.061148768713121,8.303564625259934
532,7.956380192109193,8.198796048656005,7.805775488727362,8.048191345274178
533,8.874387269981268,9.11680312652808,8.855211226960161,9.097627083506973
534,7.134995921743032,7.377411778289844,7.000755902905215,7.243171759452029
536,7.374308882477225,7.616724739024037,7.369476654859568,7.611892511406381
537,8.633064625125296,8.875480481672113,8.553250201488192,8.795666058035009
538,10.688434653004304,10.930850509551117,10.348822280840057,10.591238137386867
539,9.50475225313059,9.747168109677403,9.458930916629894,9.701346773176708
540,9.168096305332169,9.410512161878982,9.019485805183173,9.261901661729985
541,9.267480099419322,9.509895955966133,8.898008593780185,9.140424450326998
543,8.655805669932606,8.89822152647942,8.515909127358738,8.75832498390555
544,7.187043589673265,7.429459446220077,7.0232030478020135,7.265618904348828
545,7.1135963133581255,7.356012169904939,6.904284884121887,7.1467007406687
546,7.773944431357553,8.016360287904364,7.545559618904147,7.7879754754509625
547,7.802853773298844,8.045269629845658,7.566411615302122,7.808827471848936
548,7.888031502851432,8.130447359398246,7.794212747633778,8.036628604180592
550,9.644562702894495,9.886978559441307,9.136425140169923,9.378840996716736
551,8.291063849562505,8.533479706109318,7.934388907414826,8.17680476396164
552,7.441108161920298,7.6835240184671125,7.016894396722902,7.259310253269717
553,8.104000447896219,8.34641630444303,7.9130610065939555,8.15547686314077
554,7.946268634718527,8.188684491265342,7.7985159300873175,8.040931786634133
555,6.867613688351314,7.110029544898128,6.678096487006054,6.920512343552868
557,8.161220580783718,8.403636437330531,8.002350684098312,8.244766540645125
558,6.8703717100455215,7.112787566592335,6.71858687996835,6.961002736515162
559,9.301044143097306,9.543459999644119,8.905278431455477,9.147694288002294
560,7.26632373609277,7.508739592639582,6.967626600668672,7.210042457215485
561,7.720120376375028,7.962536232921843,7.576549135012008,7.81896499155882
562,10.084272230603425,10.326688087150236,9.971431231412957,10.213847087959767
563,8.247245918273956,8.489661774820771,8.13297782479396,8.375393681340771
564,7.503254944296229,7.745670800843043,7.239707946290524,7.4821238028373385
565,7.290817131088843,7.533232987635658,7.103419426207168,7.345835282753981
566,8.445327224397369,8.687743080944182,8.246099781776728,8.488515638323541
567,7.218374077015111,7.460789933561922,7.0864960323449075,7.3289118888917235
568,10.164296958837918,10.406712815384733,9.91278568411992,10.155201540666733
570,8.334984378666434,8.577400235213247,8.151279830125201,8.393695686672016
571,8.466323058009765,8.708738914556577,8.349893593889982,8.592309450436796
572,8.930479334011107,9.17289519055792,8.520174949553736,8.762590806100551
573,7.777788001275767,8.020203857822581,7.658883260129333,7.901299116676142
576,7.6385713731231295,7.880987229669943,7.237319330372142,7.4797351869189574
578,8.831819358019299,9.074235214566112,8.281129136223829,8.523544992770642
