code,size,size_cpi,size_ff,size_ffcpi
1,11.633786087106463,11.712941449428046,12.053101832053454,12.132257194375036
4,7.720126576342069,7.799281938663652,8.07999130853531,8.159146670856893
5,8.753409171393844,8.832564533715425,9.034576562081268,9.113731924402847
6,9.195323745704018,9.2744791080256,9.8093957513071,9.88855111362868
8,9.299486762784275,9.37864212510586,7.1207453618521335,7.199900724173718
9,9.702384704264956,9.781540066586539,10.098087684812748,10.177243047134331
10,8.090536948881876,8.169692311203459,8.261444319507454,8.340599681829037
11,7.711305149546906,7.790460511868487,7.871064370115553,7.950219732437135
12,9.435009979074714,9.514165341396298,9.762847833802995,9.84200319612458
14,8.078770687845571,8.157926050167152,8.483610208991983,8.562765571313566
16,8.681209034679359,8.76036439700094,9.803635964831864,9.882791327153443
17,8.097827776119706,8.176983138441289,8.668572975856176,8.747728338177756
18,8.202909456764571,8.282064819086154,8.098878363135015,8.178033725456594
19,8.436733015281535,8.515888377603117,8.251725473615366,8.330880835936949
20,8.289088262798703,8.368243625120286,7.502657777294023,7.581813139615605
21,9.347015120826033,9.426170483147617,10.017470890475613,10.096626252797195
22,8.862388656945381,8.941544019266964,8.705161752161732,8.784317114483317
25,9.335334251782461,9.414489614104044,8.217229414650905,8.296384776972486
26,8.115853961156269,8.19500932347785,8.619216865204422,8.698372227526004
27,10.147661443082061,10.226816805403642,9.784334200988132,9.863489563309713
29,8.978011943524347,9.057167305845928,9.393549884420805,9.472705246742386
30,8.205827879985101,8.284983242306684,8.777836478928968,8.856991841250549
31,9.860208585358206,9.939363947679787,10.441767988747463,10.520923351069047
32,8.316074913137172,8.395230275458756,8.482515527608953,8.561670889930536
35,8.391813681723303,8.470969044044885,9.02225962403217,9.10141498635375
36,9.034097865854974,9.113253228176557,9.097714381001678,9.176869743323259
37,8.017344322045544,8.096499684367126,8.411949931105957,8.49110529342754
39,9.735166899067767,9.81432226138935,10.610731472781689,10.689886835103273
40,8.411202913055057,8.490358275376638,8.834426690354206,8.913582052675789
42,8.868573252169316,8.947728614490899,9.36625634646784,9.445411708789424
43,8.550153998330293,8.629309360651876,9.230585025093967,9.309740387415548
45,8.283570778100874,8.362726140422458,8.883914879382019,8.963070241703601
46,10.693952086724064,10.773107449045646,11.107176447313561,11.186331809635146
48,9.442481995740897,9.521637358062478,9.186818795954764,9.265974158276348
49,8.83065613141118,8.90981149373276,9.189129636360644,9.268284998682228
50,9.523306607383766,9.602461969705349,9.508736696537783,9.587892058859367
55,8.331747128833952,8.410902491155536,8.574378633557584,8.653533995879169
56,8.114258453220188,8.193413815541769,8.359083072344642,8.438238434666223
58,8.643530410167559,8.72268577248914,9.237077131921811,9.316232494243392
59,9.01746279634112,9.0966181586627,9.421667430720113,9.500822793041692
60,10.073498627836226,10.15265399015781,10.5537753940252,10.632930756346784
61,9.942174378966484,10.021329741288065,10.398082875560592,10.477238237882172
62,9.552461300370359,9.631616662691943,10.546993023302056,10.62614838562364
63,10.743468658856946,10.822624021178527,11.107903572427533,11.187058934749118
68,8.958558324521329,9.03771368684291,8.676626698790846,8.75578206111243
69,10.586360295618526,10.665515657940107,10.606579709726986,10.685735072048569
70,8.655420678856483,8.734576041178062,8.596851831499102,8.676007193820686
78,9.26356082030911,9.342716182630694,9.685138425206373,9.764293787527953
88,9.339698325280407,9.41885368760199,10.22196981015687,10.301125172478454
89,9.538471459159904,9.617626821481489,10.048955327816063,10.128110690137646
90,8.763787282413874,8.842942644735457,9.502925784632977,9.582081146954561
96,8.77767408345076,8.856829445772341,9.151136460472749,9.230291822794333
99,8.68118180200349,8.760337164325072,9.28507041424702,9.364225776568604
100,10.420696344666812,10.499851706988393,10.836125925403122,10.915281287724707
150,8.857594840631114,8.936750202952695,7.4274772129701265,7.506632575291709
151,8.524701132160464,8.603856494482047,9.003265892543242,9.082421254864824
155,8.097213250949823,8.176368613271405,8.679261019182924,8.758416381504508
156,9.119616971398367,9.198772333719953,8.35084672742141,8.430002089742992
157,10.151198027371438,10.23035338969302,10.835335701381789,10.914491063703373
158,8.957214149100519,9.036369511422102,9.664154651792801,9.743310014114382
159,8.212168803896517,8.2913241662181,8.690622272081361,8.769777634402946
166,10.567743230912813,10.646898593234395,10.883157070314844,10.962312432636429
301,8.528267889931115,8.607423252252696,9.229813439091018,9.308968801412599
333,10.975237642458813,11.054393004780398,11.343247741994233,11.422403104315816
338,9.608864701176516,9.688020063498096,10.407863849631557,10.487019211953141
400,9.10708487809349,9.186240240415072,9.828519918902414,9.907675281223996
401,9.471696194290613,9.550851556612194,9.782120757127132,9.861276119448712
402,10.174487812676334,10.253643174997917,10.650323988762137,10.729479351083722
403,8.441569794355233,8.520725156676816,8.030475248225628,8.10963061054721
404,8.117106437993932,8.196261800315515,8.637608553237916,8.716763915559499
407,8.14116202144374,8.220317383765321,8.657397282985555,8.736552645307137
408,8.082407413010866,8.161562775332449,8.511239869509412,8.590395231830994
409,8.067002526668155,8.146157888989737,8.368287920015325,8.447443282336907
410,9.23902187494012,9.318177237261702,9.836426424566378,9.91558178688796
411,8.056901198399759,8.136056560721343,8.884469350772457,8.963624713094037
413,9.518543895661244,9.597699257982823,9.890533206142981,9.969688568464562
416,8.066002027260977,8.145157389582561,8.270610929610237,8.34976629193182
417,8.624623565837659,8.703778928159242,9.16303714666503,9.242192508986614
418,9.112243406088119,9.191398768409703,9.255519067397733,9.334674429719314
419,8.202731371756478,8.281886734078059,8.693718651581547,8.772874013903131
420,7.842453147260769,7.921608509582351,8.121981274235093,8.201136636556676
421,7.748238114033621,7.827393476355205,8.283941388430023,8.363096750751605
422,8.547420998950043,8.626576361271624,8.99557317708088,9.074728539402463
423,10.287341896152851,10.366497258474434,10.48087892282283,10.560034285144413
425,9.938635963959019,10.017791326280603,10.350439437987474,10.429594800309058
428,8.450851240275906,8.530006602597487,8.97905289372839,9.058208256049973
429,7.701705552909334,7.780860915230916,7.233406298281481,7.312561660603062
430,7.69100925245152,7.770164614773103,7.948862532567625,8.028017894889206
488,8.947813786435338,9.02696914875692,9.201519988511947,9.280675350833526
498,7.541250704025228,7.62040606634681,8.086804603719967,8.16595996604155
501,8.939587555581666,9.018742917903248,9.249299078693392,9.328454441014973
502,8.136052167512393,8.215207529833977,6.802557016827168,6.8817123791487465
503,9.765359284737675,9.84451464705926,10.691953592862726,10.77110895518431
